Name,Riskiness R
CQQQ,[0.85218601]
FDN,[0.17238766]
FTEC,[0.09835855]
FXL,[0.1631011]
IEUS,[1.11319225]
IGM,[0.09890176]
IGN,[0.1580365]
IGV,[0.13098233]
ISRA,[1.58960445e+12]
IXN,[0.10013856]
IYW,[0.10676845]
KWEB,[2.04228636]
PNQI,[0.24431725]
PSCT,[0.10025563]
PSI,[0.11292269]
PSJ,[0.14665167]
PTF,[0.3029854]
PXQ,[0.20110434]
QQQ,[0.10033549]
QTEC,[0.10522271]
REW,[1.26411813e+13]
ROBO,[0.32015608]
ROM,[0.220551]
RYT,[0.09677983]
SKYY,[0.12602086]
SMH,[0.1030481]
SOCL,[0.60011295]
SOXL,[0.35988344]
SOXS,[1.49609542e+13]
SOXX,[0.12218324]
SSG,[1.78352075e+13]
TDIV,[0.11148857]
TECL,[0.26236026]
TECS,[2.00544844e+13]
USD,[0.23163804]
VGT,[0.10102759]
XLK,[0.08547518]
XNTK,[0.11296165]
XSD,[0.13260977]
XSW,[0.17119947]
