Name,Riskiness R
ARKG,[0.42476931]
BBC,[1.50971103]
BBH,[1.1345418e+13]
BBP,[0.34919906]
BIB,[2.41957981e+13]
BIS,[6.60555856e+12]
CURE,[0.90542239]
FBT,[0.65011448]
FHLC,[0.25118575]
FXH,[1.78336954]
IBB,[1.33282128]
IHF,[0.14750115]
IHI,[0.06365297]
IXJ,[1.1069708]
IYH,[0.2689074]
LABD,[2.45777173e+14]
LABU,[1.48817545]
PBE,[8.4797912e+09]
PJP,[3.58224594e+13]
PPH,[6.46570696e+12]
PSCH,[0.08705196]
PTH,[0.2745021]
RXL,[0.5377223]
RYH,[0.30172904]
VHT,[0.24834077]
XBI,[0.85466193]
XHE,[0.06662959]
XHS,[1.12584833]
XLV,[0.25420159]
XPH,[2.91982045]
