Name,Riskiness R
AAXJ,[0.94864535]
ADRE,[0.74836607]
AFTY,[1.17278454e+12]
AIA,[0.34255599]
ASEA,[0.66264141]
ASHR,[3.74341798e+12]
ASHS,[5.99203742e+12]
ASHX,[5.17053601e+12]
AXJV,[1.78595771e+11]
CHAD,[2.304422e+12]
CHAU,[3354.94012186]
CHIE,[5.5225479e+10]
CHII,[2.44520782e+12]
CHIM,[0.50148311]
CHIQ,[3.65999178e+11]
CHIX,[6.76368276e+10]
CN,[5.7739651e+11]
CNHX,[1.01935308e+12]
CNXT,[4.57547114e+12]
CQQQ,[0.66635891]
CXSE,[0.31953933]
DBEM,[3.5425128e+11]
DEM,[0.67081414]
DGRE,[6.38950042e+11]
DGS,[0.66882359]
ECNS,[4.07802505e+11]
EDC,[0.74544375]
EDIV,[6.98298537]
EDZ,[2.72336313e+13]
EEM,[1.98499417]
EEMA,[0.67962834]
EEMV,[3.12933304e+11]
EET,[0.65041643]
EEV,[1.1675799e+13]
EIDO,[5.8466131e+11]
EMQQ,[0.52294681]
EPHE,[2.07464312e+12]
EPI,[0.49796153]
EUM,[8.34936801e+12]
EWM,[384106.76098122]
EWX,[3.20176861e+11]
FCA,[0.93306102]
FEM,[0.82827023]
FEMS,[0.50647682]
FNI,[1.08469892]
FXI,[7.53772171e+11]
FXP,[3.95915099e+12]
GMF,[0.58883521]
GXC,[0.90289453]
HAO,[4.0386528e+11]
IDX,[5.65233849e+11]
INCO,[0.26034123]
INDA,[0.92088713]
INDL,[0.57881161]
INDY,[0.50329624]
INXX,[1.22176295]
KBA,[712482.65859393]
KFYP,[4.37203008]
KWEB,[0.89964572]
MCHI,[0.99815614]
PEK,[1.05281682e+13]
PGJ,[1.9104461]
PIE,[2.46924644e+11]
PIN,[0.46273951]
SCIF,[2.01779217e+10]
SCIN,[4.17148447e+10]
SMIN,[0.57237926]
SPEM,[1.50311234]
THD,[0.27627964]
VNM,[1.09812823e+12]
VWO,[1.04004479e+11]
XCEM,[0.75087135]
XINA,[4.17211842e+12]
XPP,[1.37137492]
YANG,[2.7943157e+13]
YAO,[1.95778997]
YINN,[1.4508725]
YXI,[8.85492084e+12]
