,Date,DBO,DTO,OLEM,OLO,SCO,SZO,UCO,USL,USO
78,2012-10-01,24.369664999999998,49.68,36.84,12.24,22.945,45.759997999999996,269.0,37.959998999999996,31.780001000000002
79,2012-11-01,24.950364999999998,47.110001000000004,37.130001,12.48,21.344998999999998,44.700001,280.5,39.0,32.560001
80,2012-12-01,25.531063,44.689999,38.48,12.72,20.219998999999998,43.41,293.200012,39.669998,33.369999
81,2013-01-01,27.017259999999997,39.48,40.73,13.51,17.969998999999998,40.75,327.5,41.799999,35.279999
82,2013-02-01,25.304688,44.41,38.560001,12.68,20.344998999999998,43.470001,286.299988,39.369999,33.060001
83,2013-03-01,26.574352,39.950001,39.439999,13.2,18.309998999999998,41.0,315.600006,40.939999,34.75
84,2013-04-01,25.39327,43.400002,38.200001,12.83,19.74,42.740002000000004,285.899994,39.130001,33.16
85,2013-05-01,24.960207,44.799999,38.259997999999996,12.66,20.105,43.200001,276.299988,38.830002,32.610001000000004
86,2013-06-01,25.511379,40.459998999999996,39.5,12.84,18.225,41.439999,301.100006,39.990002000000004,34.18
87,2013-07-01,26.849939000000003,33.080002,41.740002000000004,13.47,15.145,37.5,356.600006,42.799999,37.360001000000004
88,2013-08-01,27.086154999999998,31.040001,43.919998,13.75,13.915,36.48,382.200012,44.110001000000004,38.48
89,2013-09-01,27.007417999999998,33.68,42.66,13.53,15.125,37.810001,347.299988,43.169998,36.849998
90,2013-10-01,26.623564000000002,37.43,41.139998999999996,13.45,16.67,40.099998,311.100006,42.040001000000004,34.689999
91,2013-11-01,26.308609000000004,39.990002000000004,39.630001,12.94,17.754998999999998,42.130001,289.5,41.41,33.459998999999996
92,2013-12-01,27.263319,35.470001,42.220001,13.73,15.79,38.990002000000004,322.200012,42.880001,35.32
93,2014-01-01,26.456244,36.43,41.240002000000004,13.08,16.065001000000002,39.0,312.5,41.669998,34.799999
94,2014-02-01,28.198341,32.18,43.099998,13.87,14.305,36.009997999999996,348.700012,44.02,36.740002000000004
95,2014-03-01,28.168815999999996,32.41,43.459998999999996,13.9,14.27,37.150002,345.600006,44.07,36.59
96,2014-04-01,28.011335,32.98,43.419998,13.68,14.29,37.150002,341.899994,43.950001,36.32
97,2014-05-01,29.005413,30.48,45.130001,14.46,13.245,35.860001000000004,366.399994,45.299999,37.68
98,2014-06-01,30.275078000000004,28.52,46.439999,14.38,12.305,34.5,391.899994,47.169998,38.880001
99,2014-07-01,28.444399,32.240002000000004,46.439999,13.93,13.965,36.549999,342.200012,44.619999,36.32
100,2014-08-01,27.952282,33.080002,41.880001,13.77,14.405,37.959998999999996,328.899994,44.110001000000004,35.759997999999996
101,2014-09-01,26.702303000000004,35.59,40.799999,13.03,15.3,39.040001000000004,303.399994,41.869999,34.41
102,2014-10-01,23.798809,43.240002000000004,36.419998,11.93,18.879998999999998,42.099998,240.399994,37.990002000000004,30.629998999999998
103,2014-11-01,19.714233,57.59,31.0,10.22,44.619999,50.77,166.0,32.23,25.58
104,2014-12-01,15.452494,80.510002,24.950001,8.3,76.519997,62.119999,103.699997,30.24,20.360001
105,2015-01-01,13.405285000000001,101.349998,22.85,7.03,45.5,68.849998,77.699997,23.540001,17.82
106,2015-02-01,14.399363000000001,97.699997,24.35,7.49,76.910004,64.93,81.400002,25.75,18.1
107,2015-03-01,13.277334,111.0,22.450001,6.9,97.620003,71.75,67.900002,23.9,16.84
108,2015-04-01,14.940692000000002,62.43,25.219998999999998,7.66,59.75,57.0,97.599998,27.790001,20.51
109,2015-05-01,14.507627,63.330002,24.59,7.53,59.299999,56.560001,95.059998,27.459999,20.309998999999998
110,2015-06-01,14.369836,65.879997,25.34,7.36,59.400002,57.66,90.400002,26.77,19.879998999999998
111,2015-07-01,11.889563,94.25,20.040001,6.15,84.489998,70.290001,55.080002,22.389999,15.59
112,2015-08-01,12.234045,89.519997,20.620001000000002,6.46,128.899994,68.779999,21.370001000000002,20.08,15.89
113,2015-09-01,11.171071000000001,102.029999,18.66,5.83,86.089996,74.089996,45.360001000000004,20.58,14.68
114,2015-10-01,11.407288000000001,102.400002,18.85,5.89,80.400002,71.879997,45.98,21.030001000000002,14.81
115,2015-11-01,10.295100999999999,123.660004,17.190001000000002,5.38,50.525002,79.300003,35.360001000000004,19.209999,12.93
116,2015-12-01,8.90733,158.119995,14.9,4.63,66.82,91.699997,25.08,17.02,11.0
117,2016-01-01,7.873882000000001,198.440002,13.7,5.37,78.400002,105.349998,18.92,15.88,9.65
118,2016-02-01,7.263657000000001,216.809998,13.3,5.85,79.084999,109.110001,15.82,15.36,9.0
119,2016-03-01,7.647508,184.800003,14.29,5.55,65.470001,100.279999,17.82,16.309998999999998,9.7
120,2016-04-01,8.464424000000001,128.28999299999998,16.440001000000002,5.94,45.830002,84.129997,23.58,18.34,11.3
121,2016-05-01,8.917172,125.220001,17.5,4.69,40.860001000000004,80.099998,25.780001000000002,19.26,11.87
122,2016-06-01,9.015595,117.889999,17.1,4.69,40.810001,81.0,24.440001000000002,19.35,11.57
123,2016-07-01,7.932937,154.020004,14.41,4.1,55.105,99.82,17.16,16.91,9.76
124,2016-08-01,8.297104,140.470001,15.69,4.25,47.419998,89.139999,18.940001000000002,17.709999,10.36
125,2016-09-01,8.730166,123.33000200000001,16.02,4.49,40.450001,83.709999,20.76,18.629998999999998,10.93
126,2016-10-01,8.434896,129.0,15.39,4.32,42.669998,84.970001,19.24,18.08,10.53
127,2016-11-01,8.858118,119.91999799999999,16.09,4.54,37.064999,81.690002,20.360001,18.889999,10.93
128,2016-12-01,9.527398,107.839996,17.360001,4.77,31.65,78.18,23.360001,20.4,11.72
129,2017-01-01,9.2026,112.099998,16.549999,4.59,33.279999,79.190002,21.65,19.65,11.32
130,2017-02-01,9.163231,110.650002,16.67,4.61,32.299999,78.720001,22.1,19.68,11.45
131,2017-03-01,8.651428,121.709999,15.44,4.47,36.57,86.43,19.02,18.52,10.64
132,2017-04-01,8.40537,130.75,14.97,4.37,39.099998,87.559998,17.549999,17.870001000000002,10.24
133,2017-05-01,8.159310000000001,137.690002,14.7,4.21,40.040001000000004,87.879997,16.540001,17.360001,9.96
134,2017-06-01,7.942778999999999,150.33999599999999,13.74,4.0,43.209998999999996,96.230003,14.86,16.82,9.5
135,2017-07-01,8.40537,125.160004,14.36,4.38,36.099998,90.5,17.33,17.83,10.28
136,2017-08-01,8.19868,141.66000400000001,14.1,4.33,39.630001,91.16999799999999,15.39,17.360001,9.63
137,2017-09-01,8.651428,119.41999799999999,15.49,4.42,33.73,91.16999799999999,17.82,18.24,10.43
138,2017-10-01,9.094334,108.349998,16.15,4.6,30.35,91.16999799999999,19.469998999999998,19.040001,10.93
139,2017-11-01,9.527398,97.720001,17.030001000000002,4.91,27.26,74.57,21.370001000000002,19.43,11.47
140,2017-12-01,9.989987,88.75,17.709999,5.1,24.559998999999998,76.650002,23.440001000000002,20.92,12.01
141,2018-01-01,10.787219,77.199997,18.940001000000002,5.47,21.0,76.650002,27.18,22.23,12.98
142,2018-02-01,10.324628,81.0,18.809998999999998,5.38,22.76,71.709999,24.620001000000002,21.24,12.37
143,2018-03-01,10.993908,73.5,19.43,5.67,19.950001,68.32,27.5,22.639999,13.09
144,2018-04-01,11.63366,65.66999799999999,20.75,6.04,17.639999,63.5,30.5,24.0,13.8
145,2018-05-01,11.732084,66.160004,20.639999,6.01,17.959999,57.41,29.25,23.950001,13.55
146,2018-06-01,12.263572,53.32,21.620001000000002,6.35,14.91,44.709998999999996,34.380001,25.32,15.06
147,2018-07-01,12.017513000000001,56.93,21.110001,6.21,16.280001000000002,53.630001,30.700001,24.639999,14.28
148,2018-08-01,12.440733999999999,53.77,21.48,6.42,15.24,62.369999,32.27,25.51,14.71
149,2018-09-01,13.267491,49.299999,22.299999,6.88,13.5,60.009997999999996,35.959998999999996,27.209999,15.52
150,2018-10-01,11.978144,58.470001,20.92,6.16,16.68,60.0,28.379998999999998,24.799999,13.79
151,2018-11-01,9.33055,85.139999,15.76,4.83,26.1,71.08000200000001,16.799999,19.42,10.73
152,2018-12-01,8.336473,100.970001,14.48,4.38,29.280001000000002,82.66999799999999,13.3,17.959999,9.66
153,2019-01-01,9.92,66.029999,16.85,5.16,20.700001,70.910004,18.07,20.639999,11.35
154,2019-02-01,10.34,59.419998,17.83,5.31,18.559998999999998,65.66999799999999,19.780001000000002,21.950001,11.95
155,2019-03-01,10.4,55.860001000000004,18.040001,5.89,17.629998999999998,67.209999,20.66,22.23,12.23
