Name,Riskiness R
ADRE,[0.37022906]
BBRC,[3.79164801e+11]
BICK,[0.27189185]
BKF,[0.33571968]
DBEM,[0.23939478]
DEM,[1.02011213]
DGRE,[0.58725597]
DGS,[0.24323914]
DVYE,[0.48217646]
EDC,[1.02473328]
EDIV,[2.73383482]
EDOG,[0.59797957]
EDZ,[7.19572962e+08]
EEB,[0.54727797]
EELV,[1.4851996]
EEM,[0.31394375]
EEMO,[12.37664732]
EEMS,[0.30499239]
EET,[0.68112449]
EEV,[3.99255944e+12]
EMCG,[0.61076422]
EMFM,[4.94146889]
EMIF,[0.44233345]
EUM,[1.96134513e+12]
EWEM,[0.42945917]
EWX,[0.25648066]
FEM,[0.29571068]
FEMS,[0.21686342]
FNDE,[0.33291892]
HEEM,[0.24738631]
HILO,[0.97317211]
IEMG,[0.28206057]
PIE,[0.70463761]
PXH,[0.43816066]
PXR,[0.66940778]
QEMM,[0.31708573]
SCHE,[0.32529652]
SPEM,[0.2984227]
TLTE,[0.23367823]
VWO,[0.36587855]
