Name,Riskiness R
DRN,[0.77640844]
DRV,[2.68012043e+13]
DRW,[0.10621597]
FFR,[0.26185267]
FRI,[0.31616221]
GQRE,[0.1101511]
GRI,[0.2748696]
ICF,[0.24139914]
IFEU,[0.21278752]
IFGL,[0.21903023]
IYR,[0.16981967]
KBWY,[0.2110743]
MORL,[0.19425159]
MORT,[0.09740173]
PSR,[0.19986106]
REET,[0.35338801]
REK,[3.9208859e+13]
REM,[0.09251883]
ROOF,[0.32761768]
RWO,[0.33818507]
RWR,[0.24173711]
RWX,[0.34764156]
SCHH,[0.26310244]
SRS,[6.79384549e+13]
TAO,[0.15700652]
URE,[0.93731978]
USRT,[0.25867478]
VNQ,[0.23636511]
VNQI,[0.12024861]
WPS,[0.55184702]
WREI,[0.40128048]
