Name,Riskiness R
Alternatives ETF List (35),[0.05567408]
Broad Asia ETF List (44),[0.10002437]
Commodity ETF List (125),[0.1807468]
Consumer Discretionary Equity ETF List (31),[0.07022876]
Consumer Staples Equity ETF List (26),[0.06113232]
Crude Oil ETF List (22),[0.91468319]
Currency ETF List (36),[0.25576185]
Developed Asia Pacific ETF List (108),[0.05405164]
Developed Markets ETF List 1 (100),[0.05368118]
Developed Markets ETF List 2 (100),[0.0560701]
Developed Markets ETF List 3 (93),[0.07321044]
Emerging Asia Pacific ETF List (114),[0.12122113]
Emerging Markets ETF List (79),[0.11700559]
Energy Equity ETF List (80),[0.07589922]
Financials Equity ETF List (51),[0.05878995]
Global ETF List (72),[0.07379383]
Gold ETF List (17),[0.50784968]
Healthcare Equity ETF List (49),[0.07337126]
Industrials Equity ETF List (37),[0.04354575]
Investment Grade Corporate ETF List (50),[0.07280162]
Junk ETF List (43),[0.0260258]
Materials Equity ETF List (62),[0.07689926]
Municipal Bond ETF List (29),[0.2179182]
Preferred Stock ETF List (12),[0.03641523]
Real Estate ETF List (48),[0.05826618]
Target Maturity Date Corporate Bond ETF List (24),[0.02849007]
Technology Equity ETF List (75),[0.04141308]
Telecom Equity ETF List (10),[0.08652809]
Total Bond Market ETF List (82),[0.11209408]
Treasuries ETF List (51),[0.14741936]
Utilities Equity ETF List (24),[0.06771566]
Volatility ETF List (18),[0.57716203]
