Name,Riskiness R
BIL,[8.4016311e+09]
DFVL,[0.21529884]
DFVS,[7.45423801e+11]
DLBL,[0.31766822]
DLBS,[1.04743762e+12]
DTUL,[0.14163165]
DTUS,[0.21734433]
DTYL,[0.24892303]
DTYS,[4.34626119e+11]
EDV,[0.27460393]
FLAT,[1.0045676]
GOVT,[0.06239367]
IEF,[0.07914087]
IEI,[0.04054928]
ITE,[0.0329419]
PLW,[0.0979821]
PST,[7.98592468e+11]
SCHO,[0.01275434]
SCHR,[0.04956002]
SHV,[6.88844249e+09]
SHY,[0.01326597]
SPTL,[0.16234994]
SPTS,[1.43667328e+10]
STPP,[2.68344155e+11]
TBF,[1.079275e+12]
TBT,[2.52159695e+12]
TBX,[2.28240785e+12]
TLH,[0.08602253]
TLT,[0.17077409]
TMF,[0.53452487]
TMV,[4.10407307e+12]
TTT,[1.23627375e+12]
TUZ,[0.02793959]
TYBS,[3.86465316e+12]
TYD,[0.39800106]
TYNS,[7.10425502e+11]
TYO,[5.96920293e+12]
UBT,[0.37045098]
UST,[0.18269781]
VGIT,[0.05155461]
VGLT,[0.15562785]
VGSH,[0.01426953]
ZROZ,[0.26879389]
