AIRR,CGW,CHII,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,JETS,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XTN,_PRN
0.03995938619979387,0.01945912085670888,-0.0252564984753931,0.005313346485298496,-0.006570305951802493,0.01558300064959611,0.0061476181186128605,0.006132037684016385,-0.008832051965506968,-0.0025296653834946613,0.025488820424822672,0.02129538549593892,0.009848178296566541,0.007692404802677513,-0.004365691966575704,0.002215908152206856,-0.0005359412599400519,0.013215803286488456,-0.0013369561574484365,0.012208989436463128,-0.006450463099095558,-0.00630542119112316,0.01393641403051017,-0.018585757366650576
-0.04520381003927523,-0.051116097777697836,0.0008095892015582285,-0.018972862437184917,-0.02131170031456885,-0.0320201167300242,-0.00507336996520327,-0.03174205313150831,0.012174720293642605,-0.019844045636945758,-6.547226399504029e-05,0.042571686345341364,-0.03917899865627753,-0.042123718577654484,-0.0023639593598009357,-0.04335064676885056,-0.022201669836714046,-0.007996941176244568,0.04886210633144787,-0.060764544406467925,-0.016764741022682834,0.0024587947414103765,0.005245987760346289,-0.0498104533794012
0.17118063631126676,-0.01500175850410218,0.05178000096743884,0.04088964186188898,0.09711383854774487,0.09469057459825704,0.12196789482698812,-0.02491485443398885,0.10009967248451952,0.0787824794111765,0.1177077255928498,0.12958335463886245,0.05038087046970777,-0.029121579068842794,0.10801654758660012,0.1569204764201904,0.09400119100498476,-0.033777978436542865,-0.15092534455771095,0.17761074912735067,0.09744618489675608,0.11143492422795884,0.1346678758520499,0.08000876003115298
0.03184961509690164,-0.015230165717092525,-0.08615376529134397,0.0001327926296910986,-0.0027855374857511713,-0.010749752029326504,0.0012179252879767864,0.043840900837886186,-0.019468128959866916,0.000663900155684953,0.005806102713668687,0.028034000118438263,-0.008867260485481544,0.006289253687782123,-0.01949723737104573,0.005818195583935293,-0.00261599270048372,0.05151807667023114,-0.006012696888969639,0.03086417981427029,0.0018482421466518195,0.013419721885933563,0.00260044192035504,0.0028107322621919537
0.013018619296453064,0.05698009274635326,0.10774512685880602,0.037352265784070166,0.020987677467709697,0.03226909523592568,0.0279867370664376,0.03431158529006089,0.016995802305699987,0.0226624098657934,0.017915633223884234,-0.0033893203347861714,0.03323639714838033,0.03640233973237808,0.009513021758466885,0.007751478956865615,0.031914825752325265,0.0807676679214003,-0.045746765049016716,-0.003635201773338826,0.019074813670222856,-0.01474772558687641,0.01015755871023066,0.015013803835505596
0.004592913857253766,0.01690330183507757,0.06414232797197472,0.023843316286828616,0.03205147634106008,0.016911847686615643,0.02932481997465387,0.006525989363810584,0.06587511846761769,0.03306183243000033,0.026843976400245117,0.05141208691440486,0.025266471371000417,0.021455168203119497,0.05635145619092406,0.011705417641444405,0.0347128327300359,0.0032680536925655773,-0.05546751915561219,0.07022478991456257,0.03373866103821007,0.06989741313844955,0.0224100276741759,0.03184978358580433
-0.005818763463427018,0.032912234685874765,0.02904856990905192,0.011832738742944549,-0.007098632652417305,0.0043382778674606005,-0.012374300394136268,0.04364096849661046,-0.020096079146756214,-0.0073308750784326845,-0.03444409703009022,-0.03477967653355439,0.0023104735684779678,0.028310512114276286,-0.015596806679410925,-0.00658594185828395,-0.010614170720869835,0.0,-0.005872357343119928,-0.003937026719535916,-0.01023921158049188,-0.029761807812439537,-0.05012580502881367,-0.01572091412647249
0.018153632393990732,0.03347279620845473,0.004940007212943802,0.02761885301468206,0.02404901991484437,0.0277394992708748,0.01016776635547916,0.035842201687813734,0.036074461456424865,0.025163292167779145,0.001928031275939861,0.020692130107864644,0.026507783702235256,0.031527552053149464,0.029162017231819142,0.0229348400448491,0.00985155244284804,-0.008886557975626378,-0.04725746950088853,0.0379557531908734,0.0231067445717315,0.0298760363038585,0.020876809875740216,0.0173354213230405
-0.05954824444206976,0.0202429148487006,-0.040730322582928066,0.019370450659543237,0.00409100918048926,-0.003998278995023774,0.009818016504007055,0.04705893967237649,0.02633979011883832,0.014308948951460988,0.009580789173694593,0.07126877009847603,0.0067365616232726855,0.04563068880680634,0.03235158101224826,-0.034156622327171066,0.012076878881003492,-0.04962784218358608,-0.0163861331750532,0.0283223498620072,0.006744489370016728,0.025181986788890658,-0.02375640906711611,0.018380166695735903
0.03537102448976763,-0.004273534510655317,0.024158048051113063,0.005463255675370368,0.012514508304284563,0.010625597891310378,0.01115247046513592,-0.023573474779769548,-0.002914745922627545,0.008203511911135991,0.04007499224150427,0.02841851784688756,0.002602154266548605,-0.02305474099670469,-0.007780454636752659,0.025934032327620152,0.01569107359599184,0.0287207041202472,-0.03196755792321387,0.028954893716589013,0.01205856310786447,-0.00042582748004055807,0.05323198079858587,0.005452196758943539
0.009308206697038798,0.025444652405045547,0.0721944679815212,0.015094911735967881,0.008333793433204461,0.020942171805873957,0.0009235188099679944,0.045831814486604186,0.05050801613739336,0.015647522335205062,-0.03673279958070543,-0.048223355273984136,0.011386676457509544,0.015553273939391847,0.044145000606297,0.0018962527148613886,0.00025780777691329426,0.07169458019927909,-0.027907104593822216,0.015615011648524147,0.006061597287510729,0.03770140358565225,-0.018679389514040204,0.04665458777601346
-0.010455850151405623,0.000298809253205078,0.002000057248471844,0.0037594257979398967,0.0017165338945227524,-0.015374098934025875,0.0031127217281378553,-0.0008788832255726295,0.0367496836237208,0.0054861714298005656,0.01676343253539835,-0.043666625943700264,-0.0047758051299437,0.002919118061690639,0.0363863948447148,-0.022856059066245844,-0.0026901056350788896,-0.05199991534749846,-0.00956931068832498,0.007265961188217775,0.00023309366055188207,0.041124076887620466,0.04588175644124341,0.00017895385802955648
0.10059167676976362,0.028690943195640962,0.05256150849375323,0.04049616413282221,0.04370192931800387,0.056164159250507883,0.0471085560471183,0.03078952351020295,0.041412972807525525,0.035503199214333425,0.061960724131469226,0.03304288244394545,0.05204858656800957,0.03534314683466707,0.03490724523832831,0.10426111299384502,0.04455392586921468,0.0,-0.06714974367499578,0.07716819040966534,0.04336341352046333,0.050691242144398095,0.05761096053448141,0.03848216526357417
0.03111064029150677,0.020627698119922027,0.004424838953340821,0.01451068555759869,0.014032412917336338,0.028295059403757664,0.026842599889217326,0.005120618889925393,0.01771793470211721,0.024954752884706274,-0.013306604413568115,-0.007692815143563589,0.02709259958132542,0.008474600328348092,0.02876921209642415,0.025331594792405945,0.013729272601201407,0.0054807132061909045,-0.07457275088564555,0.04664784564571752,0.011048507869923504,0.0240467283208456,0.004149318609398893,0.049674906632957164
0.011185696811939492,0.028180981025928805,-0.04468221005521656,0.016077182819269918,0.03664478950609445,0.05758490165691596,0.04651772650397087,-0.0014859849228710564,0.029755800695635156,0.03088783922523037,-0.015487963169328982,0.08364504487422929,0.043076908273289485,0.036312693159078924,0.025142850888385773,0.0407248162679548,0.04401899578969441,-0.026293545120639226,-0.029658518908472164,0.03437518988565719,0.03854974268902515,0.016465906818755472,0.053016540631365655,0.015998606595217717
0.010693233968745408,-0.016057514041457773,0.006587595966958642,0.01342213515183781,0.01335461854177972,-0.0105648221004303,0.01933705702937157,0.004676898683832711,0.012214811363521798,0.01055873362409802,0.10832840756002547,0.02165046787350089,-0.00786627076134873,0.002695627671132181,0.0014864648568237056,-0.006162377385985514,0.019518397579161188,0.010453086883896977,-0.02883514446893353,0.05078411955213084,0.014320287263003287,0.0101547146130318,0.028093324574169947,-0.010551855932554095
0.00036482593148435806,0.023578035422548813,0.0680326192939046,0.05308489196640923,0.05353612582325448,0.0045173191927172715,0.03449129989423078,0.06192620022679823,0.0804847304827769,0.05828070083222915,0.03146698796098337,0.027204826781894568,0.03088938342341142,0.030195562075190224,0.0756957463162586,0.017618755813637272,0.04882539830255762,0.03574210629786565,-0.10035638165898922,0.1065056626977342,0.05053831849669535,0.06009455663912865,0.029136018145874788,0.04675950105727431
-0.05433993498714219,-0.060402700672081915,-0.033855737990066345,-0.04846625673447527,-0.044548482375749834,-0.04354042896854116,-0.04548698827565407,-0.061773047671927164,-0.0018696308092909163,-0.04263360761192088,-0.052160293575296036,-0.017005822774551774,-0.03592046671081501,-0.05499438114210095,-0.003449505451665609,-0.03344027283626056,-0.040399169478759565,-0.08496179741439702,0.02640271922010888,-0.08350873203815631,-0.043851948128819734,-0.0022604938151644595,-0.06127650306498793,-0.03307207252482117
0.0019283225490711211,0.014285860253429022,-0.0532121394674912,-0.017945464202276662,-0.02550213125010471,0.020517067173030926,-0.012225648684062784,-0.0032063787809948076,-0.024202716458249902,-0.028795356700048007,-0.0017080373051467331,-0.005560691995982841,0.013639350432150385,0.017022968451528155,-0.01730701926673307,0.019273263226176732,-0.014528702217034428,-0.02414113834741371,0.08424438535648862,-0.051101864324252635,-0.02296666554471259,-0.015971857780222892,-0.00015924691079398766,-0.028205491917597164
-0.03558092837418402,-0.0005868303903368367,0.02056197326082716,-0.011160885997037398,-0.021985513163370732,-0.008129285610435934,-0.026678569906914685,0.02080198987145981,-0.02630896320292104,-0.021131281274037718,0.007030254495495078,-0.05250076870452865,-0.012799459509812913,-0.0035032741834465984,-0.02018047905077016,-0.02152797709155708,-0.035019116133784715,0.04906728196898029,0.036180198449629115,-0.04502736601292233,-0.023435362839276653,-0.019376139957132717,-0.01112749209199028,-0.02819018540749962
0.054690615835718256,0.002055187366651581,0.02753522704815492,0.014274738111462385,0.035549572584601986,0.017124838710378062,0.037681975143374714,-0.026470559957051252,0.035040266127672554,0.03595899118983845,0.03409702280136793,-0.0059016261037855905,0.012632906836076966,0.002734321452282913,0.02248210649047297,0.06819985336061354,0.024895577216911904,0.001828171422957745,-0.06525460748492974,0.049850614882828576,0.03323971661157851,0.04243571572122059,0.041465035585547406,0.03707516679266434
0.014610259929274812,-0.01875184023325065,-0.09150329690167633,-0.0411303625689288,-0.028301768436106343,0.0,-0.02078645485823088,-0.035174847486569,-0.033251282335731595,-0.02004905646130006,-0.04054618700848124,-0.04706469522911081,-0.008207387040726967,-0.026490070429999502,-0.033949042639939433,0.005196663402631329,-0.026668988218432242,-0.07299266954991455,0.03429252814245505,-0.026869363517303818,-0.029096269526931062,-0.017478648169249652,-0.02215340523995728,-0.005130692304618652
0.028882037968521825,0.051657212538083516,0.03453241775198743,0.06380030668976959,0.06942523867968169,0.04777379888531422,0.058517576077236885,0.06083642967039075,0.07188964386859141,0.0575437425606052,0.07318873755166523,0.08434575596773572,0.04993030962818952,0.043568035028077996,0.07476005117352652,0.062424350236834514,0.07622893517377066,0.009366888081685206,-0.10052455545415473,0.0884325746708183,0.07161990869046057,0.07957966826569697,0.040182099906823934,0.034517855752523814
0.02249633886223412,0.0008517102976960707,-0.050069495182428383,-0.003139570472379209,0.006837074211253492,0.012917394747603476,0.029055676610714443,-0.031067922806789307,0.007918805042612767,0.01841943582848327,0.02247986437186513,0.035429204704348426,0.001579298241736339,0.0003875644088534639,0.00509595742468071,0.0455305167589791,0.018370937560797447,0.0059288712110031755,-0.03162057771993995,0.051825975895065435,0.007796379533545444,0.022347555836498386,0.03372501410273685,0.0442620503603533
-0.007806937304502742,-0.010496415457627856,0.05783303982433621,0.017159002799551456,0.01131807510036222,-0.001962030175356628,-0.003058786607537453,0.0035627037908219352,0.0431868878817998,0.012122506180669807,0.0038279223466780006,0.004315805408141696,0.0031535527516318505,-0.00542422915807335,0.03971614336576791,-0.02250637194959376,0.006226024988362928,0.005893828217979046,-0.02789115441421119,0.01914731929789432,0.011296031740692554,0.036223586961283714,-0.01048120352356393,-0.008631375538195858
