,Date,AIRR,CGW,CHII,EDOM,EVX,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,JETS,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XLI,XTN,_PRN
0,2013-12-01,,-0.019308989602187788,-0.08063717647432136,,-0.045697707473636044,-0.04328899663691874,-0.04112308398060795,-0.04468729195062653,-0.02142223929509574,-0.04140018871880894,-0.0013011113220730724,-0.04038449202387936,-0.009126344487949103,,-0.029269212423770466,-0.03244468118857427,0.0020065176007838244,-0.040379249197778265,-0.03233752774259444,-0.023887540765220643,0.07414452070662218,-0.08615770171684906,-0.030028523695635686,0.006903765704046348,-0.037801829481481516,0.0025382220107309453,-0.03353204491458231
1,2014-01-01,,0.08389512663965694,0.04864852228496974,,0.02930810424900877,0.04698791875243033,0.0412056302299401,0.0613192052928768,0.052669342089717505,0.07201237032724314,0.04180920025963852,0.04157207363343966,0.010198482786682462,,0.054266860375424886,0.08715174493425612,0.052241363314332524,0.039305365359260575,0.0434339899355907,0.0567481161604691,-0.07433628049135414,0.08222167183964255,0.040841855843040946,0.0430382476734673,0.04057566210447749,0.02496929144776205,0.045819695149793845
2,2014-02-01,,0.0027643223427452576,0.0068729663228955734,,0.023339039521038097,0.0014067133137857302,0.0010993695126140272,0.004960946681561798,0.010966296169625783,-0.005151419292313658,-0.004377894323250318,-0.003565392297018869,0.02816175535957756,,-0.004848978120457136,0.0045457147805359295,-0.006436072957487706,0.009454720111464362,0.004854318459481929,-0.013989463619661734,-0.0036328387212978923,0.003978682705881645,0.006906991501272539,-0.007572846166625905,0.005186455349516675,0.033240875821790646,-0.008097800566201945
3,2014-03-01,-0.022437281798240373,-0.0010337302664206768,-0.051194575572325055,,0.008970716541160755,0.00856983645473459,0.013803221329630778,-0.02972161245481148,0.002596371896058499,0.02734050435175099,-0.0024581707676242194,0.009742655385747307,0.015427783701301587,,-0.028860664623868628,-0.018922538661867924,-0.010487173243339525,-0.031685759776936266,0.015282030237403958,-0.007214141340401001,-0.018230751916249836,0.003536464648489361,0.009145970532229628,-0.016308318330653587,0.017781304117695778,0.009313713793970299,-0.028018410660223435
4,2014-04-01,-0.013041346658138149,0.01862700274043831,0.009892036975833615,,0.0037673296599257137,0.018804769434782192,0.01631605354216924,0.009286768601627129,0.017609179349231598,0.007661190715448752,0.011409813509993535,0.017205641188887705,0.05926506054938742,,0.005789195291215309,0.024318701110722395,0.015274139138233857,0.00090056976544117,0.019439666997700146,0.04852115621012026,-0.039288402511521534,0.033790118858026644,0.017929213032743613,0.0007970674647155293,0.01923455716751237,0.0597256743254721,0.0010773484652152091
5,2014-05-01,0.025898414888333162,0.020318321768607265,0.03294742559530157,,0.028824470367445374,-0.0038284584783476383,0.004994714926981195,0.026120701124708053,0.015307874254420194,-0.028211208932386152,-0.018923007773191038,0.00709633949291408,0.011699075586925973,,0.020337856207523947,0.004912101282252732,-0.009517987786762326,0.026096748429753635,0.011113458143774575,0.00881469471708404,-0.03641920994954844,0.020545224344725308,0.008806879936647395,-0.009059052633795375,0.00018494257551553755,0.020781114623379452,0.034430759405680945
6,2014-06-01,-0.08655322679426886,-0.05675403875663832,0.0784483187341816,,-0.028308814071338367,-0.02660028904703987,-0.0431381041557619,-0.07127601654193792,-0.0380923915864367,-0.016295406068905536,-0.042252501111165026,-0.038304780854953785,-0.006250162036957846,,-0.06544479002608121,-0.038669786695007646,-0.0344204134476088,-0.07222144783393197,-0.03293082708195765,-0.03816854446363269,0.08910483361383495,-0.07735950762809357,-0.04518413079031578,-0.03724500339984054,-0.03688185636326249,-0.0260847505280793,-0.06644725381798779
7,2014-07-01,0.09080658228763815,0.023223156334689323,0.00959235154382461,,0.0024028233910691433,0.022830960716097904,0.04432020993123933,0.054983142657040414,0.0485304732300316,0.006018967954291805,0.05854298814876557,0.04308007663556829,0.03408033966514563,,0.05329015712292192,0.026495608529748967,0.04921199400831533,0.042643841725999526,0.04475647041017524,0.046853362821559566,-0.07910044313589619,0.08092736408117591,0.044408649231743307,0.06711475769759767,0.04225362371793258,0.032785338094324414,0.06513502590864298
8,2014-08-01,-0.05098237524380595,-0.052957348513996236,-0.016627099957913,,-0.03265917602996265,-0.022460927917913712,-0.024607747853096114,-0.05981647108238086,-0.0426986962945848,-0.03675198333181589,-0.010030535492866225,-0.024124369088364492,0.0006634597327529148,,-0.0567267637933652,-0.05245628248145078,-0.007970624790105438,-0.04953406506192633,-0.020787823217959446,-0.09521728774415258,0.0267368112347033,-0.03398064284420168,-0.02433882805797306,-0.015747992751724525,-0.016105107396382597,-0.011041425933289549,-0.04104707979849438
9,2014-09-01,0.04920483891388144,0.025054340114643622,0.04508841709155307,,0.008053213566671925,0.017839356656395397,0.03752331527882521,0.06509182214057489,0.025070418370138153,-0.021961090767994663,0.03606781078196694,0.03864907309597566,0.04032107315038331,,0.05117334444975585,0.025646094364580114,0.04246650636910614,0.07345660853433385,0.0347645104721973,-0.010835233857645558,-0.07361085448393695,0.05431537446337363,0.03914425690097626,0.041893708417310174,0.04366408368277092,0.055427114467569455,0.02318866382500489
