Name,Riskiness R
BZF,[6.17597322e+11]
CEW,[1.25925562e+12]
CNY,[1.63780119e+12]
CROC,[9.5531948e+12]
CYB,[1.53205786e+12]
DBV,[3.90797286e+12]
DRR,[2.66743422e+12]
EUFX,[6.0198018e+12]
EUO,[7.71141645e+12]
FXA,[9.36604882e+11]
FXB,[1.34507617e+13]
FXC,[2.19602567e+12]
FXCH,[3.53268805e+12]
FXE,[1.61579356e+12]
FXF,[20.08896774]
FXS,[6.91917393e+12]
FXSG,[231081.20049105]
FXY,[1.4318306e+12]
INR,[1.44137686e+12]
UDN,[130.73868217]
ULE,[2.4090043e+12]
URR,[1.17650161e+12]
USDU,[2.73490487e+12]
UUP,[6.1626538e+11]
YCL,[1.00923944e+12]
YCS,[8.68657748e+12]
