Name,Riskiness R
CHIM,[0.25667676]
COPX,[2.33734593]
CROP,[0.09760634]
CUT,[0.17394285]
DUST,[6.47388526e+13]
FLM,[0.52347474]
FMAT,[0.33292854]
FTAG,[2.0627706]
FXZ,[0.26323756]
GDX,[1.81611486]
GDXJ,[1.81091749]
GNR,[2.03472343e+12]
GOEX,[0.77824569]
GRES,[3.62423976e+12]
GUNR,[6.01977294e+12]
HAP,[8.1833284e+12]
IGE,[4.24377804e+13]
ITB,[0.13660122]
IYM,[0.66818148]
JDST,[3.52111719]
JNUG,[24.77657959]
LIT,[0.30670692]
MOO,[0.33949018]
MXI,[1.00898515]
NUGT,[1.80212564]
PAGG,[1.12482872e+13]
PICK,[3.57644271e+12]
PKB,[0.15259867]
PSAU,[1.88231295]
PSCM,[1.58544667e+11]
PYZ,[1.24965759]
REMX,[6.72625059e+12]
RING,[1.29610413]
RTM,[0.26203835]
SBM,[1.70384491e+13]
SGDM,[2.28200523]
SIL,[2.71814597]
SILJ,[1.19997883]
SLVP,[1.67350767]
SLX,[2.37330483]
SMN,[1.38121707e+09]
SOIL,[7.4150143e+12]
UYM,[1.0589687]
VAW,[0.33767858]
VEGI,[9.60213682]
XHB,[0.22118859]
XME,[3.16225043e+12]
