Name,Riskiness R
AMJ,[6.45189975e+11]
AMLP,[6.13928897e+11]
AMU,[9.68674141e+11]
AMZA,[3.35860551e+11]
ATMP,[8.9798616e+10]
CHIE,[1.88678886e+11]
DDG,[5.02624883e+11]
DIG,[6.04952332]
DUG,[3.17084172e+12]
EMLP,[0.92782799]
ENFR,[10.54897096]
ENY,[4.23238894e+11]
ERX,[8.81265866]
ERY,[1.11953216e+12]
FAN,[0.13728114]
FCG,[8.07842074e+12]
FENY,[0.96382406]
FILL,[0.25238906]
FRAK,[1.74953553e+12]
FXN,[1.46074599e+12]
GASL,[2.58212792e+13]
GEX,[0.4293895]
GREK,[0.77594363]
GRID,[0.10705759]
ICLN,[8.77896383e+11]
IEO,[8.77823581]
IEZ,[6.25769742e+11]
IXC,[0.30235568]
IYE,[0.90448264]
KOL,[0.26118128]
MLPA,[3.87384154e+12]
MLPC,[1.3318155e+12]
MLPG,[2.52267455]
MLPI,[6.908116e+11]
MLPX,[3.98906022e+11]
MLPY,[7.99354401e+11]
NLR,[0.21057464]
OIH,[5.35734979e+11]
PBD,[0.39389797]
PBW,[3.67941223]
PSCE,[1.03037607e+12]
PUW,[0.70159215]
PXE,[3.89326473e+11]
PXI,[8.70707443e+10]
PXJ,[6.45309758e+12]
PZD,[0.07854616]
QCLN,[0.34643199]
RYE,[2.55741899]
TAN,[2.87261786e+12]
VDE,[0.7756533]
XES,[1.498507e+12]
XLE,[0.52536697]
XOP,[6.60029209e+11]
YMLI,[5.28598035e+10]
YMLP,[1.47256985e+13]
ZMLP,[3.16738703e+12]
