Name,Riskiness R
CBND,[0.03174954]
CORP,[0.02969208]
GSY,[0.00209119]
ICSH,[0.00500215]
IGHG,[0.0279674]
IGIB,[0.02089067]
IGIH,[0.06402901]
IGSB,[0.00572888]
LDRI,[0.05820656]
LQD,[0.04083057]
LQDH,[0.02036717]
PFIG,[0.03224801]
QLTA,[0.0380253]
SKOR,[0.03994855]
SLQD,[0.01362794]
SPIB,[9.64698169e+10]
SPLB,[0.06229426]
USIG,[0.03185749]
VCIT,[0.03203752]
VCLT,[0.0648483]
VCSH,[0.01143847]
