Name,Riskiness R
CBND,1094573853269.2043
CORP,27230897149.169487
GSY,1.67939199071937e-05
ICSH,1.8889867226122476e-05
IGHG,1114237419107.5422
IGIB,2266816433339.6113
IGIH,0.0004442848499099113
IGSB,2.2255379543678895e-05
LDRI,1956900203340.3657
LQD,1704337063043.311
LQDH,875331890418.5739
PFIG,2698455533602.251
QLTA,1634071568243.1042
SKOR,2000740833095.5686
SLQD,1418809742858.7124
SPIB,1437396332848.1702
SPLB,0.00045653487081351594
USIG,1680125374827.2104
VCIT,1880440472496.7898
VCLT,0.00033893435428830447
VCSH,2574960593728.0186
