Name,Weight
Real Estate ETF List (48),0.2992017234123042
Developed Markets ETF List 1 (100),0.4742175187456016
Developed Asia Pacific ETF List (108),0.4405583644561736
Consumer Discretionary Equity ETF List (31),0.42361495345181005
Industrials Equity ETF List (37),0.25276498700255606
