Name,Weight
Technology Equity ETF List (75),0.268405538330986
Energy Equity ETF List (80),0.22037332154276554
Healthcare Equity ETF List (49),0.18572064694595458
Global ETF List (72),0.18792537560681813
Developed Markets ETF List 2 (100),0.13757511757352298
