Name,Riskiness R
ARKG,[0.436598]
BBC,[2.14258691]
BBH,[4.52026114e+11]
BBP,[0.39542432]
BIB,[1926556.06126038]
BIS,[3.84850209]
CURE,[0.79510491]
FBT,[0.5513301]
FHLC,[0.21751659]
FXH,[1.03030787]
IBB,[4.50561088e+11]
IHE,[1.37075289e+12]
IHF,[0.20287072]
IHI,[0.06594198]
IXJ,[0.34253779]
IYH,[0.22710277]
LABD,[9.30659865e+12]
LABU,[2.50964029]
PBE,[3.26387962e+11]
PJP,[2.06071274e+12]
PPH,[1.83083643e+12]
PSCH,[0.09985251]
PTH,[0.29131456]
RXD,[4.62865498e+12]
RXL,[0.5202516]
RYH,[0.22950802]
SBIO,[1.18996137]
UBIO,[1.17016561]
VHT,[0.22042159]
XBI,[0.70120239]
XHE,[0.0879821]
XHS,[2.79926517]
XLV,[0.20870577]
XPH,[1.69017724e+12]
ZBIO,[6.0812982]
