Name,Riskiness R
ACIM,[1.39036794e+11]
ARKQ,[0.29216201]
BJK,[5.39553927e+11]
CIL,[5.77154629]
CIZ,[1.64192264e+12]
CUT,[4.94584662e+10]
DBAW,[3.59240425e+11]
DEW,[1.83552173e+12]
DGT,[1.18574926e+11]
DNL,[2.07030895e+12]
DOO,[1.84093449e+12]
DUST,[3.61891139e+13]
EFAD,[1.53132397e+12]
EFZ,[7.61428234e+12]
EUMV,[1.95857591e+12]
EXI,[2.67273356e+11]
FAN,[0.74756683]
FILL,[9.08231979e+12]
FPA,[3.87582885e+11]
FYLD,[1.07784341e+12]
GEX,[3.9520402e+11]
GOEX,[0.71036584]
GRES,[6.93924473e+12]
GRID,[0.65325106]
HAP,[1.25410951e+12]
IDHQ,[4.43861955e+11]
IPKW,[0.29159556]
IQDE,[1.25155304e+12]
IQDY,[3.26913285e+11]
ISRA,[1.17661953e+12]
JDST,[5.79041442e+13]
LVL,[2.70078081e+12]
NLR,[1.23488711e+12]
PBD,[1.38062676e+12]
PIO,[1.32101878e+12]
PIZ,[5.92658384e+11]
PSAU,[6.01127665]
PZD,[0.34054248]
QWLD,[1.73759707e+11]
RING,[4.92217434]
SEA,[1.41320054e+13]
SILJ,[0.8751575]
TOK,[2.87872584e+11]
TOLZ,[8.09279676e+11]
VEGI,[1.68044109e+12]
YMLP,[6.50218916e+12]
