AAXJ,ACWX,ADRA,AIA,AXJL,CHIQ,CWI,DBAP,DNL,EEMA,FPA,IEMG,IQDE,IQDY,PAF,REMX,VEU,VXUS
0.06421876516195163,0.04787462505064784,0.04716363382892751,0.07422986031583098,0.05873744360957945,0.12298678109679942,0.051674374953659084,0.03855942661825147,0.039890404613127865,0.06365269026345763,0.05340568357023542,0.07262565222050824,0.05129511743144025,0.048562929276501215,0.047867343178915854,0.09868147949421292,0.05081888900767971,0.02613108611307802
-0.030538900497141138,-0.011314968215816665,-0.007280886528070274,-0.02570313706522412,-0.030923448389540174,0.028683131574100674,-0.012078022838949577,-0.014710946808845469,-0.005671376739807574,-0.03314420718508641,-0.031876010011247534,-0.03645832647022629,-0.019140816507935463,-0.012574038757651802,-0.04494399774679928,-0.0519998842717812,-0.01038413693024326,-0.00418966619828156
-0.04588822387359452,-0.045994455025701535,-0.039540702409612695,-0.03861602446175191,-0.04225554380368377,-0.0709758311394505,-0.04362349952212922,-0.07643084667099519,-0.03231916349174617,-0.04411982721192201,-0.04170601394286095,-0.038238111142732144,-0.0473914404040585,-0.034831457421253945,-0.05207324241901482,-0.1457615122132588,-0.038804034100782064,-0.03786553434139034
-0.05332127729577412,0.012760518487191848,0.004261666840318983,-0.05759528456666752,-0.02281740256306848,-0.09072300556296678,0.008691532550663544,0.006013632685437189,-0.014340446795667091,-0.06932158030425918,-0.013759793053732514,-0.05703585386357787,0.021807777642981144,0.004544383627039011,-0.02355244900899175,-0.12842393669178628,0.00822788226280988,-0.0030959595664037114
-0.10005073676531163,-0.07441013474095813,-0.09436475655202198,-0.1066583717412935,-0.1107621088109257,-0.12828221620427796,-0.07719198004161981,-0.08447939918141491,-0.08066782668371686,-0.08418577215297504,-0.0849650618633544,-0.0935619995014016,-0.07211325112770993,-0.09219282551685393,-0.08809941340534325,-0.10870691401068944,-0.0774634059501213,-0.05017120999948847
-0.01106120000614411,-0.04289207478262114,-0.06811494184521014,-0.013054644777400742,-0.04187270788834248,0.033562919598036235,-0.04040408604791386,-0.04506437160981322,-0.04704618044358859,-0.014700184778505588,-0.0217625871255309,-0.01966090598140386,-0.057053199964271877,-0.057044204216015415,-0.042425674593819435,-0.13988423654580245,-0.04545438214532596,-0.03606285902124569
0.07090050388927177,0.06555709090984123,0.11119472200716662,0.0964405548753004,0.07789067237628491,0.14321401953879864,0.06809209134566918,0.07730330773802542,0.06376198044772524,0.07181223300236719,0.06868546796006626,0.061418759419213466,0.08167207845632349,0.09240814167587434,0.08233993618503102,0.07930096797122263,0.07259769067558247,0.04159869787228245
-0.017879215061829812,-0.012977879445906755,-0.0251437591130621,-0.026102122734083664,-0.03225789269103085,-0.035688241054422004,-0.010471140402608456,-0.008760838571373896,-0.0021733609557839048,-0.02876761696099357,-0.0135981903219529,-0.022909632214259824,-0.023608033921900525,-0.037663854438910835,-0.021376118386126276,-0.04234117913291013,-0.01319257369669512,-0.01316617093955113
-0.03731072757789985,-0.03554897784090403,-0.0051585422157492105,-0.04797297486133156,-0.016396581300695868,-0.08157105998977933,-0.04139434677492173,-0.07365319988053222,-0.013940207229917264,-0.036881318158683694,-0.029692506396807487,-0.047860952991170165,-0.03786487629171857,-0.01275284584171078,-0.020022760599450302,-0.12808832813986598,-0.032753885777825106,-0.02926628413975974
-0.05275967344914765,-0.048094638523354695,-0.09473228463209137,-0.057151371854897236,-0.05182012324054147,-0.10936815647760192,-0.04259137603054558,-0.01735342850497227,-0.04537131885440605,-0.046865698908529714,-0.040732757039804716,-0.03883082229226606,-0.01258625572777864,-0.05189383245357049,-0.07830698260941223,-0.07558202658907874,-0.04858296361618123,-0.047141338937398095
-0.00884409166247457,-0.024592265389909083,-0.019777385901071715,0.000513215749362597,0.006008910419553921,0.002904090452238761,-0.024055063046813586,0.00048343333985939217,-0.01250277899920175,-0.0061389448187305256,-0.002690235433731927,-0.00964125759686502,-0.005825292819881908,-0.024216853446708483,0.02450373614722008,0.11544990287056744,-0.024402151746038356,-0.02461901123094396
0.10788873120032544,0.0819402475777455,0.08448929955088746,0.11182358911039347,0.09479776516160698,0.08204639207733222,0.0848592512756729,0.062318667752816,0.09753820583529008,0.1015974378560135,0.09248537493294068,0.12547316040928455,0.08251968611311393,0.0953773493719118,0.13242652126223967,0.11339419215564088,0.0792896306518634,0.07980755640181768
-0.01134902935532277,0.02532923623934152,-0.004885553473723615,-0.010611336885455305,-0.004781784524334183,0.0178411757084947,0.02271986675965816,0.009549889145172278,0.01830985429630341,-0.014501021782169525,-0.01728385998662616,0.0067277276309982755,0.016796986787633434,0.029837735650895432,0.0127421200707762,0.10184550355530284,0.024627231695365744,0.024883821086109325
-0.012960506276253505,-0.012104550000899387,0.005453861495825547,-0.0018651638483446762,-0.016678526389658912,-0.039439122050016616,-0.011424893837801065,-0.04144141115931789,-0.013874301526582184,-0.006670635004881074,-0.03481700002994168,-0.034128947553185365,-0.016926745418725502,-0.013437248825297805,-0.03803873246760125,0.010545941702442873,-0.007943561480686385,-0.009806067785982387
0.02569867782584121,-0.025756454321176164,-0.022084279793081096,0.043214224775865256,0.038072828468437285,-0.01733568815006075,-0.02247191516911316,0.040413423300810235,0.0068215166678140815,0.031601703483316736,0.023428801651509026,0.0338521674409723,-0.004984143003128845,-0.03427089039275022,0.013257190213410687,0.016574628839574675,-0.019675270859718347,-0.021126660176436437
0.0606951637871954,0.06073541002794649,0.07820865420770058,0.062122240872139224,0.059023302289089814,0.05199619578291578,0.05916640648329737,0.06116549207991113,0.05288775969500912,0.0499505463996042,0.08482035222022467,0.060627196226791774,0.0646732915147481,0.07438388665035471,0.0817609002641115,0.042874371532871436,0.05560689043730849,0.057999270561283914
0.018043039920823702,0.007146397950860723,0.033345536354665965,0.023526925880657426,-0.0023171770620337355,0.03353931026408994,0.0072349927850023955,0.014586055873102775,-0.008128147725225066,0.02657144594221,-0.009417914162835656,0.010006705156345958,-0.016956496503862172,0.012095118449492464,0.0,-0.01795021875934837,0.006939706826169122,0.004517044962015771
0.031356568726575426,0.014925377007887281,0.01613499396430228,0.03748185456163012,0.011446517130137612,0.03842863679467367,0.01436598092799637,0.01691340599843654,0.008604643001197272,0.02552653098205041,0.02784373005983117,0.027020903994259743,0.0039806198881778675,0.007255576623277827,0.025005350223300672,-0.046580255888531735,0.010004640623595108,0.010920875090860978
-0.02643764466332587,-0.017599009965551096,-0.00146203532018255,-0.0213572212071068,-0.008646895141343458,-0.01891437972322301,-0.015394151382301763,-0.007484456264188971,-0.022306628477195747,-0.025413368994636514,-0.0472910996564826,-0.010304716805732249,-0.01301740804576506,0.004178657224041469,-0.010130058603120416,-0.007421145812308624,-0.011416114246122587,-0.013353171273023837
-0.03122870188391475,-0.020368141396848446,-0.005338028265762495,-0.013461169246522377,-0.01713706856506441,0.01760259700757611,-0.02282671226766358,-0.022203565970706867,-0.042513249783403234,-0.036613730982873516,-0.036559954425484126,-0.04142675729031301,-0.03780380413514532,-0.004269906958068124,-0.005211682724371568,0.0909657381770358,-0.02127189144512501,-0.020082049699556775
-0.03766643517818686,0.008767695564536474,-0.020751385171045845,-0.044035515155502435,-0.0196582067250859,-0.0774299399501957,0.029440020844154282,0.0072836303075332325,0.00743674632746437,0.0179829817662451,-0.017708508997474424,-0.018950685151668718,0.01964438689362259,0.025728976121257904,-0.00817267638459993,-0.028555150027958744,0.010752652152066873,0.01101801735730483
0.08638727961284756,0.04831441242096285,0.061300225197068715,0.09648844761811294,0.06591621385679759,0.101442333908423,0.02929894327839537,0.03549769089054717,0.04652243364646047,0.039893091143177926,0.07773437261902448,0.08057494977180821,0.043467775203565547,0.038844750753348034,0.10372962249948936,0.1437907368221352,0.05030634409893146,0.049661684647402816
0.02763170550134239,0.01148041415531066,0.017653227290244232,0.02007624413490583,0.02351981727274973,0.052674912451904685,0.011294401468083394,0.020416596264961118,0.01583016690436626,0.026955108779914742,0.03931021000106952,0.0203359413080551,0.007975192735908783,0.010101024286942777,0.025756148291035574,0.02259569598227095,0.012606029035901372,0.01340323751552472
0.0382713198830271,0.031449463926317825,0.005782344164765061,0.03345787728521461,0.035834732925695154,0.03752935036037397,0.02958045625779165,0.026133106543509244,0.02809114512283742,0.036263160306645024,0.03351028237962192,0.035311951481756934,0.03252751697536098,0.033200049635968294,0.029484471051658807,-0.07965048928180565,0.02661517009991643,0.02665838044635356
