Name,Riskiness R
DRN,[1.378828]
DRV,[1.52550427e+12]
DRW,[0.1152588]
EWRE,[0.39907494]
FFR,[0.23785846]
FREL,[0.24212401]
FRI,[0.44085185]
GQRE,[0.15651881]
GRI,[0.40702145]
ICF,[0.41879018]
IFEU,[0.30940414]
IFGL,[0.21675095]
IYR,[0.23962827]
KBWY,[0.18824342]
LRET,[0.84059171]
MORL,[0.22799174]
MORT,[0.11799394]
PSR,[0.22524802]
REET,[0.33644098]
REK,[9.77763577e+11]
REM,[0.1109175]
REZ,[0.45261388]
ROOF,[0.24829757]
RWO,[0.38812273]
RWR,[0.38367474]
RWX,[0.31848477]
SCHH,[0.37382513]
SRET,[0.08868916]
SRS,[1.1202362e+12]
TAO,[0.13098947]
URE,[0.51394694]
USRT,[0.38283295]
VNQ,[0.33961283]
VNQI,[0.13068645]
WPS,[0.15550707]
WREI,[0.60261602]
