Name,Riskiness R
AUSE,[0.14079696]
DBJP,[0.26460322]
DBKO,[0.08614046]
DFJ,[0.07156894]
DIM,[0.10481928]
DLS,[0.07534367]
DOL,[0.15433658]
DOO,[0.18045358]
DTH,[0.1696632]
DVYA,[0.14641413]
DWM,[0.12668397]
DXJ,[0.31109554]
DXJF,[7.29457586]
DXJS,[0.14783584]
ENZL,[0.0663617]
EPP,[0.11700312]
EWA,[0.14771403]
EWH,[0.10529875]
EWJ,[0.11562817]
EWS,[0.19993566]
EWT,[0.12811606]
EWV,[1.03664659e+13]
EWY,[0.15387264]
EZJ,[0.29233887]
FAUS,[0.12868121]
FDT,[0.08825091]
FDTS,[0.11358186]
FHK,[0.15993701]
FJP,[0.15839561]
FKO,[0.38119806]
FNDC,[0.06713436]
FNDF,[0.11366408]
FPA,[0.15158795]
GWX,[0.10422511]
HAUD,[0.11414736]
HEWJ,[0.28628282]
HEWY,[0.08561027]
HFXJ,[0.16435845]
IDHQ,[0.10149154]
IDOG,[0.15670642]
IPAC,[0.08638845]
ISCF,[0.07271187]
IVAL,[0.10317293]
IVLU,[0.11933638]
JHDG,[0.19586076]
JPIN,[0.09930958]
JPMV,[0.06945592]
JPN,[0.1170398]
JPNL,[0.39046141]
JPXN,[0.11039688]
KORU,[0.53781915]
PAF,[0.13541712]
PDN,[0.08039565]
PXF,[0.13001612]
SCIJ,[0.10392404]
SCIX,[0.07911553]
SCJ,[0.07184576]
VPL,[0.08844414]
