Name,Riskiness R
Alternatives ETF List (35),[0.01965026]
Broad Asia ETF List (44),[0.42214044]
Commodity ETF List (125),[0.14391001]
Consumer Discretionary Equity ETF List (31),[0.09245688]
Consumer Staples Equity ETF List (26),[0.05395111]
Crude Oil ETF List (22),[0.10190399]
Currency ETF List (36),[0.04051044]
Developed Asia Pacific ETF List (108),[0.11623204]
Developed Markets ETF List 1 (100),[0.08549361]
Developed Markets ETF List 2 (100),[0.2327035]
Developed Markets ETF List 3 (93),[0.14850287]
Emerging Asia Pacific ETF List (114),[0.18749606]
Emerging Markets ETF List (79),[1.5538845]
Energy Equity ETF List (80),[0.44854256]
Financials Equity ETF List (51),[0.06212808]
Global ETF List (72),[0.13436193]
Gold ETF List (17),[0.86065247]
Healthcare Equity ETF List (49),[0.08528104]
Industrials Equity ETF List (37),[0.11185829]
Investment Grade Corporate ETF List (50),[0.00883398]
Junk ETF List (43),[0.02487937]
Materials Equity ETF List (62),[0.15695147]
Municipal Bond ETF List (29),[0.01335771]
Preferred Stock ETF List (12),[0.02443879]
Real Estate ETF List (48),[0.10774033]
Target Maturity Date Corporate Bond ETF List (24),[0.01118652]
Technology Equity ETF List (75),[0.09140399]
Telecom Equity ETF List (10),[0.12781182]
Total Bond Market ETF List (82),[0.00204974]
Treasuries ETF List (51),[0.01524388]
Utilities Equity ETF List (24),[0.07919539]
Volatility ETF List (18),[1.04099873e+12]
