Name,Riskiness R
ACWI,[6.28956747e+10]
ACWV,[1.78074932e+11]
ACWX,[1.34437449e+12]
CGW,[1.00622361e+12]
CRBN,[5.40382209e+11]
CWI,[1.26787968e+12]
DBEF,[7.78159889e+11]
DIM,[3.15106824e+11]
DLS,[0.98961204]
DOL,[4.89981579e+12]
DTH,[7.77854827e+11]
DWM,[8.81325633e+11]
DWX,[8.40093125e+11]
EFA,[9.0167853e+11]
EFAV,[4.62460596e+11]
EFG,[8.77556168e+11]
EFV,[9.93587553e+11]
EWS,[7.67262705e+11]
EZU,[2.30565971e+11]
FDT,[1.03825773e+11]
FGD,[8.35431995e+11]
FNDC,[1.12134904]
FNDF,[3.30912703e+11]
GDX,[2.96839633]
GDXJ,[0.99867631]
GII,[1.25202515e+12]
GNR,[3.12494377e+11]
GUNR,[2.87577929e+11]
GWX,[3.51028032e+11]
HEFA,[8.74170599e+11]
HEZU,[4.70093749e+11]
IDLV,[3.44517179e+11]
IDOG,[1.35822983e+12]
IDV,[7.34689334e+11]
IEFA,[7.5783362e+11]
IGF,[1.27186683e+12]
IHDG,[1.03561817e+12]
IOO,[3.8203489e+10]
IQDF,[6.99123155e+11]
IQLT,[5.2672925e+11]
IXC,[1.07764333e+12]
IXG,[7.02389287]
IXJ,[2.56424704e+12]
IXP,[3.71691807e+12]
IXUS,[4.46803829e+11]
JNUG,[3.16387516]
JPGE,[1.343766e+11]
JPIN,[8.95543321e+11]
JXI,[1.64479077e+12]
KXI,[7.24716834e+12]
LIT,[0.33378449]
MOO,[8.34226243e+11]
MXI,[1.26779125e+11]
NFRA,[7.7810575e+11]
NUGT,[5.42459996]
PDN,[1.81191126e+10]
PICK,[2.04283653]
PID,[1.48217569e+12]
PPH,[8.11998711e+12]
PSP,[2.25151904e+11]
PXF,[8.22041333e+11]
QEFA,[1.07115179e+12]
ROBO,[0.17193813]
RODM,[2.02035313e+11]
RXI,[1.01434991e+11]
SCHC,[9.12062128e+11]
SCHF,[3.20767317e+11]
SCZ,[0.77019818]
SDIV,[8.40193963e+11]
SIL,[2.79693127]
SMH,[0.11976989]
SPDW,[9.90795619e+11]
TAN,[1.93863054e+12]
TLTD,[2.62251622e+11]
URA,[4.87321404e+12]
URTH,[1.20245634e+12]
VEA,[8.38278911e+11]
VEU,[2.76276234e+11]
VSS,[2.42554808e+11]
VT,[1.11089734e+11]
VXUS,[1.29644492e+12]
WDIV,[1.88893922e+12]
WOOD,[0.23516817]
XT,[0.20416554]
