,Date,ECON,EMCG,FSTA,FXG,IYK,KXI,PBJ,PSCC,PSL,RHS,SZK,UGE,VDC,WBID,WBIE,WBIL,XLP
0,2013-12-01,-0.09262689397677086,-0.09509192947525018,-0.0482786762672274,-0.038305985070076716,-0.04964636447579958,-0.05003443874056437,-0.04473888263658137,-0.05627112631372193,-0.04794714674356531,-0.023072754914664425,0.10693800617474071,-0.1083630565596242,-0.03203230907447667,,,,-0.04443939496706625
1,2014-01-01,0.056588347230665983,0.04157345343482325,0.037277133900880756,0.06229889041505965,0.04268033176621062,0.047237336646274844,0.0661617704876799,0.031989711679336834,0.06673023527290091,0.04125802622063742,-0.07277921330935247,0.0919412053393729,0.03895598413571441,,,,0.039008497599876006
2,2014-02-01,0.03713838473634844,0.04935632844553947,0.017187419364553314,0.015418307187027361,0.009755982150119925,0.017312447612694324,0.028411222034287847,0.04505091587858458,0.0022421020702253205,0.017951309517658134,-0.016759767057339184,0.027286613322614294,0.02318080245471373,,,,0.016765334600188444
3,2014-03-01,-0.0037692468303379524,0.01572109340217726,0.03360296400655778,0.0008047991820231511,0.020948577934672384,0.031720113642495114,-0.018175377029932542,-0.017994995043847096,-0.037630147543480055,0.02040279558781018,-0.05767048033227422,0.03255917064618464,0.025543689683047294,,,,0.03263152673703002
4,2014-04-01,0.024214821528354694,0.026198947818320866,0.020553117634390276,0.06682973385266461,0.02189865848722178,0.01873883857656702,0.024435529381062453,0.0012081203908415358,0.035614324081774375,0.02612638458466316,-0.04853775844189378,0.04967355679585179,0.020506760459203077,,,,0.018083034036386503
5,2014-05-01,0.02438126168286878,-0.01531803419252778,-0.008421936741637326,0.01375094242885513,0.003841227461607105,-0.010023120342674004,0.0,0.01629125188517401,0.03618779551693113,-0.0008246499084276559,-0.0076045707876686445,0.02007969663487923,-0.0009484785624559473,,,,-0.009325256502027314
6,2014-06-01,0.0032455740322731197,0.04151768304582059,-0.026911670078089218,-0.04775484018741721,-0.03274982263349354,-0.022187047550885495,-0.028084161310621004,-0.0590193287430214,-0.040232211242455414,-0.03762136667593607,0.061941274569954984,-0.0719915675036565,-0.03461670283571908,,,,-0.02653655034463022
7,2014-07-01,0.02264559562111312,0.03782329555613685,0.04621884177539386,0.04721454088398329,0.05229598256719417,0.029852626686526954,0.07980529788436322,0.07447947026473195,0.07611936316483424,0.05629884490058357,-0.09621169518783378,0.10510561270911917,0.047482860629294736,,,,0.04612879305420065
8,2014-08-01,-0.07803164068085877,-0.0687987544411295,-0.0007301757715698228,-0.01038495033498578,-0.018487296341573187,-0.01824272247017281,-0.015267355414173055,-0.003524787173697364,-0.0035896443088726192,-0.0046969185890999516,-0.005655384502223943,-0.03490357845382376,0.0030732688035109276,-0.02863973339228874,-0.018845545565401956,-0.008782432814469136,-0.0004432366545219535
9,2014-09-01,0.04574907727177949,0.00942271753092322,0.040498323982170084,0.04148330826675532,0.03942383553078818,0.022799504248754696,0.04693288203712212,0.05819527982162488,0.03874275962617058,0.03907118882108862,-0.035797886304755,0.06895014693515691,0.0367659217814263,-0.0013094341933457068,0.006538833716103384,-0.00593173003743907,0.04201505509668916
