Name,Riskiness R
CHIM,[0.22299067]
COPX,[0.31577363]
CROP,[0.13541283]
CUT,[0.4066913]
DUST,[8.93830221e+13]
FLM,[0.34719416]
FMAT,[0.16252356]
FTAG,[1.1128317]
FXZ,[0.15828548]
GDX,[0.40451885]
GDXJ,[0.43465685]
GDXS,[6.40774294e+13]
GDXX,[0.91504195]
GNR,[0.12411915]
GOEX,[0.47207834]
GRES,[0.10013011]
GUNR,[0.11043251]
HAP,[0.10767034]
HOML,[0.86490895]
IGE,[10.93310912]
ITB,[0.4466583]
IYM,[0.15920662]
JDST,[1.25678913e+14]
JNUG,[1.74630097]
LIT,[0.10540409]
MOO,[0.05619896]
MXI,[0.14087076]
NAIL,[1.31097273]
NUGT,[1.47723324]
PAGG,[0.24555316]
PICK,[0.19950026]
PKB,[1.14731272]
PSAU,[0.41474912]
PSCM,[0.20931039]
PYZ,[0.39386678]
REMX,[0.3373913]
RING,[0.42679524]
RTM,[0.13081004]
SBM,[7.82098611e+12]
SGDJ,[0.85820303]
SGDM,[0.67628669]
SIL,[0.64320832]
SILJ,[0.55132061]
SLVP,[0.57048196]
SLX,[0.19482817]
SMN,[4.6681906e+13]
SOIL,[1.334371]
UYM,[0.32311945]
VAW,[0.15851988]
VEGI,[0.08433179]
XHB,[9.17458762e+11]
XME,[0.19969974]
