Name,Riskiness R
DRN,[0.96319907]
DRV,[8.01097056e+12]
DRW,[0.39143978]
EWRE,[5.52752374e+11]
FFR,[2.48863214e+11]
FREL,[1.78502674e+11]
FRI,[5.4329308e+11]
GQRE,[6.89977193e+11]
GRI,[1.22505148e+12]
ICF,[8.57120072e+11]
IFEU,[3.35764856e+11]
IFGL,[7.95175213e+11]
IYR,[1.96530479e+11]
KBWY,[0.38432255]
LRET,[1.21327554]
MORL,[0.32074438]
MORT,[0.66593711]
PSR,[3.069544e+11]
REET,[1.08167573e+12]
REK,[2.81348624e+12]
REM,[0.5584516]
REZ,[6.73880272e+11]
ROOF,[4.39650717e+11]
RWO,[9.09223468e+11]
RWR,[5.40638554e+11]
RWX,[8.52955202e+11]
SCHH,[5.41183948e+11]
SRET,[0.24160694]
SRS,[5.49018623e+12]
TAO,[0.20984075]
URE,[0.64525078]
USRT,[5.59867243e+11]
VNQ,[5.70157634e+11]
VNQI,[8.15851515]
WPS,[2.73537941e+11]
WREI,[1.08134423e+12]
