Name,Riskiness R
Alternatives ETF List (35),[0.02420257]
Broad Asia ETF List (44),[0.12980515]
Commodity ETF List (125),[0.10041508]
Consumer Discretionary Equity ETF List (31),[0.07764449]
Consumer Staples Equity ETF List (26),[0.0666582]
Crude Oil ETF List (22),[0.12312603]
Currency ETF List (36),[0.03628885]
Developed Asia Pacific ETF List (108),[0.06042352]
Developed Markets ETF List 1 (100),[0.06561695]
Developed Markets ETF List 2 (100),[0.07299673]
Developed Markets ETF List 3 (93),[0.08671025]
Emerging Asia Pacific ETF List (114),[0.12469694]
Emerging Markets ETF List (79),[0.25333685]
Energy Equity ETF List (80),[0.04621841]
Financials Equity ETF List (51),[0.05784409]
Global ETF List (72),[0.0887132]
Gold ETF List (17),[0.2889291]
Healthcare Equity ETF List (49),[0.07250296]
Industrials Equity ETF List (37),[0.07205141]
Investment Grade Corporate ETF List (50),[0.00366289]
Junk ETF List (43),[0.01552729]
Materials Equity ETF List (62),[0.08187663]
Municipal Bond ETF List (29),[0.01134443]
Preferred Stock ETF List (12),[0.02521689]
Real Estate ETF List (48),[0.08873796]
Target Maturity Date Corporate Bond ETF List (24),[0.01059012]
Technology Equity ETF List (75),[0.07649862]
Telecom Equity ETF List (10),[0.08803555]
Total Bond Market ETF List (82),[0.00101755]
Treasuries ETF List (51),[0.00827655]
Utilities Equity ETF List (24),[0.07820541]
Volatility ETF List (18),[4.84698738e+11]
