Name,Riskiness R
AAXJ,[0.1451576]
ADRE,[0.13249565]
AFTY,[0.43437126]
AIA,[0.11978102]
ASEA,[0.14368419]
ASHR,[1.19650639]
ASHS,[9.030906e+11]
AXJV,[0.87871577]
CHAD,[9.77029277e+11]
CHAU,[0.38210066]
CHIE,[0.57068853]
CHII,[0.54647119]
CHIM,[0.23703269]
CHIQ,[0.14687373]
CHIX,[0.28779426]
CN,[0.30960818]
CNXT,[1.86834858e+12]
CQQQ,[0.13834871]
CXSE,[0.11193295]
DBEM,[0.15202987]
DEM,[0.19583299]
DGRE,[0.177219]
DGS,[0.1252599]
ECNS,[0.27713164]
EDC,[0.54356715]
EDIV,[0.20432948]
EDZ,[1.07648495e+13]
EEM,[0.17381226]
EEMA,[0.14571703]
EEMV,[0.18226894]
EET,[0.36121689]
EEV,[2.14489968e+12]
EIDO,[0.46948588]
EMQQ,[0.149599]
EPHE,[7.00357676e+11]
EPI,[0.20985702]
EUM,[9.26531193e+11]
EWM,[569845.83039154]
EWX,[0.13533671]
FCA,[0.21770303]
FEM,[0.15775801]
FEMS,[0.13706204]
FNI,[0.15080756]
FXI,[0.3026106]
FXP,[2.00074816e+12]
GMF,[0.14096353]
GXC,[0.17137141]
HAO,[0.25526408]
IDX,[0.42535817]
INCO,[0.14546739]
INDA,[0.28616493]
INDL,[1.00865398]
INDY,[0.23140574]
INXX,[0.29158667]
KBA,[293019.53904776]
KFYP,[0.28265343]
KWEB,[0.1619053]
MCHI,[0.19069369]
PEK,[1.19760876]
PGJ,[0.16360029]
PIE,[0.18456648]
PIN,[0.22329457]
SCIF,[0.31318043]
SCIN,[0.34613478]
SMIN,[0.17439874]
SPEM,[0.16354691]
THD,[0.1002274]
VNM,[0.7248768]
VWO,[0.19079307]
XPP,[0.55260788]
YANG,[1.45750332e+13]
YAO,[0.18832755]
YINN,[0.83317772]
YXI,[3.70823244e+12]
