Name,Riskiness R
AADR,[0.08613593]
COPX,[0.67864788]
DBAW,[0.33343735]
ECON,[2.28182077e+12]
EDC,[1.05308276]
EEM,[0.28612597]
EEMS,[0.68749857]
EMCG,[3.99877552e+11]
EMFM,[1.45062482]
FAN,[0.18396802]
FIEG,[0.42887459]
FLN,[0.77055155]
FM,[0.88472708]
FNDE,[0.25163197]
FONE,[0.16373274]
FPXI,[0.27051117]
FWDI,[0.40681645]
GDXJ,[0.55331404]
GDXS,[5.06139569e+13]
HEEM,[0.31345194]
HILO,[0.51751141]
ICLN,[1.21963931e+13]
IEMG,[0.26093645]
IFV,[0.40635133]
IQDF,[0.50919013]
JDST,[3.70091017]
KOL,[0.33576217]
LIT,[0.19862925]
PICK,[0.76844751]
QEMM,[0.35585912]
SIL,[0.78430683]
SLVP,[0.70258139]
SLX,[0.30835907]
SOCL,[0.08944468]
SOIL,[4.80094925e+12]
VIDI,[0.28275139]
