Name,Riskiness R
BZF,[1.05236774e+12]
CEW,[2.8133711e+11]
CNY,[5.05112646e+10]
CROC,[0.21589046]
CYB,[2.41289163e+11]
DBV,[1.67604091e+11]
DRR,[0.14785276]
EUFX,[0.08083754]
EUO,[0.15343034]
FXA,[2.11559759e+12]
FXB,[1.17436471e+12]
FXC,[9.04227135e+11]
FXCH,[7.11360335e+11]
FXE,[2.92438539e+12]
FXF,[1.57402876e+11]
FXS,[4.97312242e+12]
FXSG,[1.6965911e+11]
FXY,[4.78858058e+11]
INR,[0.06637806]
UDN,[1.33339907e+12]
ULE,[5.5277845e+12]
URR,[2.31574162e+12]
USDU,[0.11130999]
UUP,[0.06196029]
YCL,[1.6922755e+12]
YCS,[0.44679267]
