Name,Riskiness R
Alternatives ETF List (35),[3.4040237e+12]
Broad Asia ETF List (44),[6.69017088e+09]
Commodity ETF List (125),[1.08739375]
Consumer Discretionary Equity ETF List (31),[0.49882471]
Consumer Staples Equity ETF List (26),[7.85823438e+11]
Crude Oil ETF List (22),[2.49025002e+12]
Currency ETF List (36),[8.31726666e+11]
Developed Asia Pacific ETF List (108),[1.10447778]
Developed Markets ETF List 1 (100),[0.26824586]
Developed Markets ETF List 2 (100),[0.27332917]
Developed Markets ETF List 3 (93),[1.11793038e+12]
Emerging Asia Pacific ETF List (114),[0.39579819]
Emerging Markets ETF List (79),[0.60708158]
Energy Equity ETF List (80),[0.56917494]
Financials Equity ETF List (51),[0.20644959]
Global ETF List (72),[0.21041847]
Gold ETF List (17),[2.65624808e+12]
Healthcare Equity ETF List (49),[0.20336145]
Industrials Equity ETF List (37),[0.32984744]
Investment Grade Corporate ETF List (50),[3.47821886e+12]
Junk ETF List (43),[8.31712911e+11]
Materials Equity ETF List (62),[0.39842239]
Municipal Bond ETF List (29),[0.23928746]
Preferred Stock ETF List (12),[5603.9205506]
Real Estate ETF List (48),[0.19476318]
Target Maturity Date Corporate Bond ETF List (24),[1.21721929e+12]
Technology Equity ETF List (75),[0.12310925]
Telecom Equity ETF List (10),[5.05318425e+11]
Total Bond Market ETF List (82),[1.34786126e+12]
Treasuries ETF List (51),[1.8802831e+11]
Utilities Equity ETF List (24),[5.05841907e+11]
Volatility ETF List (18),[1.62463696e+12]
