Name,Riskiness R
CHIM,[0.54905485]
COPX,[0.56477467]
CROP,[3.14005636e+11]
CUT,[0.54618369]
DUST,[5.80738446e+13]
FLM,[1.29457596e+11]
FMAT,[0.30586807]
FTAG,[3.44241393e+12]
FTRI,[9.09723127e+12]
FXZ,[0.23213856]
GDX,[1.13832681]
GDXJ,[0.66194138]
GDXS,[8.8497376e+12]
GDXX,[1.50397066]
GNR,[0.32451635]
GOEX,[0.6476125]
GRES,[1.6466927e+12]
GUNR,[0.44421135]
HAP,[2.38371582]
HOML,[0.49331598]
IGE,[1.06126384e+12]
ITB,[0.76622047]
IYM,[0.30147476]
JDST,[1.12397714e+13]
JNUG,[1.76476301]
LIT,[0.22950096]
MOO,[0.64783644]
MXI,[0.31917175]
NUGT,[2.29558411]
PAGG,[3.04119395e+12]
PICK,[0.39159011]
PKB,[5.21318517e+10]
PSAU,[1.28439517]
PSCM,[0.24562896]
PYZ,[0.42205024]
REMX,[0.58280526]
RING,[1.06020415]
RTM,[0.35533034]
SBM,[7.05965479e+12]
SGDJ,[1.49079891]
SGDM,[2.15520873]
SIL,[1.5139656]
SILJ,[0.58348332]
SLVP,[0.72233321]
SLX,[0.23473465]
SMN,[1.10210302e+13]
SOIL,[1.48039027e+12]
URA,[9.02294558e+11]
UYM,[0.28806798]
VAW,[0.30266824]
VEGI,[5.60480257e+10]
WOOD,[0.16817701]
XHB,[1.95388951e+12]
XLB,[0.46293724]
XME,[0.25095937]
