Name,Riskiness R
AUSE,[0.11463013]
DBJP,[0.23433817]
DBKO,[0.07504696]
DFJ,[0.06227]
DIM,[0.09124936]
DLS,[0.06814667]
DOL,[0.12704482]
DOO,[0.14247319]
DTH,[0.13754907]
DVYA,[0.11317746]
DWM,[0.10708542]
DXJ,[0.29451925]
DXJF,[2.79200507]
DXJS,[0.1373606]
ENZL,[0.06177531]
EPP,[0.09984806]
EWA,[0.12464344]
EWH,[0.09552004]
EWJ,[0.09830114]
EWS,[0.1368412]
EWT,[0.10959835]
EWV,[4.18069743e+12]
EWY,[0.11463942]
EZJ,[0.23476507]
FAUS,[0.11606823]
FDT,[0.07730222]
FDTS,[0.09377657]
FHK,[0.13265343]
FJP,[0.12681979]
FKO,[0.19699327]
FNDC,[0.05916952]
FNDF,[0.09326678]
FPA,[0.11064001]
GWX,[0.08661027]
HAUD,[0.12288145]
HEWJ,[0.25073441]
HEWY,[0.08338683]
HFXJ,[0.14844711]
IDHQ,[0.07352732]
IDOG,[0.1183485]
IPAC,[0.07513436]
ISCF,[0.06647022]
IVAL,[0.08833547]
IVLU,[0.12310989]
JHDG,[0.17756929]
JPIN,[0.08726284]
JPMV,[0.05955264]
JPN,[0.10148168]
JPNL,[0.32285321]
JPXN,[0.09372253]
KORU,[0.38023316]
PAF,[0.11690946]
PDN,[0.06967198]
PXF,[0.10396998]
SCIJ,[0.0892017]
SCIX,[0.07633152]
SCJ,[0.06104026]
VPL,[0.07498384]
