Name,Riskiness R
AMJ,[6.3298432e+10]
AMLP,[4.14836767e+11]
AMU,[9.42254611e+10]
AMZA,[1.3358408e+11]
ATMP,[1.14282323]
CHIE,[0.29563426]
CRAK,[0.05825718]
DDG,[1.09226402e+12]
DIG,[0.4321004]
DRIP,[5.82263301e+12]
DUG,[5.65587959e+12]
EMLP,[0.33983749]
ENFR,[0.59440296]
ENY,[0.39704354]
ERX,[0.66230233]
ERY,[1.86202478e+13]
FAN,[0.11424808]
FCG,[6.41576073e+11]
FENY,[0.1940414]
FILL,[0.13611148]
FRAK,[0.59361792]
FXN,[0.54499265]
GASL,[2.44425085e+12]
GEX,[0.17618577]
GREK,[0.90755966]
GRID,[0.08082901]
GUSH,[1.28095508]
ICLN,[0.39515595]
IEO,[0.26789633]
IEZ,[0.8037078]
IXC,[0.14492236]
IYE,[0.18743178]
KOL,[0.14532586]
MLPA,[39.06122706]
MLPC,[3.267847e+11]
MLPG,[0.82867933]
MLPI,[1.88353083e+11]
MLPX,[2.81632516]
MLPY,[4.53903873]
NLR,[0.15703848]
OIH,[0.83126234]
PBD,[0.13825179]
PBW,[0.22304801]
PSCE,[1.22101715]
PUW,[0.24387736]
PXE,[0.40749037]
PXI,[0.38848812]
PXJ,[6.01488311e+11]
PZD,[0.07104695]
QCLN,[0.15446775]
RYE,[0.32072675]
TAN,[1.04704154]
VDE,[0.19465026]
XES,[1.50021381]
XLE,[0.17062395]
XOP,[0.43803233]
YLCO,[0.284525]
YMLI,[1.25762823]
YMLP,[7.17028064e+12]
ZMLP,[4.75483887e+11]
