AIRR,CGW,CHII,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XLI,XTN,_PRN
-0.008438637120037052,0.002401332921632108,0.02145048195724397,-0.013002848394597215,-0.019354776256768576,-0.0012502065777450085,-0.010834790321447116,-0.003511127154835625,-0.0239216398487425,-0.022819932731238158,-0.014703058608716287,-0.0003992646394217308,0.015513686643470706,-0.028210701259363237,-0.012020183724244649,-0.0178769291824413,0.006048387478240353,0.04105340308501588,-0.05052538167280824,-0.018107037395791854,-0.02447795536279391,-0.020537103871930418,-0.008216483998669196,-0.02132469934835211
-0.004202173075056366,0.017111508689534496,0.009500033162659844,0.012488051826436378,0.005193957345517064,0.006259665077563145,0.007731965684201139,0.01871816191495186,0.005881915200468278,0.005652900685478733,0.027131844293315426,0.009188873613807479,0.016102454662657122,0.010505961500118285,0.016221967749477338,0.014606702650105788,0.01903817138065492,-0.0101686166457444,0.012771369942292924,0.007916524925023507,0.007364928232704819,0.009318982393950443,0.028557582123883287,0.01382790235579328
-0.027295734527142117,-0.01749649525760087,-0.012382224568399058,-0.0012198195529040114,-0.0013779479559314534,-0.00839807559304625,-0.0041560056970216044,0.0041073766246677405,-0.015999443751056382,-0.0013822188050869493,-0.015597400731164982,-0.0015835932647358273,-0.0105648354012473,-0.012858756946235143,-0.0184834435569224,-0.004097357359006183,-0.003933259592918568,0.02280125510810968,-0.003362968894489827,-0.002587255236574516,-0.015302191606099072,0.00017763887886428642,-0.017246484732002375,-0.016532350765929002
-0.0005488384567332591,0.014726006508692371,-0.06268815614632467,0.0055637876135984895,0.004139399514692593,-0.0015684495893769199,-0.000320986274929533,0.010549060105107724,0.0048696312869156546,0.004244763676995614,0.003641455211915533,0.0031722909044143337,0.006981644616068068,0.0008312582597527884,0.00513578161290933,0.004336497072738557,-0.01924973955123008,-0.004164534249193769,0.012990260255836912,0.0039837649653223116,0.001467786540557542,0.004438004582816653,0.010220828004966098,0.006934289839301945
0.009945100466468796,0.014174735550158631,0.0010700081673028188,0.006882638164191685,0.009275144055204677,0.020420773244182355,0.014129484200510878,0.012995165278283316,0.015852252922453784,0.010658672728447113,-0.00916658749732526,0.031620416003999154,0.02610094005911934,0.016893008029479656,0.009580573917589841,0.011404026293862128,0.020634391054790584,-0.04821660941304101,0.0169040582278611,0.009412032049790822,0.019396428342121044,0.00936733599224959,-0.00830386623015408,0.0025041525803563345
0.0010332015754590748,-0.00665553704670284,0.05398175746819393,-0.0020106213382179773,0.002722772476622355,-0.008004748891588474,-0.007282976312933689,-0.009673906719610421,-0.000404353480863703,0.002000489572422405,-0.022165201865352997,-0.0011493823457185413,-0.004371882099162371,0.001361416665088706,-0.00042157357195373536,-0.0012042255311248435,-0.015286162902677291,0.00025860603436801406,0.011791678400638628,-0.0033822999255851125,0.0010146290813690683,-0.0036771972768883327,-0.02242529422679865,0.0004163162439960503
-0.0146737031156148,-0.015075346503444468,-0.02383360997144713,-0.018667745781032297,-0.0179903726007001,-0.00775914152200336,-0.01913877467132929,-0.018899979625675748,-0.016743628675683964,-0.017240024878318615,-0.02010519134234423,-0.013041753077779696,-0.015569003331970702,-0.014413567117609587,-0.011814529495346436,-0.020166542189274942,-0.02103145300377045,0.026873323530975067,-0.043136958257521,-0.017794888837578297,-0.016051076766272314,-0.01915639397517133,-0.02067550734979773,-0.01290066622756613
0.018201741256876874,-0.014625830157344888,-0.0015583780703561007,-0.0046528903335015396,0.0,-0.002815055225292431,0.004227771985448354,-0.016233885190870267,-0.005922848132763673,0.0012003632738130498,0.025814797824390848,-0.004275123949339723,-0.007704868113477744,-0.0035874966646641158,0.015585043682005091,-0.0019017536145531926,-0.001023241804384808,-0.003271252755811871,-0.000930184572624341,0.0026148803990678053,-0.009616377715340216,0.000895843849645382,0.027646541604399832,0.005480798231896986
0.011918103295927712,0.005522864262773605,-0.04786692477115172,0.003987207557277396,0.0034567034120361233,0.0,-0.00226694965101618,0.011661287393226985,0.009516595799962163,0.002674256297261889,-0.011177254925017331,0.003512868255198517,0.004495419879408767,0.00886193295298581,0.0037840361697224437,0.0035862780814462773,-0.01792094073470303,-0.013632900727655864,0.008465691951078012,0.001303995054867186,0.010836610314254973,0.002148287521501245,-0.017511240730069468,0.005241077960177091
0.007441074771729823,-0.010298640817929241,-0.06666655084770798,-0.0006847911110548541,-0.00241137186532972,-0.0018822171805085452,-0.0009735855303306508,-0.0028274195643651838,0.0086893070100396,0.002115354604537699,-0.0009917885051986142,-0.015947099517360702,-0.02237594689331865,0.005764341858139063,0.012565422894741838,-0.0023451258053243497,0.0015639171204823268,0.0035833381027168564,0.0121728707203538,0.0026047345941162853,0.008576472252558445,-0.004287151145276105,0.0021904970959348053,0.004796505827790887
-0.011637259333402207,0.009018422749441772,-0.004683799412228796,-0.01740436585154789,-0.007083325424091091,-0.003770981982527818,-0.01104629372373546,-0.005670605011233665,-0.012271439229298084,-0.015418483966237791,-0.023092463293324542,0.005717101961092564,0.017599740724565462,-0.012650322443590456,-0.0020288534139790435,-0.007781277451205924,-0.033836498470898216,0.023463389070038903,-0.027535949775269263,-0.010670051945803831,-0.007758633553237124,-0.006758381965417351,-0.0203482867488771,-0.01950427486347452
-0.019165672723254062,-0.013062916086232923,-0.03588234914779871,-0.007353602795052777,-0.014674982135708725,-0.010586505253886231,-0.020367940679013825,-0.01691215893593469,-0.017582153316269538,-0.010523899748985991,-0.011570098551536272,-0.01734354335452927,-0.021013595264858933,-0.01829750292604937,-0.023038584068924797,-0.01640834438045323,0.009843260361389631,0.02790914646344709,-0.030234243739690605,-0.01688074070118054,-0.02077245206940805,-0.015610988807838113,-0.021421396746222773,-0.015917009525527638
-0.010422575384005078,-0.012887509421334077,-0.06894449380742129,-0.0019878021179084012,-0.004964603474163033,-0.013418655586984428,-0.011736937226699629,0.017970745719722982,0.007048852929506464,-0.0039716571581241145,0.0094159874402399,-0.009626830102851348,-0.012205453019357682,0.005365483513829745,-0.00042490458524202106,-0.0033364866375551728,-0.012707186857274328,0.013090964312861832,-0.010402084685196931,-0.0017170912882161975,0.0007888944525139889,-0.0011062885754994627,0.013694576131618029,-0.0040973280476731535
-0.00332580164819193,0.00599856637845526,0.00982950594634683,0.013230919462430291,0.012473377102715214,0.008096052973698541,0.01085847463418557,0.010056042380289868,0.015748712825384786,0.011297651890501578,0.010893856618504687,-0.0004052194639455596,0.014060513046564268,0.0176966495812417,0.004888610864776162,0.008195990947202749,0.01175147846088601,-0.028954248543944638,0.02618936276688786,0.012040230650126823,0.01602884026840336,0.01384524922960837,0.006959446495785132,0.011693317130334072
-0.05005579770478902,-0.019992960164265848,-0.018818917618957168,-0.03060937307162057,-0.03695886236913366,-0.04529407657504866,-0.03121851429659501,-0.02256646955308872,-0.044954966910743285,-0.034641282754838014,-0.025863973500864845,-0.04983788771257922,-0.028991585381413863,-0.03809008963516748,-0.04441639731273898,-0.03331827638868274,-0.0387169292728707,0.0643173523192488,-0.06371525714929359,-0.03597396595044596,-0.050603524103974735,-0.03678082888575522,-0.03425168186622676,-0.02333037705112488
0.022833735295704868,0.01431638902164881,-0.04828038942524583,0.020133243508038783,0.0244883678882804,0.017833160669833457,0.020790003294470574,0.013807124816234624,0.013915226796516024,0.024312042243785283,0.0408631890014211,0.015778259828751553,-0.003029083610120221,0.017503667078584417,0.027003151868705187,0.025465066744839133,-0.013808877504032608,-0.05186374928380811,0.03921728325936927,0.025269397539746528,0.004721744624978114,0.0249527298911744,0.044622179490354505,0.015559934744620947
-0.03606159789591201,-0.005645713992009013,0.037526129171011065,-0.0032658186010166602,-0.012843471763614752,-0.014876184567891098,-0.014256649309971128,-0.0008931036504259578,-0.0011859027855596212,-0.010158679004860218,-0.016540451440334825,-0.02686811333394444,-0.021267277125125786,-0.001409794321804097,-0.023491526499143097,-0.0098176740281525,-0.015752626260219324,0.028571285973764213,-0.008742754087163225,-0.011368207600653593,-0.002982463209621785,-0.009774865275080405,-0.01873858915034242,-0.014889857709190138
0.013657947050357042,-0.0014195756818147134,0.01942394384430165,0.005698200472747722,0.01337199898150558,0.015772132541901008,0.006886952375268878,-0.009161944469736377,0.02536035223557284,0.011509689357067057,0.009523700030237241,0.012079425675475484,-0.002660687911480444,0.0237218983003703,0.011476599259497677,0.01668043197504152,0.021339752832198185,-0.02112992062359337,0.00566992834485312,0.014301079807878226,0.025108773958785188,0.0128515932913785,0.019815170072110824,0.013362251440882563
-0.04627998163107394,-0.047263601920770136,-0.13009207651587845,-0.06118982671438033,-0.05278211612968281,-0.04459875336929284,-0.06087541675157429,-0.0606675214792484,-0.05393336368578235,-0.05442813761419989,-0.05305749078106229,-0.062233546071658125,-0.07025353979932561,-0.05489653413841808,-0.03338436333721386,-0.050596796615946085,-0.07138705798185653,0.11278193744519195,-0.098353354963986,-0.054205808858348005,-0.056415342829395365,-0.05369620614899293,-0.06453235167163238,-0.059230284291094885
0.006756624605922939,0.001865025477369125,0.009818800598188064,0.010259434560490268,0.006024297468992692,-0.000691625348407349,0.009832539485759371,0.0038415287305701203,0.0015739856684228255,0.007320445979872325,0.00473377910331501,0.00409063568791998,0.007651936935064655,0.003502517649822021,-0.009254944546946356,-0.0021750866717070204,0.017499959028251473,-0.018962649128648326,0.001488936615290124,0.006446241299348403,0.0,0.00563541884305329,-0.0052733578334766325,0.008961367864140193
-0.007321350433670965,-0.03760244753889745,-0.07554232140455835,-0.03390069188817247,-0.02470072210908208,-0.033563874350306305,-0.02921040598701598,-0.03874660588545712,-0.022261154621963705,-0.02608252984659436,-0.014838202365340109,-0.02580325603670942,-0.030375117964568706,-0.02472366186432724,-0.02050577016101815,-0.02167874930841166,-0.023341543858268927,0.053988036682901024,-0.055698878703913615,-0.025220301761787536,-0.01911719910267013,-0.026859868673939837,-0.015254824326750243,-0.019357758112337482
0.007375347940513721,0.03133456950102178,0.08495145695652652,0.024424040549208586,0.017651806824725454,0.0068026709319039215,0.01597343304225234,0.0323463669388763,0.020982162485892037,0.01819466783013676,0.034763591627351424,0.010687548278504207,0.02985812217056957,0.020578895857805115,0.01418905087420449,0.020054497136841813,0.003773576302004608,-0.04637435822787617,0.0462848218697935,0.02145820357723849,0.01901224212969821,0.022835421323519185,0.03054282238980488,0.02206204839387356
-0.010921339209145934,-0.006376450311841788,0.03131986168316652,-0.01222256765024286,-0.013951855359360102,0.007823659859368276,-0.008775182250167263,-0.010605153389063465,-0.01451686827834357,-0.005922980108038118,-0.002138833017411064,-0.0013792807428953985,-0.004752717460341633,-0.010812594871414186,-0.00756852987752654,-0.008495075255219994,0.0006266785627323372,0.013925797799966257,0.05326514614556615,-0.006835069310493387,-0.01612615544040375,-0.012618859483113837,-0.0010661544723858194,-0.011133639765961734
-0.04817716525441666,-0.014345084711259516,-0.061460603804089874,-0.02276200030027576,-0.016177314073694084,-0.02293592247683484,-0.03688675294924449,-0.033617499869654684,-0.030171208989030182,-0.025651454919405133,-0.02530221402482347,-0.03429867446150082,-0.03200762795862905,-0.027508105789624152,-0.025493555117877844,-0.023490002476166803,-0.07451480231734174,0.029430998902716787,-0.10714296985909387,-0.03734423241778431,-0.041106088203316536,-0.01535383464780456,-0.04696413808868463,-0.02740905350278822
-0.005290808760090456,0.030256565033870367,0.09707252686070543,0.01594496214534276,0.008603933628724107,0.01213273348160565,0.0013688864651927473,0.02344325033976129,0.0042463557365041175,0.016981639745399055,0.006022808254585112,0.005727800947123299,0.02224428696995372,0.009741051947201724,-0.009741347054904726,0.0026425489043504515,0.0364395464490574,-0.015883168164838698,0.015573233245773276,0.023324008937710812,0.0003982573509393457,0.012045540054170993,-0.005381017792659386,-0.003310651106408539
0.10632763635379376,0.040520464771884916,0.031601144572135816,0.05939381010688755,0.06591708414981333,0.037897580350776526,0.07129182324109214,0.04359616686320216,0.05397250179297617,0.0566809884008667,0.04862892932512192,0.06976739028883018,0.05512565476425948,0.047934972510270984,0.08829203009338142,0.0645078633110624,0.09350128268568778,-0.1097482499489673,0.12509196540524842,0.06275428544645703,0.0611065825345633,0.05891715212463409,0.06988261641336949,0.045788839380596635
-0.04599067856749765,0.008574542924640684,0.03471742270491655,-0.013072127087998495,-0.018188646335408197,-0.015845523359215408,-0.036136017271101384,0.0016521608254944492,-0.02278833642407425,-0.013458564802138992,-0.020895215382547568,-0.016858762054349476,0.0018332290059663641,-0.02215180073577936,-0.009479733062435358,-0.02629097229279674,-0.02365074870736841,0.019579498616754426,-0.024831763625584462,-0.015694008818365187,-0.03132620031426947,-0.015549028047310209,-0.02191306351559898,-0.011569865654031468
0.02843019840923922,0.016294721670920855,0.00789477613075981,0.03208251901960305,0.032604895418538844,0.06475330310043369,0.02821090653490988,0.007068788778600571,0.03422604627675811,0.032878665363308836,0.026779336331964783,0.02301448637364319,0.010978814195252082,0.034127553307038136,0.02092129854620274,0.029422579602160968,-0.012422370803582878,-0.0606923154478525,0.07265918854957915,0.034379815927732656,0.029434552187587913,0.040152151482217034,0.025851053138672152,0.024787786366195417
0.007211584696257577,-0.012896530689467249,-0.04634464378281168,-0.004562925754452546,-0.0032292641206990783,-0.007232213722593333,0.0014441169306898898,-0.011932566310724469,0.013717334381881805,-0.00038014057880098425,-0.0205831431690476,0.006175362737872414,-0.016289311902913637,0.01706963777202332,-0.005668123654715879,0.005410738693149843,-0.022641364320447884,-0.005552660946182045,-0.005890097966296505,-0.005298695446473217,0.017682483828382497,-0.007134896998376792,-0.01910991287594497,0.01343774249766728
0.028639679959422393,0.005649739158484073,0.007529108051431056,0.004010806393080801,0.012238824621105926,0.028145801160327614,0.012256626606287376,-0.006156670123441602,0.008457439172966015,0.011121868069664984,0.014991683865005894,0.006137817932316012,0.0027596721608600084,0.0027972508609093428,0.02696759194470064,0.0071358057648920155,-0.004504649325982848,-0.011167560268246354,0.018134359849428367,0.0144308563888194,0.008502766110241932,0.010871619879759854,0.029329933014059582,0.0114916998714615
-0.026566329884500372,-0.02633429219048464,-0.06182063952514116,-0.021829093648239203,-0.02596014569129303,-0.03993553714462548,-0.0405983839785346,-0.033357297344198816,-0.038577755065032165,-0.026605353821406708,-0.02738229415341861,-0.047930252850456816,-0.034862343865773575,-0.030125324166845286,-0.04333886833082021,-0.0282261201827782,-0.04395588171629679,0.04337781120417302,-0.036504631976335834,-0.027592046739850357,-0.04692082792463122,-0.024425743626461945,-0.046796803304547635,-0.029276731056949962
0.0362293568780948,0.03606201963115136,0.036205706483449465,0.02960915548330975,0.034319112249196045,0.033881011080408856,0.033407600313789414,0.02440227293213629,0.04919754276820296,0.03631447225247026,0.036474624978362236,0.013729891907672436,0.024239509921006864,0.055507599223080434,0.033474746725868074,0.034425038592408815,-0.0060853537214398505,-0.07847490706089523,0.059394018496639986,0.032695302907235144,0.050769134667265514,0.03456640334525279,0.03360226416299925,0.0353364592890247
0.021851857313528653,-0.0010441128617019052,-0.05450756334040457,-0.002975004753482913,0.0003528809760340831,0.014276635867999776,0.0025145514110879513,0.001925082170521036,0.003242505756451107,-0.0012115254240136599,-0.010436865403192495,0.003160191918157502,0.0,-0.0013622647496718706,0.017706736533833787,0.001502110358631141,0.020408221067239357,0.009076365309539841,0.0010366143710250834,-0.0005704804356373662,0.005307538944860174,-0.00487632248170375,-0.0002109625967808424,0.014565338375493788
0.0033763846475204,-0.0010452790307752203,0.0,-0.006393916568431255,-0.01376140863471594,-0.0063980494420372465,-0.015406766722205116,0.00024004790746705526,-0.005966826273540374,-0.011477283394759888,-0.032587570369360136,-0.006300518845283442,-0.0004639275610250372,-0.006821496632170254,-0.013367380352033751,-0.01223025302790027,-0.04666666402319167,0.01851865514427932,-0.032447451753267575,-0.00941785396407883,-0.004915256579809549,-0.009800278983538002,-0.034417389695484364,-0.012427722128627349
-0.07235011867924965,-0.04011163108148681,-0.06356233133859984,-0.034319921448331084,-0.03577803179875203,-0.04958138965533206,-0.05567698248526179,-0.04417760671339245,-0.027094485146502,-0.037757135404535326,-0.05353283175393981,-0.033514580884531735,-0.0380687852936911,-0.03104382353145777,-0.06258048399138287,-0.042985732304356775,-0.06853151437117759,0.07948055352352774,-0.06350311150405255,-0.0380295113982746,-0.038785237336566906,-0.03574065238641585,-0.0586047260209781,-0.03818624200409463
-0.008464282104159062,-0.01017444697227669,0.03078141764441222,-0.010513965225929891,-0.016697710180065092,-0.001693775203817453,-0.021194638711012185,-0.0010047430124536206,-0.013282026434790395,-0.011575367024835687,-0.022668473154825453,-0.0004685578812729125,-0.010135124005206508,-0.015026861030385938,-0.021335185178171758,-0.01757607058400961,-0.08408411894851843,0.020692922532555082,-0.021333468147518856,-0.010981329072738594,-0.02112675438774813,-0.016536578799034068,-0.026016400595017683,-0.013534859420076274
0.034756044482634516,0.008076383862832825,0.009188406529467442,0.025142354670063743,0.03769597991685243,0.037326137330652806,0.04409455835135071,0.02740764497790185,0.029874082604866424,0.028880317613122087,0.03301608605416224,0.02636025962770179,0.029112245631519575,0.042880584311622894,0.03731678545211694,0.04548210814789532,0.03934433582361683,-0.035124963909757986,0.05109007459261634,0.02775818165449724,0.044908607363289686,0.03951103900409896,0.044852491209037455,0.02735487128205817
-0.024453795196244858,0.00473717159138186,-0.040212493204356436,-0.004597890493879743,-0.006208911981809224,-0.0130822659461177,-0.011810874222619302,-0.012705649310690235,-0.0012285529068749288,-0.002993150684723811,-0.011365101738764708,-0.007329472528617675,-0.0028583941109020764,-0.008898858097562573,-0.019728110603136218,-0.009787380233901516,0.03325356001339682,-0.016125050982054294,-0.005719596128645765,-0.0023776599214520786,-0.0005670095640067867,-0.008417482780304958,-0.017427327675588092,-0.006905557839106538
-0.06820120599872041,-0.05305810860126337,-0.10060744658291036,-0.06299915736574294,-0.06841741098235653,-0.0700764041949624,-0.07318004906394422,-0.06457236381717874,-0.04872259975176202,-0.06781972523328389,-0.0753357462683857,-0.08398693219815816,-0.07262307217594427,-0.04320982871333304,-0.07679837189950517,-0.06665871381506074,-0.1120757062573681,0.14104791976631706,-0.1076275007552235,-0.06918727660444614,-0.05257177264723306,-0.062063701702878726,-0.08448070949335404,-0.058322278119228625
-0.05031204831925348,-0.02101172047543709,-0.06588442609460814,-0.024779069880402408,-0.0224942198984307,-0.021071568968255985,-0.03183121651874275,-0.030117333607789582,-0.030321837639376275,-0.021888547074727257,-0.03676362775542152,-0.032745711727725405,-0.028336162824600795,-0.02023470044420617,-0.033325023247458715,-0.026863141884655137,-0.08711104275915753,0.05005435672961993,-0.0786575975277161,-0.024351621923218224,-0.03512983540977616,-0.02152034044519505,-0.039510620198024635,-0.03287281102750357
-0.001848132405589372,0.019475351183824374,0.002898507370310307,0.01068133910810096,0.0008076727845445903,0.016782439235957236,0.008539541202883473,0.025281806242824768,-0.002384268060404271,0.0050084419905115475,0.01258324267205508,0.01406244362013635,0.012725577589764654,-0.005088279469394343,0.011664032119605237,0.008095648182432075,0.05939613226516436,-0.016994760859192156,0.0017075008477558293,0.00316093121192508,0.002275513248280284,-0.00020590444162839789,0.025212169217097576,0.012315213848821298
0.04162382770968388,0.036257283730007694,0.021194666048986503,0.027702160145755904,0.029043910239031145,0.038751318123047884,0.028365862589732182,0.017421455747805712,0.00579069175147429,0.027038560295793025,0.01859929125013763,0.04417070826336647,0.032460741057142965,0.0021060356790771734,0.03433257767360225,0.027646028184106542,0.04136019606223984,-0.051233423329443965,0.05693189226101441,0.02694490231769239,0.0020640021541409983,0.02775493994571485,0.026922118506348347,0.019951564956062942
-0.02764966725585217,-0.018058666604754917,-0.059433978797521686,-0.011685896591026515,-0.003136101932468652,0.0027633583367662443,-0.003705204186644985,-0.02792407345177451,-0.01782117104619773,-0.011356703624896004,0.006302182970702189,-0.03098860834843073,-0.027383160192699874,-0.02371666635978593,-0.041862654536060716,-0.006789527810416122,-0.03353927661618092,0.02311105854928288,-0.01591223605114612,-0.006242288710499755,-0.02286309399266304,0.001000365677286293,0.005293812652475746,-0.041507752965819336
-0.02572793001515486,-0.01494257671401124,-0.004012047493493002,-0.017341884420599047,-0.013370041222439922,0.001033416959102528,-0.014876146429577025,-0.02330622461178045,-0.03117132115122905,-0.010233785872248956,0.014692849262609132,-0.01979723075068986,-0.029197202307078975,-0.02675270705782909,0.002843798163798681,-0.004901250361658437,-0.0721459591694719,0.016724611325197068,-0.031574317830206165,-0.009262032065039142,-0.027824412852266302,-0.007394159327674273,0.00852544635954022,-0.016177293671747882
