Name,Riskiness R
ADRE,[0.17096952]
BBRC,[1.25876692]
BICK,[0.17096159]
BKF,[0.18357596]
DBEM,[0.18248219]
DEM,[0.37459338]
DGRE,[0.32884089]
DGS,[0.18703287]
DVYE,[0.38769271]
EDC,[0.66929143]
EDIV,[0.90818109]
EDOG,[0.45053227]
EDZ,[8.9585534e+08]
EEB,[0.17678064]
EELV,[0.86551498]
EEM,[0.20820734]
EEMO,[0.46932476]
EEMS,[0.20562087]
EET,[0.44165069]
EEV,[7.94017613e+12]
EMCG,[0.41192005]
EMFM,[0.46487085]
EMIF,[0.45879496]
EMQQ,[0.12468539]
EUM,[4.63519044e+12]
EWEM,[0.37684349]
EWX,[0.17443147]
FEM,[0.18878404]
FEMS,[0.15609735]
FNDE,[0.20252658]
HEEM,[0.20276196]
HILO,[0.28724768]
IEMG,[0.18943043]
JPEM,[0.2460927]
PIE,[0.24413677]
PXH,[0.2521639]
PXR,[0.57445544]
QEMM,[0.18906844]
SCHE,[0.22603375]
SPEM,[0.20669608]
TLTE,[0.16753445]
VWO,[0.24699451]
XSOE,[0.14859383]
