Name,Riskiness R
AADR,[0.27962006]
COPX,[2.74275927e+11]
DBAW,[0.36724285]
ECON,[3.33997768e+11]
EDC,[9.39452259e+09]
EEM,[4.40009779e+10]
EEMS,[1.79614532e+11]
EMCG,[3.60451249e+10]
EMFM,[1.05143362e+12]
FAN,[0.37568801]
FIEG,[0.35152924]
FLN,[2.12671976e+11]
FM,[3.16684182e+11]
FNDE,[4.32377493]
FONE,[0.1671854]
FPA,[0.29529829]
FWDI,[5.1510174e+11]
GDXJ,[1.55754448]
HGI,[3.39581977e+11]
HILO,[8.958914e+11]
ICLN,[1.525333e+12]
IEMG,[27.37316083]
IFV,[0.25280705]
IQDF,[1.76300278e+11]
JDST,[3.95941387e+13]
KOL,[6.71600703e+11]
LIT,[10.21703595]
PBD,[8.73756581e+11]
PICK,[3.99684342e+11]
SIL,[1.53034412]
SLVP,[1.21286611]
SLX,[7.20110118]
SOCL,[0.49928591]
SOIL,[5.28602748e+11]
TLTE,[1.51278506]
VIDI,[2.17526223e+11]
