Name,Riskiness R
CHIM,[0.68392614]
COPX,[0.67864788]
CROP,[0.09817599]
CUT,[0.12536032]
DUST,[2.3295208e+14]
FLM,[0.1738892]
FMAT,[0.20613873]
FTAG,[1.51547917]
FXZ,[0.13020486]
GDX,[0.75408576]
GDXJ,[0.55331404]
GDXS,[5.06139569e+13]
GDXX,[0.79630887]
GNR,[0.25289987]
GOEX,[0.43216299]
GRES,[0.98103688]
GUNR,[0.29708051]
HAP,[0.31138267]
HOML,[0.2961832]
IGE,[9.19881284]
ITB,[0.1323106]
IYM,[0.23448046]
JDST,[3.70091017]
JNUG,[2.48439937]
LIT,[0.19938748]
MOO,[0.20210479]
MXI,[0.22566464]
NUGT,[1.56453852]
PAGG,[1.05469271e+13]
PICK,[0.5136264]
PKB,[0.17431661]
PSAU,[0.79480371]
PSCM,[0.24783368]
PYZ,[0.21776323]
REMX,[0.9021905]
RING,[0.92363552]
RTM,[0.20317528]
SBM,[7.69751847e+12]
SGDJ,[0.92638462]
SGDM,[0.80195335]
SIL,[0.78430683]
SILJ,[0.51313508]
SLVP,[0.70258139]
SLX,[0.30835907]
SMN,[1.87424083e+09]
SOIL,[4.80094925e+12]
UYM,[0.43858707]
VAW,[0.21104482]
VEGI,[0.42151826]
XHB,[0.51302716]
XME,[0.39284956]
