,Date,AADR,COPX,CRAK,DBAW,ECON,EDC,EEM,EEMS,EMCG,EMFM,FAN,FIEG,FLN,FM,FNDE,FONE,FPA,FPXI,FWDI,GDXJ,GDXS,HAWX,HEEM,HGI,HILO,ICLN,IEMG,IFV,IQDF,JDST,KALL,KOL,LIT,PBD,PICK,QEMM,SIL,SLVP,SLX,SOCL,SOIL,TLEH,TLTE,VIDI
12,2014-03-03,-0.0020798615345968127,-0.005257662495580702,,-0.002397319729694266,0.008991385512117199,0.002975025290120119,0.0010134093104200606,0.010665520765700822,0.0,0.008084118218485759,0.01643387037373921,-0.0001706971555474513,-0.008988005279397417,-0.0060119806934933705,-0.005197968505089072,0.011703942759123368,0.01769919021428263,,0.0072614034262258355,0.02806007017966918,,,,0.0021188587870025585,0.006361373430332259,0.039391263366445474,0.0048543916821986695,0.0,0.004045499297710681,-0.09649567802787104,,0.006596852406451345,0.016511203120549954,0.041907512645780166,-0.025303633280783777,,0.0021474013391285206,-0.005283053826835138,-0.016096905303841183,0.009856620453173212,0.026064348866777012,,0.006088837409460727,0.004962556034922917
13,2014-03-10,-0.0226683685826595,-0.0771670273189566,,-0.03123723257169263,-0.02092206975901465,-0.08686459063191285,-0.028340014613631347,-0.0048542567774009625,-0.016308829802360262,-0.01483575077181872,-0.03880351939694707,-0.03738155735054295,-0.016228986667277893,-0.013249067537027827,-0.030546423240481194,-0.014672776779946066,-0.0386088152391664,,-0.04359760932618971,0.04988223564644504,,,,-0.02959795200257283,-0.013906365202467614,-0.04909579151259031,-0.02709520342324986,0.0,-0.023443016491463214,-0.15289481343603525,,-0.04150736776322125,-0.036723232693701244,-0.046463346923116725,-0.05347894098756403,,0.037857175063123735,0.04324739955826884,-0.026893769296425004,-0.06433009487239987,-0.03725677465253733,,-0.02138372801773191,-0.021399091865095764
14,2014-03-17,-0.005598338029127469,0.0,,0.01570881905877199,0.013454824217451433,0.042227492919561266,0.015104152486022803,0.01102858666656645,0.02225130685518357,0.009361223885278184,0.002523076563099274,0.015958817129543206,0.02377499519722212,0.0379454707821387,0.02321707538093162,0.005441429723715907,0.010853808301232186,,0.013998549335156076,-0.10690277765673138,,,,0.0190628056920123,0.016666586976446542,0.00815249847921879,0.014248674592546933,0.0,-0.0037511145193899324,0.35899128113972806,,0.025641120231682402,0.010263887806715801,-0.00509095006733999,0.02249056411663303,,-0.0660701940889078,-0.0952728655228414,0.0419162436727205,-0.01801807406391456,0.011433703045808137,,0.011750186528760566,0.004204955604636516
15,2014-03-24,0.0010724379350233533,0.04238264766593076,,0.0,0.033970794303927805,0.1375778777557479,0.04515138179870309,0.0031466161750635653,0.03243720190004368,0.019354887068780895,0.0025170233595314677,0.03263815455583046,0.06161125912338269,0.01518535927697065,0.038087725129903924,-0.008829460727881296,0.009305817790304653,,0.0,-0.06424078755566905,,,,0.006413628067992671,0.023329085174734813,0.003593726178821107,0.037888451225751914,0.0,0.03172470898886794,0.157714914658421,,0.012222024915764745,-0.021770719306639496,-0.016812741999345605,0.035944198116677116,,-0.04789970331903218,-0.02733110318045194,0.013704546052339379,-0.0593916300139277,0.012173979427122764,,0.032599820060497886,0.03057984230782684
16,2014-03-31,0.0063241146975609695,0.007692316871332896,,0.030525213212824334,0.006797763756551885,0.042661455595999744,0.013745575792021111,0.022166405235507298,0.02622419078189024,0.013844864800858935,0.03002910723667886,0.012338367069409925,0.02253414674650368,0.018282472653593423,0.01678359796695002,0.028628575564117,0.024094068944214373,,0.01734510170442207,0.00563153104270411,,,,0.023589458933096014,-0.009252090933630244,-0.007161918474152136,0.013535772560056227,0.0,0.012839240930464646,-0.041332835347824115,,0.0241493619807697,0.003709117231886942,0.0022303059398454607,0.024339643640532337,,-0.0023221362567843163,-0.00826428985420874,0.026820829644041495,-0.048254494312123836,-0.0034364721869031335,,0.017955690288747675,0.0130558492992587
17,2014-04-07,-0.012786230927059642,0.008724054269145265,,-0.016587837268386432,0.01612899433392353,0.03753751941257426,0.012832916487284718,0.0022503693058630505,0.008467627237924184,0.006632863360087281,-0.027687466904591167,-0.017029810359547485,0.0030621475527870014,0.02747563753381153,0.01497134612698232,-0.022135315652897745,0.014961639382734968,,-0.006611013574760187,-0.02560001168784185,,,,-0.0031414865843865125,0.008130101925254868,-0.03516667095095539,0.012545495553346466,0.0,-0.0043465178029770835,0.05059407760138898,,-0.0016076416338639613,-0.02512926122318795,-0.038575546590844265,-0.004550013237683961,,-0.006206241277366048,-0.008333515144643828,-0.005096730502932004,-0.03398061607849931,-0.011206805360258731,,0.010273398202180248,-0.001610853774425453
18,2014-04-14,0.018618438500814405,0.017297245898508846,,-0.006425580158650036,0.006275422145146225,0.011215662779187724,0.004303106273465453,0.008777264499668399,-0.00039973250424759857,0.02054257261189728,0.005025261745926233,0.03821656050955414,0.0,0.010855257557224626,0.009077076714605333,0.0,0.004113972702143399,,0.0,-0.051450556724128536,,,,0.012604861828150737,0.009925627532299941,0.013083884381867285,0.004796027974055403,0.0,0.016006053582041966,0.1528476008078522,,0.009661639263491235,0.01819572581798722,0.006944559658625496,0.012696900783563694,,-0.03747070727445119,-0.02352947859422009,0.0032018680570884564,0.044667778541705165,0.02092403799793409,,0.0032615599775682306,0.005244024149670146
19,2014-04-21,-0.00026479537309873107,-0.005313459123203059,,0.012530001043386857,-0.028246640969772897,-0.08336315767497449,-0.02832656314602375,-0.026507297476147176,-0.018399878668160542,-0.01709070263260818,0.006666944353923888,0.0032720000000000054,-0.010030664693167659,-0.011262758887179595,-0.034482778634417795,0.011747939342906338,-0.01707079885097905,,-0.004553359783624283,0.0802077846758601,,,,-0.010373615123057307,-0.007985562287905621,-0.0036900782691806685,-0.024065283961244667,0.0,0.0,-0.2241192375705767,,-0.004252751674575622,-0.016381232697672467,0.0061300564189071,-0.009027064739488626,,0.017031514673106846,-0.0017209313621065093,-0.01765960690305443,-0.06627474517229731,-0.010247693744006848,,-0.02543497517837246,-0.008828478004061216
20,2014-04-28,0.0034446194317341895,-0.005341804115596505,,0.011577087311761556,0.004530092035870997,0.05659638142302827,0.01935343405414176,0.01184772764502154,0.008557249166553602,0.015069551407374536,0.02235081075029088,0.021687696344269057,0.041409814425935006,-0.006622263929766496,0.020574761217473835,0.002832475701021063,0.013198999035017454,,0.0186488700793054,-0.02190176434984123,,,,0.008910057684443381,0.009907192194117875,0.0018518201081225915,0.014469219501293687,0.0,0.012173209627476164,0.054307287748193385,,0.020822189988849334,-0.006813184908279461,-0.007616090449694076,-0.0025305145487311076,,0.0,0.008620507847403704,0.008013957326790307,-0.0011446333051553452,0.01984462282876036,,0.010989018233416366,0.013360558949161827
21,2014-05-05,-0.0068656713081296375,-0.00644474619403994,,-0.0019730075721671888,0.007515947699202606,0.002955286610213411,0.00024007616430335652,-0.005751664150729601,0.010505025315191803,0.0026646056128948135,0.016194385960167562,0.005825576663084861,0.021150432898981265,0.003466590928024373,0.007226874917433676,-0.0008474508987328657,-0.0003427990296009534,,-0.011053541066647018,-0.04232660553042354,,,,-0.0005191627892087114,0.007357501959605802,-0.032347423517566275,0.002209801315098522,0.0,-0.0003536460285947026,0.11944925122989296,,-0.025627704661329315,-0.022103532348759516,-0.029163419533086238,0.0050736010587803,,-0.040669693148847226,-0.04017090725007699,-0.01117323278737912,-0.03724936132553102,-0.006768091475707632,,0.0083461933435205,0.003995066633121714
22,2014-05-12,-0.0002659732019577871,0.054054064629936456,,0.010675974538709474,0.02610975407972583,0.09244934389076967,0.03171589685166474,0.0041320677798341,0.007597197678877985,0.011389518424866399,-0.007968153624892449,0.01237699926708185,0.0008283932545871493,0.018867940838555346,0.02530204605958586,-0.009044705215209775,0.026063005837040798,,0.013622059934636202,0.0014256866755255236,,,,0.008315600583848868,0.023128375959552756,0.0,0.027260032878167688,0.0,0.008492487302504346,-0.014676637846818214,,0.023617891015962525,0.0038971154684526626,-0.0015810159193184036,0.011105653960088512,,0.0016624559899109336,-0.0026713790101975782,0.01955654329244291,0.010119003403029195,0.007666249986612221,,0.021944153110051903,0.0111421169447459
23,2014-05-19,0.01542563478147116,0.016410244606709583,,0.004694745930852628,-0.00036355807486104753,0.015509140783181979,0.004657356972429091,0.018930001015094986,0.00992053737549362,-0.0007507420830902807,0.030522151481713927,-0.002272727308350007,-0.01614221627742815,-0.020083505603751314,0.009576392758843146,0.026811137931422164,0.0013368621267487739,,-0.00482426643024272,-0.005979585695414592,,,,0.008763086642902068,0.00951828082572168,0.05062087309499299,0.00604880869048007,0.0,0.004210443470453623,0.020128656732533303,,-0.0188780620660535,0.026397511036888237,0.03642111934210454,0.005990807215669228,,-0.00912855076358874,-0.006250137116933711,-0.0010655776301888998,0.039481390435380556,0.005917001409831026,,0.008476183455214392,0.0031484323095578074
24,2014-05-26,0.0020951539532537656,0.0,,0.0,-0.015636403313050298,-0.04282862964394907,-0.013676253069750458,-0.0010095499801270336,0.0003928654889107131,-0.009015758087216571,0.02260332859201295,0.010604084684692192,0.0033657670763574577,0.0351345047576697,-0.014593183813449505,0.02666657161312292,0.0026702294673720543,,0.016274158216825478,-0.02291590647011396,,,,0.008686719815559595,-0.00471416623789088,0.012727156522734904,-0.011831084504966985,0.0,0.0045421962127099105,0.05406473266607209,,-0.019240916051744474,0.00832072479325192,0.015278809107870906,-0.028784064473270962,,-0.046063831899431695,-0.04941592689665044,-0.020268852582994334,0.00907037466819608,-0.012605070557111473,,-0.010459393674258025,0.0
25,2014-06-02,0.0026138176271307658,0.0010091038494528671,,0.008956428340853669,0.01662364189454321,0.07006587857663124,0.023736671484320508,0.019405613306162698,-0.006677100610792535,0.013267601556752261,0.036585088185902045,0.006217961877259325,0.015094122332542662,0.017485184382230075,0.023324586988592296,0.017316254926781956,0.008322338086223489,,-0.002725585661620437,0.023453361508860786,,,,0.0030395155025857226,0.026643203884327855,0.014362716945844518,0.02158985426973361,0.0,0.01426113428284587,-0.07637591208927741,,0.026702963627466013,0.020255019339087132,0.015048880140910846,0.024527245435981046,,0.03248479413190148,0.02079410422132364,0.02656791320489568,0.012921386097055036,0.010212808485548409,,0.02095116689173902,0.01765391235951704
26,2014-06-09,-0.004953018468429509,-0.023185517122001117,,0.010034778246562407,0.002543564232020139,0.0029173634745579026,0.0011477417114380134,-0.00039655565279788735,0.01265317751321988,-0.006359906097247166,-0.02426458227110749,-0.0034760696405648664,0.018174576570209867,-0.02931521609188234,0.0014473391716976513,0.007978677907939994,-0.0023109401316046144,,-0.0006834163784409122,0.13004895393979726,,,,0.005050707583872273,-0.0005769390921549678,0.018584203683169848,0.0011528731993881473,0.0,-0.0017147202135253071,-0.33887308219844625,,-0.00796160093674872,0.008088194035449877,0.015567133458271598,-0.01845364350993669,0.016724029916334815,0.08418358849660987,0.06388879505791138,-0.015485673138915653,0.0427064952998993,-0.010951985517910573,,-0.001109230694540389,-0.00732453353393772
27,2014-06-16,0.02436468259216918,0.0433437071422021,,-0.004203414362040128,0.0018122166813906294,-0.0025856941032246844,-0.0011464259106013428,0.0,-0.010152303102191954,0.0015060915562499955,0.006028797914913795,0.025811961313540164,0.005679370669680264,-0.024733003572112843,-0.0007223839485472544,0.006596207873791573,-0.0036398836151368017,,0.01128203997252306,0.045374013204536226,,,,0.004019844038316971,-0.0005772052671937528,0.03301479008363297,-0.0013432968410450772,0.0,-0.00961877653374546,-0.1845493023916744,,0.002140188059170738,0.004376327307070842,0.01970812124791289,0.016768251474619134,-0.019996658120949896,0.08156857845992105,0.09834621179825839,0.012281792628771897,0.011702169673264165,0.023850215505700052,,-0.003146407006894142,-0.004271847022754397
28,2014-06-23,-0.011508865438586056,-0.0009892129248420523,,-0.004604531262234948,0.0036179525834120155,0.010369416690105942,-0.004821010014236474,-0.007935116311561958,-0.0023668004835134706,-0.0037594819307429986,-0.0014982554270465212,-0.004836021001542249,-0.02137957520695466,-0.029097787402542544,0.0032536375740056765,-0.006028760024439043,0.003321083580361341,,-0.005070878749048728,-0.016973958448924638,,,,-0.007507482748839996,-0.015588791963306628,-0.003364304292057426,-0.0046118800838836896,0.0,0.013403286122078207,0.03759396725651739,,-0.003203586183234305,-0.005809651500875691,-0.0023176759880306212,-0.001999166028372702,-0.006191787383531308,0.016678806789255943,-0.007923680321861493,0.009791442367037769,0.0241849256953913,-0.0024959203009113124,,0.0027850849534804176,0.009453644009024108
29,2014-06-30,0.027618873199872176,0.06633680082263027,,0.011889451953513475,0.016943108019667245,0.05195630312899971,0.026734390532622023,0.02343833141501032,0.025285044448912896,0.01283025342884863,0.00552443292179118,0.01845108622136123,0.01721810409611954,0.050770732975909415,0.012252259577595648,0.02575648361874347,0.020950657633368976,,0.009514004624696776,0.058214106972268094,,,,0.024624161993928896,0.02150781610209542,0.01942231915772945,0.026546397052271624,0.0,0.012194905149511817,-0.16653602550648616,,0.012319185817382908,0.02702710381533148,0.012959009997778992,0.0438744435983314,0.020039851710046064,0.02639082165738837,0.04893436409580233,0.042790925425908094,0.02207406271134181,-0.0008340863800004959,,0.020551845283165206,0.014056979196271732
30,2014-07-07,-0.02575753743545359,0.01021337565179189,,-0.014492677975502832,-0.0014180360602394544,-0.017073018481486735,-0.006114115358801158,-0.00884098670027546,0.0034978354679667946,0.011549917602229004,-0.048725739921960595,-0.023410123633410843,0.011152495911711842,0.035322343577774924,-0.004628023597588798,-0.01649072623544805,-0.0074870445895561044,,-0.0006731855188462872,0.06130525658929824,,,,-0.01885807837861115,-0.0017402297233661095,-0.05258733066601602,-0.005121401904680486,0.0,-0.013769250601397493,-0.1939129674374671,,-0.01798944161841467,-0.033428275384861705,-0.04690840596675723,-0.004360699933500909,0.005357770691486068,0.02154268163416782,0.01983222992686719,-0.021629305581594302,-0.050728366791627684,-0.028380548814309788,,-0.003447135561266368,-0.009626336770159727
31,2014-07-14,0.0005182654553848332,-0.01838212507746955,,0.006191925069761945,0.006389797330726025,0.015508675996187856,0.006151727731809377,0.00237876926027795,0.011231502851374272,0.004419921324122377,0.010244438680580123,0.010077051298685047,0.0024510411303823565,0.00930481464015174,0.010372006066786888,0.00026208626905690563,0.005575814842689887,,0.003031357224395119,-0.04019319517981781,,,,0.0010113790096022814,-0.00697252033746184,0.006167218493756019,0.005910307675787442,0.0,0.0038395202326370207,0.04962242488305125,,-0.0032326071497968817,0.030905074771070355,0.0037286413131370284,0.022384707370766078,-0.0006459288208699533,-0.03129245300055851,-0.017202628659399057,0.016528817567770308,-0.002116272849918719,0.009450057391882512,,0.004915267274283652,0.005054213222061132
32,2014-07-21,0.0028497568435593363,0.03651666562620256,,0.0,0.010582032810316062,0.04184476351416691,0.014039899039837024,0.01285343141769583,0.017617736611767503,0.004767129352274181,0.010920189687211757,-0.004912659737172854,0.028117225595314287,-0.012547846620881471,0.01061935780423564,-0.0036667435604131977,0.0065231688970599335,,0.013431843878253774,-0.018535536357532224,,,,0.003537170548620351,0.0017555036873162597,0.009632138320899255,0.012509435791407897,102.55684397513077,0.006258586247030874,0.04316549450243945,,0.028648619713030416,-0.00428261580889481,0.003714790192953944,0.010471105019467184,0.01680681854763143,-0.007724651930509196,-0.009132431630261036,0.01138227247688311,0.028631944702099035,0.004255519998670032,,0.009420291457434704,0.005029051772662449
33,2014-07-28,-0.023507898439862476,-0.04245707451969652,,0.0,-0.020942488373722184,-0.04866603562718246,-0.01607869746874358,-0.018157013303392797,-0.019194435540461498,-0.021167966707293522,-0.042438057033310765,-0.04617956718275653,-0.06460558964868829,-0.002852849256147025,-0.015761561166210962,-0.019716127605011464,0.007452788056954342,,-0.033465920476716475,-0.01725330151007673,,,,-0.021651645998638374,-0.018107923977409537,-0.0381610791203437,-0.014788322511899437,-0.03016457887584201,-0.01935040189677374,0.031527115511044985,,-0.009458745999344792,-0.028673753206102017,-0.046632167714451646,-0.012246797665258203,-0.018277232494992753,-0.009200391985516861,-0.03072203280399713,-0.024115850133076523,0.01958758487084936,-0.033898566319496864,,-0.020997749425750115,-0.021554974292538918
34,2014-08-04,-0.004497383386622349,-0.033962291597504475,,0.0,-0.00035641016854707456,-0.02557777951960309,-0.007943772685681376,-0.003976973914025449,-0.006907382279446755,-0.0014912811239456627,-0.012892792870967477,-0.010431637037240928,0.0012710658761958251,0.010663263158407143,-0.01067631865430378,-0.014212985754217687,-0.0003214966233515921,,-0.01954064175831346,-0.007591928479355481,,,,-0.004117397422546854,0.001784881817606699,0.02164098633830028,-0.006840446452202756,-0.00995638591461675,-0.01691335671369012,0.007640868341255165,,0.020689573583758704,-0.014022258676507287,0.009316803159897956,-0.012875400417198828,-0.011008551913312035,0.01285717506312383,0.0427891536440906,0.004736416459456694,-0.010616675995011544,0.0026317624299663778,,-0.0007333812373098993,-0.007474455663419998
35,2014-08-11,0.007175132299144075,0.004882990377212382,,-0.003461428275295091,0.012838768598089528,0.05660966666174186,0.018302618720549512,0.015971300708969526,0.01120589514534967,0.00448090371959374,0.01306118806331657,0.018025308232686256,0.03046999509941771,-0.008234699287366719,0.015467714703987188,0.027747518425606583,0.016409217787272622,,0.021328751798071036,0.011235891285679124,,,,0.007752083943495037,0.014845742878115159,0.030891324943558462,0.01721842006535416,0.017107016212883408,0.011469517072537053,-0.03981044986566986,,0.0135135859334077,0.002993970725637716,0.020000097740043105,0.006280054385848399,0.03011943465106791,-0.008462545417781542,-0.015957367580090306,0.0,0.03934594650302097,0.012248534937555051,,0.02183100758752552,0.016646719465313986
36,2014-08-18,0.008706980432950828,-0.011661920799246002,,0.0,-0.0035210973566220465,0.012870434068802809,0.005391945061362327,0.004716115113753046,0.016813169593305224,0.007434941746807138,0.0,0.014781463682215508,0.01930162017326823,-0.0005186603117472117,0.010272647165879192,0.01641081662056311,0.01772719083029721,,0.01335165221244883,-0.03215129323600002,,,,0.008205052480585224,-0.001755705068130891,0.008561682144934543,0.007523085983556969,0.006626112108784007,0.006732836834075484,0.10069093136943795,,-0.011794830111924235,0.0007461868612650639,0.02036185738221889,-0.010561702037118124,0.010646739157699208,-0.04409670918371987,-0.012355256362367627,0.011272791609337352,0.002458184978419653,0.006914332068031355,,0.008258639432067094,0.0031190641093334277
37,2014-08-25,0.012555504207709529,-0.003933222766608933,,0.023542967150275512,0.005300364314675546,0.020685455844172217,0.0069273593398667755,0.0105613007536472,0.01052208338668733,-0.00036908255547001,-0.0008058643989783849,0.01721444862071786,0.021353925322654885,-0.009865313048111075,0.009817639118933023,0.011718841117638205,0.0015550391503708996,,0.002702565171414563,0.028334044689543914,,,,0.00457783713007437,0.0076201362195425955,0.0,0.007280147183756909,0.006582172625893045,0.0063357326336726145,-0.08251113691299518,,0.004151480863866279,0.023117322864657404,0.015521079477575844,-0.011644756604318237,-0.001257733021871326,0.023809449879909055,0.0023456066480964273,-0.008714940891939525,-0.001961725698092749,-0.006008519915683518,,0.0021366706724796573,0.001943353623793864
