Name,Riskiness R
DBJP,[0.26598423]
DBKO,[0.16241082]
DFJ,[0.05452041]
DIM,[0.21340515]
DLS,[0.32197692]
DOL,[9.98307405e+11]
DOO,[2.68933754e+12]
DTH,[1.26622009e+12]
DVYA,[7.82990291e+12]
DWM,[1.24644959]
DXJ,[1.93212988]
DXJF,[1.08689864]
DXJS,[0.11848524]
ENZL,[0.21480842]
EPP,[6.42047517]
EWA,[1.51132699e+12]
EWJ,[0.16644231]
EWS,[2.46136777e+12]
EWT,[0.80904174]
EWV,[3.76100634e+13]
EWY,[0.9243784]
FAUS,[1.24947641]
FDT,[0.22467742]
FDTS,[0.36931119]
FHK,[0.52525749]
FJP,[0.19776192]
FKO,[5.99429637e+12]
FNDC,[0.10714198]
FNDF,[1.27090074]
FPA,[0.37000063]
GWX,[0.48520477]
HEWJ,[0.24147727]
IDHQ,[0.13748369]
IDOG,[1.21274967e+12]
IPAC,[0.21611132]
JPMV,[0.07829054]
JPN,[1.24116861e+13]
JPNL,[0.53875585]
JPXN,[0.12287647]
PAF,[1.53011825]
PDN,[0.34092465]
PXF,[1.87417569]
SCJ,[0.06057024]
VPL,[0.22848914]
