Name,Riskiness R
BZF,[2.82425542e+11]
CEW,[9.10730517e+11]
CNY,[1.90540208e+11]
CROC,[0.23910174]
CYB,[3.66429621e+11]
DBV,[0.80194331]
DRR,[0.09045301]
EUFX,[0.04754648]
EUO,[0.09085703]
FXA,[2.33985839e+12]
FXB,[1.63965172e+12]
FXC,[1.10917808e+12]
FXCH,[1.29235384e+12]
FXE,[1.80782504e+12]
FXF,[3.0849836e+12]
FXS,[2.38489034e+12]
FXSG,[1.82566878e+11]
FXY,[7.19334769e+11]
INR,[0.10253317]
UDN,[1.24808499e+12]
ULE,[4.09799886e+12]
URR,[2.67697808e+12]
USDU,[0.06607689]
UUP,[0.03902678]
YCL,[1.30674296e+12]
YCS,[0.22453334]
