Name,Riskiness R
ARKG,[0.46328439]
BBC,[1.63919632]
BBH,[1.26265471]
BBP,[0.32372173]
BIB,[16.26380483]
BIS,[434.44961381]
CURE,[0.34596891]
FBT,[0.50411374]
FHLC,[0.11270945]
FXH,[0.24321698]
IBB,[3.07743537]
IHE,[2.75372177e+10]
IHF,[0.11763826]
IHI,[0.05021122]
IXJ,[0.1406291]
IYH,[0.11007402]
PBE,[6.17784027e+10]
PJP,[1.35482208e+12]
PPH,[4.52691796e+11]
PSCH,[0.09747896]
PTH,[0.28218703]
RXD,[4.56857282e+12]
RXL,[0.24119345]
RYH,[0.1102448]
SBIO,[0.63966245]
VHT,[0.11682065]
XBI,[0.49383843]
XHE,[0.08274529]
XHS,[0.36689335]
XLV,[0.09902913]
XPH,[3.50876549e+11]
