Name,Riskiness R
BDCL,[0.61716976]
BIZD,[0.34534591]
CHIX,[0.31080766]
EUFN,[8.75812953e+12]
FAS,[0.25138109]
FINU,[0.26130885]
FINZ,[2.17994528e+13]
FNCL,[0.08771789]
FXO,[0.08605787]
IAI,[0.16743902]
IAK,[0.0892341]
IAT,[0.13209451]
IXG,[0.25091021]
IYF,[0.08770408]
IYG,[0.14617203]
KBE,[0.17646481]
KBWB,[0.18717892]
KBWD,[0.18013132]
KBWP,[0.03432674]
KBWR,[0.14062347]
KCE,[1.52719974]
KIE,[0.06039465]
KRE,[0.16083294]
PEX,[0.39289938]
PFI,[0.20586019]
PHDG,[2.93486074e+12]
PSCF,[0.09457685]
PSP,[0.78798225]
QABA,[0.12954591]
RYF,[0.07009574]
SEF,[7.44308965e+12]
SKF,[8.54820248e+13]
UYG,[0.85422837]
VFH,[0.08131374]
VQT,[2.04322913e+13]
XLF,[0.24159355]
