BJK,CARZ,CHIQ,FDIS,FXD,INCO,IYC,JHMC,PBS,PEJ,PEZ,PMR,PSCD,RCD,RETL,RTH,RXI,SCC,UCC,VCR,WBIA,XLY,XRT
0.03536974523718231,0.08278365695109594,0.050193089301193566,0.02793868375869889,0.03288090304296355,0.09151053336666994,0.02144876908125745,0.02841021151837097,0.040994353667110406,0.017453561939662264,0.024958087375357464,0.023162746770101283,0.043782946097441454,0.030270001598625876,0.05081000708432655,0.014101791516140588,0.034034843269827565,-0.036266095004949116,0.04173567369262436,0.02827110237545497,0.006422416669968436,0.02525730548537749,0.033910036458460094
0.012111872170499286,0.0,0.0027573809539425268,0.00596629878848621,0.010513724962368505,-0.0013468289915085467,0.009402996338584288,0.01012940911599222,0.005446062165996154,0.006186557129896356,0.008194900466371972,0.009781970302354216,0.01174493021453156,0.01573994874518416,0.03868216391782772,0.017381865359165933,0.0069784955355520996,-0.025551470696443524,0.018246660763949176,0.0073097493493417655,0.0017016800282325026,0.007559889909302731,0.017626208126273333
0.032218449641858,0.011879369797373095,0.02108156569146869,0.012520488206006193,0.011849891403478209,0.016183474188808906,0.011416915984342269,0.022195830649602236,0.01166667778856838,0.016769365684351972,0.010914895470837616,0.0274009352320686,0.01388878104944769,0.0101010070620872,0.008728592426107308,0.0003944898919796924,0.012704884049489213,-0.010488785245592585,0.02239980378172676,0.015997348052197463,0.008446959090883688,0.010219758688765488,0.008112183611804286
-0.030618345411051243,-0.021071811558760624,-0.02154401574010251,-0.006807203428677786,-0.018851893364038003,0.0033178514901423747,-0.009833593804301977,-0.02093830695899944,-0.01853381993699555,-0.014756896389935237,-0.0147024590240303,-0.019964645809265682,-0.029533463940943583,-0.010262231518951993,0.01586396441528658,-0.001707976702315056,-0.012659700252589357,0.011804441560970384,-0.018860762971250625,-0.014122193066189032,-0.009359052118639202,-0.002826532520030359,-0.013906077313953031
0.043544963846232805,0.005703878900997262,0.025688077987290385,0.02697365755730481,0.02907085728848587,0.02777775014667128,0.028098499427452298,0.02724742160099566,0.0302140519495844,0.031816949394323515,0.02145033854093537,0.02998631897516712,0.027613747980431726,0.026185353994370726,0.08404299239684336,0.0219766454299595,0.020677027805911668,-0.04261903062127565,0.06269901894968544,0.029306221814363813,0.016060562078554247,0.024242158929742318,0.020579705235855568
-0.02233326221718224,-0.032168920085527075,-0.005366687006332457,-0.021780874101245268,-0.027793784775195708,-0.026061778490706688,-0.019165222957863454,-0.01862137171419224,-0.021995900511007502,-0.0021639302231070178,-0.02716301892548259,-0.0360578284294312,-0.03979472412238271,-0.033498252404935966,-0.07359875602348619,-0.023435541918665842,-0.01980538636275696,0.006466148828561861,-0.032458482817814174,-0.020391693424751427,-0.010227729530376891,-0.01963977831889732,-0.04900260488281902
0.02795316037782892,0.03513765083453019,0.052158172564344865,0.020628696296491385,0.018378308593452363,0.04955403701957286,0.0191224254995079,0.013553326869827888,0.0187421960991725,0.021415079165966074,0.019709338644926997,0.0077584965252446205,0.037171521368910346,0.019771984466644927,0.0783151522407397,0.022943116986363383,0.01997451344658908,-0.011613684536798915,0.02060085957538438,0.021553871393106803,0.010803158992698505,0.020803702700609925,0.03374376717595299
-0.036549721788205584,0.03669720334537285,0.0017094789802249008,-0.0006415630705078983,0.0014319502300127222,-0.002832871918588964,-0.0077782833668093715,0.003100820316739723,0.01798845095002179,-0.02919332617401197,-0.01035440466646217,0.0002750876815378227,0.003913358398838339,0.004561917115113698,-0.033822840897232635,-0.007347310999289194,0.006112849563292289,0.010000138618040841,-0.004814789377642968,-0.0003209169278454826,0.0,-0.00037738051866033833,-0.002426037654604472
-0.01578149027884132,-0.03569338801992949,-0.026450541587098798,-0.004494291674695098,-0.009153391102896785,-0.010732321793678851,-0.007701823820320231,-0.015069518533406075,0.008835414379187919,-0.024877080130059327,-0.018600313950031318,-0.019241479202119476,-0.015182581761136132,-0.01827876191511428,0.002985116771958052,-0.011556827914247905,-0.007200819379902088,0.0044554376944270346,-0.023074006834925616,-0.0053767937911846225,-0.015752893948191966,-0.0032720277844947693,-0.022772402892516082
-0.011100886618152391,-0.0220248859062614,-0.03856265828425173,-0.002257475096084134,-0.011258502090225268,-0.013082287261822468,0.0027025729600144003,0.01608465482908663,0.008757952819903103,-0.007849827113493949,-0.00923964239713912,-0.009529052260601356,-0.01354168134378034,-0.00913593241562212,0.007846199281299359,0.0013136423712428367,-0.005892993181656512,0.012321291194181046,-0.004285756446558472,-0.0021784410187195465,0.005760076552996303,0.0010100240455200768,-0.02647067411174553
0.0037418105134629453,-0.004691859655911857,-0.028258824569267694,-0.015190739735860069,-0.03328456898207883,0.013255702165407493,-0.014306355247047018,-0.03822384029379123,-0.023283277408367036,-0.010172359309050466,-0.011477751165586485,-0.026032915617094317,-0.02302000901823013,-0.031745959444008424,-0.05181209162150601,-0.01771182481050091,-0.011057861130754236,0.014362143473778044,-0.0019129663915166933,-0.015120973029166375,-0.010468238616579048,-0.014757746202569415,-0.0462468292544674
-0.004038454521445357,-0.005656993963207177,0.0,-0.005251098012207597,0.003020307526729865,-0.01754944953831401,-0.00189310064200354,-0.003613027648759157,-0.0092929843632164,-0.007136658904706273,-0.009675792260261152,-0.005229431661822456,-0.01124074851646653,0.0013255889638243744,0.017270618056068582,0.005743229700602738,-0.0028819093324760946,0.0031197966899649,-0.016674621021010916,-0.004679821866731082,0.00474397598362457,-0.005249178694209979,0.005360455210505667
0.03025567160839785,0.026548887711735608,0.007504536585145014,0.021444999338038995,0.024088867475271003,0.04319573507388697,0.016930038743708742,0.01490722294146538,0.024469814148056497,0.012650868755874513,0.02442594395034225,0.014894859592979684,0.03672917601732533,0.02732644325741908,0.07876427983052912,0.014873797295040734,0.018381531094356158,-0.02177048705500131,0.022025299414306046,0.020951881654328014,0.028470351837636774,0.02084942647778257,0.025206133282221592
0.02028473806132841,0.0012314005461751887,0.013035482913761352,0.0009690233130573633,0.005880764519304964,0.023661320696347868,0.004973748468267685,0.0,0.0039809646810037725,-0.006530056891996199,-0.00023843664089166118,0.008057344753174815,0.007591635379235576,0.0015232466144253231,0.017027786074787627,0.00981414781574132,0.001475866271325077,-0.02005369251632824,0.010584390632843723,0.0016968246143995677,0.0026165990643358212,-0.0026473912554053013,0.008274218723734496
-0.018397613867327862,-0.023677631018083282,-0.01746334840895772,-0.009357687566175202,-0.011400102448964609,-0.012773649728956973,-0.006804910734832143,0.0031759097536532407,-0.016653584848815267,0.00514413257002859,0.002384959306893853,-0.01655725429331566,-0.004813620986455904,-0.009476909545433496,-0.0405885090579264,-0.008163784363979212,-0.015302672830565729,-0.020713604676548137,-0.003963020556031265,-0.009759785129636829,0.0027472886059918392,-0.007837152314467022,-0.022039828593337345
-0.021160916477404482,-0.004724504513526118,-0.020579832806343668,-0.008469054338020622,-0.004730919615062475,0.008934085780147694,-0.010589275563408213,-0.005935885797104879,-0.010886880116182955,-0.03696327388557473,-0.02141329725666738,-0.007837302704922217,0.002523648424994075,-0.004960975957468424,-0.024061234626191474,-0.012411943725629784,-0.007597708406226806,0.04485197966345695,-0.016767887843075792,-0.004805571925374239,-0.011187166531152207,-0.007134668148576045,-0.0064734399311162935
-0.02378004405718369,-0.04082287988078817,-0.011461333846490144,-0.017161210559731112,-0.02228169724325718,-0.02381688333890949,-0.02000525416075974,-0.024283470595048956,-0.019568074664181204,-0.02539608966160521,-0.010760817349693662,-0.00015216982115813908,-0.007955820516487844,-0.024107970457858015,-0.002438380335713656,-0.0015872774709633289,-0.035726653826200286,0.0,-0.02794097288175026,-0.024963252729360147,-0.014777253977635296,-0.019119547843778152,-0.0045387147576488865
-0.0025308875822197627,0.014114337856435247,0.04927535497188766,0.03186858386128436,0.03571207369608834,0.0553645544008926,0.03460906562500909,0.029731997077315775,0.02370075576789541,0.025812449731433245,0.02668630052042647,0.02847902461183091,0.019499757205091724,0.03402429054170384,0.07794683033248727,0.029813167132407288,0.036217558467801315,0.030975678951529258,0.05197717563058942,0.036224577375458616,0.015701904138139176,0.03544722384684492,0.03017022241006535
0.0019029126778284855,-0.004940734026986955,-0.011049835865160524,0.02243187958404313,0.024124903775812216,0.0062240597312882544,0.021369343606040488,0.02191753900632205,0.02680752634232981,0.016281922531101386,0.020938796891519357,0.01655731494587731,0.02474007959859502,0.02158258526754318,0.08163263710590861,0.022259203168985067,0.0089170326234243,-0.054412116268628165,0.027618099550801443,0.020887691948254974,0.016151352526664758,0.02218832130794652,0.02479935892151787
0.0307059589193944,0.06189999818366501,0.03631283087619962,0.00794900247027689,0.010916487466936829,0.01148734702190448,0.008260594311404013,0.01193274796458666,0.011075798053255046,0.038158937671027286,0.002828858561647728,0.0033699143803762825,0.017650721450070874,0.011544821082099584,-0.010715091901039156,0.0006294891746447478,0.021397813030981372,-0.06780088578232589,0.022748057437980036,0.00788144297638404,0.0009084311733927367,0.004465471761905304,0.008066387173205838
0.016277582700032395,0.010598423352747036,0.01168020093509487,0.00883280773586445,0.016482017997257525,0.006697705681406932,0.005372466964010217,0.009248517449302815,0.00665097266970565,0.0014029681903151982,0.00940294482718728,0.0033582794940073394,0.012161001050508366,0.01141277425159764,0.02236865062575945,0.009433926302180413,0.005806601210237309,0.0,0.009506663131694664,0.009636794967369426,0.016787397570895726,0.007656055317954591,0.017146931732874723
0.0377759125123972,0.02190009740125002,0.006216697676997786,0.0006253631247791853,0.007548202787809536,0.0263234069113699,-0.002672091455945285,0.0030545491402324946,-0.01321413778483678,-0.013168973615973176,0.00209591559225958,0.010320893602822769,-0.005121092801093684,0.007222027277746111,0.05043778326453535,0.0011214567142072977,0.012565072370664851,0.0,-0.005063799465224731,0.0003910959694075977,0.004239227024345433,0.0002452644050138744,0.013486105039113431
0.0020383464583100318,-0.0006036385658665879,0.00970871358549345,-0.0037498661027934774,-0.008324183351326975,0.010428384708317744,-0.00040178103653311516,-0.007232452428619217,0.002363274343030928,-0.005962462176063298,0.0013943076196648947,0.007730498556845556,-0.010096960008686729,-0.005489660349254152,-0.007893081540646392,0.0018670527922807773,0.0027949013608450433,0.003489048075328216,-0.0007143463546101643,-0.0031282262927704685,-0.008487133515181624,-0.0006126095653498983,-0.005766263518180409
0.034873541774096635,0.01449690459532251,0.04020977401310802,0.007841850774103683,0.01091217962579274,-0.016178463316582018,0.0077723103035667795,0.01035277300853567,0.005893857825874635,0.004569866576403569,0.011371710446200528,0.0038357532039461797,-0.0037999694779247955,0.008674051803518646,0.021657448015911903,0.014536090653545369,0.01070242879909757,-0.007221170170563133,0.020373433763099448,0.007923456309018554,-0.00483979182621557,0.0052713200853160965,0.01516814451102929
-0.012636931202220343,0.0,-0.014285655077822004,-0.005291285989933771,0.004982080312076325,0.007371770124311478,-0.008244196198974658,-0.003795257423593872,-0.003124946298770659,-0.0017056434629196039,-0.000917752986014678,0.010917177692256258,0.010439646534604708,0.0050256123398632795,-0.033960740545542795,-0.009919269955204106,-0.0011031576925484997,-0.009159397687030484,-0.018565477222409418,-0.004825689496138394,-0.00027022826356569256,-0.006097416380977147,0.009448632897777271
-0.01820244110391442,-0.011014886721753566,0.0,-0.006883300718185609,-0.011291741492161472,-0.023642109861628614,-0.011530625619463051,-0.011809354124630857,-0.01606590131960882,-0.006551067189743733,-0.01171355649805628,0.002969635370713722,-0.015299014565318434,-0.012779156981920786,-0.03470655980294917,-0.017192269876547588,-0.01004846949384109,0.03425763354565711,-0.025876781131674825,-0.0071171541752558624,-0.00445942123418083,-0.006871200126214546,-0.020026045759196868
0.015932873911630775,0.02799501867203844,0.02557544002000331,0.000945104955362136,-0.0011141681529227656,0.04929382037513322,0.0056293014143940535,0.001541873834810296,0.013938481034365015,0.010321341488690879,0.0074365735944048345,-0.026917902677175098,-0.006255036762642496,-0.002588913211444361,-0.003479550729500233,-0.001132698373619809,0.008254252882490844,-0.0015773288864097633,9.167116496935043e-05,0.0006302038359341411,0.01036140636630906,-0.0007411894925465175,-0.01132844421465523
0.013116472478998465,-0.010248898646017041,0.014131366237057857,-0.026125289873456286,-0.03179039533626322,-0.008791086195980279,-0.025559925565870167,-0.02663580269333491,-0.021602355948893225,-0.011634561011443258,-0.03552480048951508,-0.030982151815964313,-0.02680203608421062,-0.029116232454030437,-0.10335181461321252,-0.02960819858213438,-0.02279009454233553,0.016324387732372624,-0.011540658212227188,-0.028261106295348944,-0.02709344187245297,-0.030291909813479723,-0.02224207237669437
0.010413974208378557,-0.026035359016119496,0.0,-0.00032322534241978465,0.0072004148633178,-0.0008316553955301209,0.004014391716105972,0.0007512856263542619,0.0,-0.003445375695326105,0.006936170928956964,0.002569085110506985,-0.0020862991195818308,-0.0004649452637628471,0.03037371345167882,0.0011685960235090608,-0.008943592965205343,0.02409320800605696,-0.02242395436466155,0.0051037286565712905,-0.008976067615604223,0.0010199813813279405,0.005285019872010396
0.00389966551360204,0.025212467349700854,0.004917996830400575,0.01928906806942111,0.01172439780523893,0.00610276074848165,0.013648268775949459,0.01631965220143321,0.014949566748548753,0.03237510600457336,0.015781762412475697,0.009642298084607152,0.03262371844751786,0.013759165769717484,0.043587836707206055,0.01219043175495515,0.022046973693781145,-0.028585708686789533,0.03554498584114942,0.012331712981180095,0.01114733601910994,0.018643834993361863,0.004032973995237045
0.007491499646561994,-0.01606399534964919,-0.008156633101810985,0.001591442755575066,-0.0011121164953312448,-0.0024814817732878307,0.0004081723714884223,-0.003421444140830251,0.011885948363454477,-0.005313214404290023,-0.007960564857011259,-0.013276850287047514,-0.013184606910488684,0.0008049215881145076,0.027281453355376645,-0.0010249753971893222,-0.0013414124731099734,-0.014323097152013534,-0.001373012480176462,0.004952412625882358,0.0032154605493911,0.004644234141779799,-0.0052537379715711825
-0.004131103778511118,0.017835473718555744,0.01973695792424484,-0.0034953879873778422,0.00028381218965841033,0.024599301695168472,-0.004255926781569469,0.0010923861860052963,-0.009788577037666413,0.003092603434593439,-0.009912659173305787,0.004294405112664363,-0.006372017600385561,0.001149341526662943,-0.004935468781536861,-0.0026934784866172365,-0.0026860017605843892,0.004755714018057372,-0.006691022799798257,-0.004453493530526818,-0.012133679313747463,-0.0037481835931636154,0.006888715071998673
-0.016316227837011813,-0.0026728527788694627,-0.01935495008871796,-0.012755076770148576,-0.0204197624662213,-0.02212030572712565,-0.006503353932192459,-0.012899310979349838,-0.01977060088144976,0.007006748973979954,-0.012395881790005985,-0.002280626026281701,-0.014067020910172165,-0.011937577516156758,-0.038970210407856885,-0.005658443279068836,-0.007294349436151545,0.04601641655140051,-9.227373892543687e-05,-0.01182317418810958,-0.012282713824395207,-0.010659730529253841,-0.016647678748591004
-0.005622811021900288,0.00744478819436895,0.012335652637963004,0.0074288914907138,0.002316016679481989,-0.0016552062697193705,0.00806174842907407,0.003592612180755339,0.010084680636608216,0.023935406766608568,0.0028964270680811193,-0.006857194736008706,-0.015526781417257404,0.003136479461459694,0.009338886596579587,-0.002974629656627639,0.0056523608514011435,-0.018853823558873144,-0.02177931642504161,0.007356664945575216,-0.014547190976880368,0.008873160379221787,-0.003942233411611225
-0.015267065316067094,0.005911874249480209,-0.020308755482635082,-0.018916271538787617,-0.01502007534276384,-0.010223903528840431,-0.021326289638347283,-0.014555638362574862,-0.017971304576212436,-0.01821135104093941,-0.02767742291548896,-0.010356766453545791,-0.01939460545586815,-0.01378100943237883,-0.06939355282415206,-0.030873041841775157,-0.012702363812798904,0.024340078732028626,-0.022641373703666874,-0.01861807931362737,-0.01571429672640189,-0.019474836737313067,-0.019092156130397327
0.007751755770158942,-0.0399648814760629,-0.033996739310417315,-0.016666568293262494,-0.018475109729933287,-0.022892234096292145,-0.015365066401454219,-0.007983897343161682,-0.01667346232966744,-0.006367785507879125,-0.016336418085054115,-0.015406998866433359,-0.012605890390247322,-0.01608736239615923,-0.07090540945127465,-0.0206129583884063,-0.022088253410282317,0.018009181055675384,-0.030888164595048256,-0.016354601989413662,-0.006773058172447496,-0.016786141751605387,-0.025160106975060298
-0.00797709562811606,0.008876645781949103,-0.0008583178375543251,0.04220658225309053,0.045712526439824167,-0.07514278416429336,0.03894179801360445,0.034044219087352064,0.04880071480436029,0.062413053129144136,0.029944562220625214,0.05107773233520234,0.10059426515323773,0.050006037250049734,0.10363285598947146,0.040317166890530776,0.021655726796439973,-0.036363480137240084,0.07161347892024729,0.042730116011608914,0.08207493106368323,0.03896785290441774,0.08132447662820455
0.0307294236702797,-0.0009099412936059418,0.012886639064031024,0.0213647297297875,0.021142899727096362,-0.024405333513734712,0.02048187743240801,0.02580166256406117,0.023659330539745425,0.038814585659781665,0.025897886299781948,0.03820208544379634,0.021999974584028158,0.024664525592317615,0.044909311442833263,0.017078064702542622,0.014700813907495912,-0.07317708339390863,0.04563617820243248,0.01969222168295833,0.02282242717562053,0.018564789578722363,0.02026573188144295
0.029813400456088462,0.01913137398177189,0.013570812086801337,0.023727667868329836,0.02490229255070902,-0.001266618674879922,0.02174345910431048,0.02371116164184889,0.009630054145130408,0.01842958322154411,0.025720208324931763,0.012175450326578413,0.03757337748892385,0.02096515419923978,0.09157532963409208,0.01898745992126772,0.018980317638361503,-0.034938065777876774,0.030311239652394895,0.023768642970134708,0.022137139980286685,0.02192126259421964,0.029353237086814563
-0.015692670451085106,-0.0035756623803445842,-0.007531457249647835,-0.020432998625186813,-0.018018295958426685,0.018072357717219018,-0.014471120501906059,-0.0212718389304165,-0.030522659394583262,-0.020822897635381768,-0.014627202095971103,-0.010157663503769685,-0.026216529009252167,-0.02325064700028215,-0.06935136103116216,-0.01394347584928341,-0.013887338785614992,0.0,-0.018635205501231503,-0.02031478945833633,-0.0055973874533355224,-0.01855881090415731,-0.022083960960258543
-0.015118273532643962,0.058612502570922334,0.011804475799962041,0.036114717295709815,0.041701660114122636,0.037994296447936116,0.030696027962490307,0.014388381307299346,0.045257703523207064,0.04126571445547119,0.029453239871137207,0.04212800468781989,0.07766818134536696,0.039933208527283895,0.1528846007293007,0.027509956634495392,0.03721922833976602,-0.03078686557600145,0.060131866020478326,0.03811963326982317,0.0346393816397827,0.035240777013569015,0.05108517284800435
-0.019536546946539887,-0.014406693398165553,-0.047499957150917364,-0.01772838126332741,-0.02802261508135829,-0.022802206901580985,-0.0073487454490065605,0.010451716214757935,-0.006400533768976368,-0.015074157762715456,-0.014648596483556663,-0.01243841676580411,-0.03666445889495863,-0.02973585671855963,-0.10904924119666028,-0.01063430529331992,-0.00937505535720902,-0.00647052161080521,-0.005307266604029567,-0.019298370254960742,-0.00991825533669217,-0.01921474856537787,-0.042344354498791564
-0.0384288458450859,-0.002006420352309376,-0.020997403762052398,0.001437899636032543,-0.01427775935268026,-0.02609772334934933,-0.007078457533316584,-0.014407068086642634,0.0030313012957113267,0.007035695916104506,-0.00180104151078637,-0.03542143646854302,-0.007314762400486645,-0.010251304981702493,-0.11420548353131432,-0.029590340862952664,-0.007288189998208545,0.019834131818320302,0.011254760783204148,0.0016893188335148268,-0.004565189016848062,0.0030018010104900226,-0.028035029186057527
0.03312593531883492,-0.004136197681346928,0.0008936015819815041,-0.012887804957710356,-0.0084426124411277,0.022091529928031057,-0.008817190732434355,-0.013476583701266968,-0.009822338201168693,-0.016465890621988662,-0.017948897012916794,-0.018831770810429662,-0.01077912537086638,-0.013294552769911669,-0.013309067489165036,0.005475166428751104,-0.004880536394612227,0.026705462149070616,-0.05227547050738727,-0.011143493125476214,-0.014437283869598324,-0.012734908547218962,-0.009217541969445523
0.02570901235807869,0.03660687604207279,0.04070431901905319,0.02160908054319765,0.005633916317903985,0.025933869822643254,0.01714893420735191,0.018586182811938152,0.024799723497734884,0.010994414091944559,0.0049847135594408044,-0.0050071281657211465,-0.012999525026798912,0.015511772055572698,-0.02519190300300861,0.012664948081585557,0.0221826413606041,-0.03477536650322667,0.025859790130290054,0.02028425554850869,0.008805765340048306,0.023587196248181282,-0.008168929719062754
0.0011525858575981045,0.009809410696673987,0.02787470875691877,0.008833155835927841,-0.004761970216412057,0.012037332851330684,0.00930862766347327,0.0056667982209081215,0.013030581069480292,0.0064262901568557925,0.005195907309344821,-0.003075383263171557,0.0005810587802050872,0.0014493444049779873,0.024157476234432863,0.0053412335915040635,0.008138099321814817,-0.0041006926382248544,0.030894622025322886,0.007541509022229175,0.0032067017753870343,0.007681105004711686,0.0068634104360344355
0.0011510152543638065,0.0022204441293687547,0.017796601262308188,-0.0018113800330965093,-0.0011258719189171417,-0.0023787662495782275,-0.0017413455462563464,-0.006799376174523489,-0.0069826228993510155,0.001473302344775568,-0.011513154077028088,-0.009253721377560128,-0.01626011846818498,-0.0020039644609266987,-0.04360954647266781,-0.006479214175733604,-0.0034442626717461444,-0.008529265669600645,-0.012843754230903077,-0.0008318720378843162,-0.013340162439629443,-0.0003570858582170124,-0.01317873032604328
0.004599041588709539,-0.0033233014684008557,0.012489536690192274,0.013006599088559093,0.01465205762888134,0.034277180946648354,0.007494580072733505,0.012784229243396405,0.025536514586007586,0.0036782974061230623,0.002139332015544662,-0.027172498661536638,-0.0011807205976393845,0.008478245085320366,-0.0513334267531523,-0.007434427915176944,0.009936313258497396,-0.014535784247895782,0.02135121227741721,0.012938875868768991,0.015550878883551975,0.01346353287487947,-0.0170388771228842
0.0011445800938945608,-0.00833562316713029,-0.005756576431090896,-0.005971919602895129,-0.0036100268553158296,0.027953865831305654,-0.0039118258458027315,-0.003996083633870285,-0.0014435237756341846,-0.011238704766564248,0.00047447193239332267,0.011056109272063037,-0.001575940057014995,-0.008185779126629697,0.01874243226675223,0.00341663702702481,-0.006202500711883758,-0.0003010161867067405,-0.005389507090901737,-0.0059011808291288435,-0.001488663491197234,-0.0067012350414537274,0.007964328245967545
0.0,0.0016810736488999064,0.045492171115334684,0.015019679201620876,0.01086934747425604,0.017101081092724037,0.015193437973720587,0.014848174156338337,-0.0057824421953267926,0.0170496608648309,0.029397740353494118,0.02503607034535538,0.023677988659999576,0.018737314843323177,0.06824915939209329,0.02134617533329266,0.007317405854136108,0.019873477750861242,0.02413789717180209,0.014277145857748337,0.0053247241758307634,0.014676394868920572,0.023471893069989504
-0.004001193215731789,0.012867195051645222,0.003164532121530125,0.008878042871595666,0.0038598743671411314,-0.018191754124731157,0.012619522498713884,0.00435962421201289,0.0054525687215673385,-0.0019436011191154992,-0.0009211511815086072,-0.0011230356897913329,-0.005204506054267348,0.003175047752295693,-0.019444402222575832,0.018592140044890938,0.007050336841143825,-0.04340129785021743,0.025493027017521784,0.01000149825022838,0.01186445155077115,0.01026461253398808,-0.004995422108791765
0.0060258246852463344,-0.0027615634580698627,0.009463729854107551,0.002346953586263589,0.005767885071338839,0.012071905880193108,0.00400824350335972,0.005003051136965326,0.004338472725601808,0.0014606629916777245,-0.0048410544318858205,0.008993897434866114,0.008331982186436954,0.003710538588840222,-0.010481476822711895,0.008182228009609542,0.003818895623365494,-0.01666657750210382,0.0071919304914555985,0.002053707606968565,0.004187526009412114,0.003579380545332473,-0.002282005459114948
