Name,Riskiness R
ADRE,[0.28670572]
BBRC,[5.0778148e+11]
BICK,[0.30826327]
BKF,[0.30465772]
DBEM,[1.21964178]
DEM,[0.51680953]
DGRE,[0.64945417]
DGS,[0.23731418]
DVYE,[0.48643643]
EDC,[0.52764667]
EDIV,[0.71504079]
EDOG,[9.5630327e+11]
EDZ,[2.52164858e+13]
EEB,[0.2579491]
EELV,[1.98365737e+11]
EEM,[0.41369569]
EEMO,[1.02165401]
EEMS,[0.51917096]
EET,[0.41173922]
EEV,[1.25538837e+13]
EMCG,[3.0620417]
EMFM,[3.48519573e+11]
EMIF,[1.03333971e+12]
EMQQ,[0.18957675]
EUM,[6.1165554e+12]
EWEM,[8.02400712e+09]
EWX,[0.30103134]
FEM,[0.27842345]
FEMS,[0.21576364]
FNDE,[0.27999947]
HEEM,[1.85910186]
HILO,[3.05895709]
IEMG,[0.36922058]
JPEM,[0.61894774]
PIE,[0.53535383]
PXH,[0.35995656]
PXR,[24.28532258]
QEMM,[1.22933808]
SCHE,[0.53230357]
SDEM,[1.03546916e+11]
SPEM,[0.40528689]
TLTE,[0.33122168]
VWO,[0.55248817]
XSOE,[0.22813785]
