Name,Riskiness R
AAXJ,[2.86186072e+11]
ADRE,[3.65585241e+12]
AIA,[1.41897682]
ASEA,[6.78071424e+11]
ASHR,[0.97405971]
ASHS,[1.31339807e+11]
AXJV,[1.94784751e+12]
CHIE,[4.74461762e+12]
CHII,[3.31473994e+11]
CHIM,[0.88865822]
CHIQ,[6.39011183e+11]
CHIX,[1.11906993]
CN,[0.62886775]
CNXT,[284.12614947]
CQQQ,[0.54750523]
CXSE,[0.54870528]
DBEM,[5.1160145e+11]
DEM,[1.74689076e+12]
DGRE,[9.73537206e+11]
DGS,[9.89731732e+11]
ECNS,[1.04115495e+12]
EDC,[4.61864302]
EDIV,[1.69521957e+12]
EDZ,[2.18889226e+08]
EEM,[7.22795469e+11]
EEMA,[2.57849829e+11]
EEMV,[1.86293044e+12]
EET,[1.1112675e+11]
EEV,[4.03037447e+12]
EIDO,[2.43944518e+12]
EPHE,[3.65728344e+12]
EPI,[7.12503759e+11]
EUM,[1.91691908e+12]
EWM,[758391.34047672]
EWX,[6.40253433e+11]
FCA,[2.79076285e+11]
FEM,[1.96406144e+12]
FEMS,[2.32854409e+11]
FNI,[1.44975329e+11]
FXI,[3.1675197e+11]
FXP,[1.66999281e+12]
GMF,[7.06484183e+11]
GXC,[2.779004]
HAO,[2.313799e+12]
IDX,[5.3312337e+11]
INCO,[1.26002024]
INDA,[9.05073207e+11]
INDL,[4.05251748e+11]
INDY,[7.20821007e+11]
INXX,[7.68678528e+11]
KBA,[18.13424935]
KFYP,[1.11334346]
KWEB,[0.45134724]
MCHI,[3.38098739]
PEK,[0.92769149]
PGJ,[0.63658473]
PIE,[8.77315577e+12]
PIN,[4.89591881e+11]
SCIF,[7.20682548e+09]
SCIN,[1.50590461e+12]
SMIN,[1.28759809]
SPEM,[1.0233121e+12]
THD,[2.55492794e+12]
VNM,[5.29418819e+12]
VWO,[6.12164019e+11]
XPP,[2.41186545]
YANG,[2.37691234e+12]
YAO,[4.11425076e+09]
YINN,[2.73499455]
YXI,[2.8419995e+12]
