Name,Riskiness R
BDCL,[0.31644188]
BDCS,[0.16238863]
BIZD,[0.12635991]
CHIX,[0.18804839]
DPST,[0.37957577]
DXJF,[3.05541448]
EUFN,[0.4573923]
FAS,[0.24626346]
FAZ,[9.70963353e+12]
FINU,[0.28420573]
FINZ,[1.40693315e+13]
FNCL,[0.08739767]
FXO,[0.0751135]
IAI,[0.0968585]
IAK,[0.09844787]
IAT,[0.11947936]
IXG,[0.1290929]
IYF,[0.08399066]
IYG,[0.10531801]
KBE,[0.13627864]
KBWB,[0.12896669]
KBWD,[0.12016586]
KBWP,[0.06562318]
KBWR,[0.14342196]
KCE,[0.15280346]
KIE,[0.07447206]
KRE,[0.12780496]
LMLP,[0.52202731]
PEX,[0.19737334]
PFI,[0.12915472]
PHDG,[0.04797141]
PSCF,[0.08760808]
PSP,[0.11513914]
QABA,[0.12063257]
RWW,[0.10724112]
RYF,[0.07038748]
SEF,[3.13156834e+12]
SKF,[6.95790268e+12]
UYG,[0.17200039]
VFH,[0.08581427]
VQT,[0.04440696]
WDRW,[1.32098097]
XLF,[0.07868591]
