Name,Riskiness R
DRN,[0.39180015]
DRV,[6.22220734e+12]
DRW,[0.10065903]
EWRE,[0.14584299]
FFR,[0.11397546]
FREL,[0.10634544]
FRI,[0.1374092]
GQRE,[0.09807946]
GRI,[0.14011684]
ICF,[0.13841633]
IFEU,[0.19921201]
IFGL,[0.13402606]
IYR,[0.10894701]
KBWY,[0.11190127]
LRET,[0.2694047]
MORL,[0.16433868]
MORT,[0.07583744]
MRRL,[0.1869458]
PRME,[0.15690794]
PSR,[0.11874642]
REET,[0.12532162]
REK,[2.35454986e+12]
REM,[0.0774705]
REZ,[0.13953523]
ROOF,[0.11696704]
RWO,[0.13273079]
RWR,[0.1302169]
RWX,[0.19092639]
SCHH,[0.1311111]
SRET,[0.05756226]
SRS,[5.01239388e+12]
TAO,[0.14824221]
URE,[0.21298728]
USRT,[0.12828426]
VNQ,[0.13186558]
VNQI,[0.11180668]
WPS,[0.11097375]
WREI,[0.17862709]
XLRE,[0.11112398]
