Name,Riskiness R
Alternatives ETF List (35),[0.02714965]
Broad Asia ETF List (44),[0.09652287]
Commodity ETF List (125),[0.12080644]
Consumer Discretionary Equity ETF List (31),[0.06808162]
Consumer Staples Equity ETF List (26),[0.04519983]
Crude Oil ETF List (22),[0.18846987]
Currency ETF List (36),[0.28281827]
Developed Asia Pacific ETF List (108),[0.04081539]
Developed Markets ETF List 1 (100),[0.05293869]
Developed Markets ETF List 2 (100),[0.06566488]
Developed Markets ETF List 3 (93),[0.08643081]
Emerging Asia Pacific ETF List (114),[0.10720344]
Emerging Markets ETF List (79),[0.2123091]
Energy Equity ETF List (80),[0.08272808]
Financials Equity ETF List (51),[0.05466608]
Global ETF List (72),[0.07643394]
Gold ETF List (17),[1.04462296]
Healthcare Equity ETF List (49),[0.07487316]
Industrials Equity ETF List (37),[0.04996639]
Investment Grade Corporate ETF List (50),[0.06802643]
Junk ETF List (43),[0.02886993]
Materials Equity ETF List (62),[0.06394736]
Municipal Bond ETF List (29),[0.12040054]
Preferred Stock ETF List (12),[0.03039878]
Real Estate ETF List (48),[0.08613621]
Target Maturity Date Corporate Bond ETF List (24),[0.01565549]
Technology Equity ETF List (75),[0.04712783]
Telecom Equity ETF List (10),[0.1374906]
Total Bond Market ETF List (82),[0.05850488]
Treasuries ETF List (51),[0.3668357]
Utilities Equity ETF List (24),[0.06597975]
Volatility ETF List (18),[0.60625202]
