,ETF,RiskinessR
0,CBND,0.9999999999999288
1,CORP,0.999999999999792
2,GSY,0.999999999999751
3,ICSH,0.9999999999996448
4,IGBH,0.0
5,IGIB,0.999999999999761
6,IGIH,0.0
7,IGLB,0.0
8,IGSB,0.0
9,LDRI,0.0
10,LKOR,0.0
11,LQD,0.9999999999985151
12,LQDH,0.0
13,PFIG,0.9999999999998123
14,QLTA,0.9999999999999216
15,SKOR,0.0
16,SLQD,0.0
17,SPLB,0.0
18,SPSB,2.5639029120524655e-13
19,USIG,0.9999999999996398
20,VCLT,0.0
21,VCSH,0.0
