,ETF,RiskinessR
0,DBO,0.9999999999993283
1,DTO,1.3523268521396346e-48
2,OLEM,0.957662896801921
3,OLO,0.999999999998408
4,SCO,2.1297374652602344e-41
5,SZO,0.9335821948362842
6,UCO,8.589769589312214e-144
7,USL,0.45270424822383293
8,USO,0.9999999999996514
