,ETF,RiskinessR
0,ECON,0.999999999999163
1,EMCG,0.1791131072258619
2,FSTA,0.20553277811264462
3,FXG,0.9999999999997096
4,IYK,0.9999999999977283
5,KXI,0.9999999999842549
6,PBJ,0.9999999999998034
7,PSCC,0.0014961400075623609
8,PSL,0.0003091892789977708
9,RHS,0.7262450451808481
10,SZK,0.9999999999999253
11,UGE,0.9999999999982029
12,VDC,0.13821522328504218
13,WBID,0.9999999999995537
14,WBIE,0.0
15,XLP,0.9999999999997655
