,ETF,RiskinessR
0,SVXY,0.44181412187677405
1,TVIX,0.7018852292265336
2,UVXY,4.059418681214016e-203
3,VIIX,0.8144482009225932
4,VIXM,0.9999999999999826
5,VIXY,8.794431764935742e-29
6,XVZ,0.9999999999998948
7,ZIV,0.03223189064999847
