Name,Riskiness R
AGG,[1.76135583e+12]
AGND,[2.04419221e+12]
AGZD,[2.37911047e+12]
BIV,[1.36586316e+12]
BLV,[1.08829761e+12]
BND,[3.13067919e+12]
BNDX,[4.3959132e+12]
BOND,[7.97576916e+11]
BSV,[2.16432295e+12]
BYLD,[5.39347722e+12]
FBND,[4.98049269e+12]
FCOR,[1.99860908e+12]
FLTB,[2.30663441e+12]
FTSD,[8.63729321e+11]
FWDB,[5.20755992e+12]
GBF,[5.26435903e+11]
GVI,[2.04198532e+12]
HOLD,[7.07561858e+11]
ILTB,[8.02225605e+12]
ISTB,[2.89234608e+12]
IUSB,[1.74041421e+12]
LDUR,[2.16121715e+12]
MINC,[1.70513225e+12]
MINT,[1.72879809e+12]
NEAR,[6.7927389e+11]
RAVI,[1.66748663e+12]
SAGG,[1.39884627e+12]
SCHZ,[2.04527267e+12]
SPAB,[4.88820255e+11]
ULST,[2.17265158e+12]
WYDE,[4.61339675e+12]
XMPT,[6.43493818e+11]
