Name,Riskiness R
AAXJ,[0.33329368]
ACWX,[0.87055072]
ADRA,[0.4541549]
AIA,[0.20331873]
AXJL,[0.39976021]
AXJV,[41.85345443]
CHIQ,[0.39251253]
CWI,[0.89367992]
DBAP,[0.39673071]
DNL,[0.93828217]
EEMA,[0.31893304]
EMCG,[1.05823523e+11]
FPA,[3.21971402e+11]
FPXI,[0.23057738]
GEM,[0.32570677]
HEEM,[0.48898008]
IEMG,[0.31432809]
IHDG,[1.77772463e+11]
IPOS,[3.76757946e+11]
IQDE,[2.61565079e+12]
IQDY,[1.14698857]
MOTI,[0.60648169]
PAF,[0.26672459]
QEMM,[0.57095507]
REMX,[0.31815635]
VEU,[0.76892101]
VXUS,[1.80653199]
XSOE,[0.30386392]
