Name,Riskiness R
AUSE,[7.19056893e+11]
DBJP,[6.80886503e+11]
DFJ,[3.07866886e+11]
DIM,[1.01708639e+12]
DLS,[4.61167952e+11]
DOL,[1.02326869e+12]
DOO,[2.01094893e+12]
DTH,[1.90228585e+12]
DVYA,[1.63899078e+12]
DWM,[3.40006568e+12]
DXJ,[3.04024198e+12]
DXJS,[1.78978278e+11]
ENZL,[0.63865277]
EPP,[1.78675616e+12]
EWA,[1.00140466e+12]
EWH,[8.19806941e+11]
EWJ,[9.17271417e+11]
EWS,[2.71108967e+12]
EWT,[5.47810881e+11]
EWV,[3.2842038e+12]
EWY,[2.83726753e+12]
EZJ,[1.37139498e+12]
FAUS,[4.31965864e+11]
FDT,[2.11882807e+12]
FDTS,[1.69241601e+12]
FHK,[2.68197444e+12]
FJP,[8.74670719e+11]
FKO,[1.10204646e+12]
FNDC,[9.65306492e+12]
FNDF,[5.41440026e+12]
FPA,[6.51414987e+11]
GWX,[3.75254653e+11]
IDHQ,[3.99519619e+12]
IDOG,[8.5800684e+11]
JPNL,[6.14683405e+11]
JPXN,[9.15392007e+11]
KORU,[3.5298945e+12]
PAF,[1.49528371e+12]
PDN,[1.26649215e+12]
PXF,[2.03285117e+12]
SCJ,[8.74738364e+11]
VPL,[1.36524666e+12]
