Date,Open,High,Low,Close,Adj Close,Volume
2015-07-20,25.459999,25.459999,25.010000,25.010000,22.052773,2500
2015-07-27,25.010000,25.010000,25.010000,25.010000,22.052773,0
2015-08-03,25.010000,25.010000,25.010000,25.010000,22.052773,0
2015-08-10,25.010000,25.250000,25.010000,25.150000,22.176220,1200
2015-08-17,25.170000,25.170000,23.580000,23.650000,20.853580,217600
2015-08-24,22.129999,23.990000,21.920000,23.990000,21.153379,30700
2015-08-31,23.920000,23.920000,22.940001,23.049999,20.324528,3300
2015-09-07,23.427000,23.500000,23.389999,23.420000,20.650778,11500
2015-09-14,23.530001,23.770000,23.330000,23.490000,20.712502,5300
2015-09-21,23.150000,23.480000,22.959999,23.480000,20.703682,2200
2015-09-28,23.480000,23.480000,22.900000,22.900000,20.192265,2000
2015-10-05,null,null,null,null,null,null
2015-10-12,null,null,null,null,null,null
2015-10-19,null,null,null,null,null,null
2015-10-26,24.600000,24.610001,24.392000,24.488001,21.592495,5400
2015-11-02,24.584000,24.910000,24.584000,24.900000,21.955778,6600
2015-11-09,24.870001,24.870001,24.370001,24.469999,21.576626,15200
2015-11-16,24.549999,24.969999,24.549999,24.957001,22.006042,6800
2015-11-23,25.030001,25.059999,24.990000,25.059999,22.096861,300
2015-11-30,25.190001,25.224001,24.659000,24.889999,21.946964,7300
2015-12-07,25.030001,25.059999,24.039000,24.040001,21.361069,7700
2015-12-14,24.040001,24.600000,24.040001,24.340000,21.627634,400
2015-12-21,24.340000,24.549999,24.340000,24.549999,21.814234,2500
2015-12-28,24.200001,24.680000,24.200001,24.540001,21.805349,7400
2016-01-04,24.120001,24.200001,23.150000,23.150000,20.769907,6300
2016-01-11,22.969999,23.200001,22.208000,22.209999,19.926550,13200
2016-01-18,22.420000,22.530001,21.510000,22.530001,20.213650,15100
2016-01-25,22.490000,23.254000,22.490000,23.254000,20.863214,6100
2016-02-01,23.254000,23.254000,22.420000,22.420000,20.114960,5400
2016-02-08,22.420000,22.420000,20.740000,20.757000,18.622936,11900
2016-02-15,21.570000,22.129999,21.479000,22.080000,19.809914,7200
2016-02-22,22.379999,22.639999,21.860001,22.639999,20.312338,2600
2016-02-29,22.639999,23.318001,22.639999,23.299000,20.903589,16900
2016-03-07,23.150000,23.152000,22.830000,22.830000,20.482805,5000
2016-03-14,23.450001,23.540001,23.400000,23.420000,21.012150,4200
2016-03-21,23.420000,23.420000,23.420000,23.420000,21.012150,0
2016-03-28,23.500000,23.500000,23.500000,23.500000,21.083921,200
2016-04-04,23.500000,23.500000,22.884001,22.886000,20.533051,3500
2016-04-11,23.320000,23.813000,23.260000,23.813000,21.364740,2000
2016-04-18,23.780001,24.040001,23.780001,24.040001,21.568405,600
2016-04-25,23.850000,24.000000,23.309999,23.320999,20.923325,14700
2016-05-02,23.504999,23.504999,23.219999,23.280001,20.886541,800
2016-05-09,23.605000,23.784000,23.605000,23.652000,21.220295,4200
2016-05-16,23.652000,23.850000,23.600000,23.850000,21.397942,13700
2016-05-23,23.850000,24.320000,23.850000,24.320000,21.819616,500
2016-05-30,24.450001,24.559999,24.379999,24.379999,21.873447,3200
2016-06-06,24.273001,24.395000,24.230000,24.230000,21.738869,2000
2016-06-13,24.230000,24.230000,22.643000,22.670000,20.339256,1600
2016-06-20,23.469999,23.656000,22.415001,22.420000,20.114960,3400
2016-06-27,21.937000,22.860001,21.937000,22.860001,20.509724,700
2016-07-04,22.643999,22.643999,22.643999,22.643999,20.315933,200
2016-07-11,22.643999,23.455000,22.643999,23.382999,21.246361,1800
2016-07-18,23.382999,23.787001,23.382999,23.662001,21.499868,3600
2016-07-25,23.670000,23.683001,23.670000,23.683001,21.518951,400
2016-08-01,23.761000,23.761000,23.582001,23.582001,21.427181,1800
2016-08-08,23.582001,24.170000,23.582001,24.170000,21.961449,100
2016-08-15,24.170000,24.170000,23.780001,23.780001,21.607084,2100
2016-08-22,23.976000,24.118000,23.930000,24.110001,21.906931,5000
2016-08-29,24.110001,24.110001,24.077999,24.077999,21.877853,100
2016-09-05,24.077999,24.077999,24.077999,24.077999,21.877853,0
2016-09-12,24.077999,24.077999,24.006001,24.040001,21.843328,1600
2016-09-19,24.040001,24.690001,24.040001,24.650000,22.397589,500
2016-09-26,24.420000,24.756001,24.420000,24.542999,22.300365,3600
2016-10-03,24.700001,24.760000,24.700001,24.760000,22.497538,500
2016-10-10,24.760000,24.760000,24.760000,24.760000,22.497538,0
2016-10-17,24.653000,24.870001,24.653000,24.870001,22.597485,1100
2016-10-24,25.035000,25.035000,24.830000,24.830000,22.561140,1500
2016-10-31,24.830000,24.830000,24.340000,24.340000,22.115915,400
2016-11-07,24.455000,24.584000,24.230000,24.290001,22.070482,2200
