Name,Riskiness R
ARKK,[0.10016336]
ARKW,[0.07598412]
CIBR,[0.12170852]
CQQQ,[0.13132626]
EMQQ,[0.14473188]
FDN,[0.08011783]
FTEC,[0.06852506]
FXL,[0.07887698]
HACK,[0.18895216]
IEUS,[0.10262375]
IGM,[0.06559948]
IGN,[0.11548716]
IGV,[0.07003226]
ISRA,[5.38522258e+10]
IXN,[0.06674655]
IYW,[0.07456917]
KWEB,[0.15561284]
PNQI,[0.09386689]
PSCT,[0.09050156]
PSI,[0.09552679]
PSJ,[0.06918312]
PTF,[0.13084727]
PXQ,[0.10078115]
QQQ,[0.08106196]
QTEC,[0.0723167]
REW,[6.63984309e+12]
ROBO,[0.07994499]
ROM,[0.15050941]
RYT,[0.06321694]
SCID,[0.15019762]
SKYY,[0.06510076]
SMH,[0.07803489]
SOCL,[0.09675895]
SOXL,[0.25041404]
SOXS,[8.79516513e+12]
SOXX,[0.08389947]
SSG,[1.74319991e+13]
TDIV,[0.07727072]
TECL,[0.19714092]
TECS,[1.11039391e+13]
USD,[0.1626286]
VGT,[0.06908118]
XLK,[0.06411336]
XNTK,[0.07331685]
XSD,[0.10958915]
XSW,[0.07222206]
XT,[0.07290016]
