AMJ,AMLP,AMU,AMZA,ATMP,CRAK,DDG,DIG,DRIP,DUG,ENFR,ENY,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,GUSH,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPB,MLPC,MLPG,MLPI,MLPO,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YLCO,YMLI,YMLP,ZMLP
0.032579434629618216,0.012769353551476471,0.03245389147549925,0.009615228097518828,0.054905150103090106,0.028940624537521543,-0.0457692740094617,0.0534245825374178,-0.19887272660139696,-0.07840264091444547,0.05122395230818461,0.01618505033543112,-0.13183740273314815,0.0052869133977190685,0.034050829038052344,0.02639738248193063,0.03381651857682975,0.0457704225105138,0.04471546018187035,0.07390926419898766,0.01576757493219798,-0.02312927381813581,0.04814788229255743,0.10733701623954664,-0.0032643119670574747,0.04930053618938597,0.058335543001211465,0.028932226349903632,0.03008463104936538,0.026856177504527345,0.11954450598645852,0.033370399796197485,0.0,-0.0012219407776160641,0.02777758160033129,0.02195839150260565,0.0435930364852505,0.0025125376880652662,0.0068336248016707905,0.059717663481957825,0.006328979797802222,0.01044371138188705,0.07138673357458339,0.0020704848976917465,0.026228060597423632,0.050316021431919634,0.06989752903844472,0.02379473493939884,0.010013431643919905,0.050621785282130384,-0.02869444224049128,0.027666752664362103,0.08551891541613353,0.03065264356542418,0.045392647905665835,0.025297183293953952,0.04393329476365925,0.04888628503978715,-0.02637030945242258
-0.0431744748151656,-0.03624901497241916,-0.0423813308243708,-0.07792194398956785,-0.0470687011571292,0.011903530588944252,0.0350665680195258,-0.06611430447669171,0.2532663431617578,0.06760432652054699,-0.039496630045271326,-0.016329229968852266,0.08158325930778831,-0.014463136400928871,-0.09045163989033808,-0.029516623490032395,-0.02128766500710849,-0.07977820124201745,-0.0611205761274061,-0.25995025870852984,-0.034972953508063315,0.01392766889659113,-0.04334207156821409,-0.2296709808448622,-0.032751186744446104,-0.052099634660005736,-0.04180988663329092,-0.045251110164104574,-0.015515750767698788,-0.029854375559670143,0.11271189183449787,-0.04048249384911684,0.012363755012056369,-0.03209086446346391,-0.04679308087484905,-0.058823558696319785,0.0,-0.060150399377554585,-0.009255485615702212,-0.041325099430911054,-0.04257873675192614,-0.045976079944286256,-0.08513816980524866,-0.03622723497333703,-0.040812952079882836,-0.07007384319888509,-0.0627177643186833,-0.04478924896165209,-0.034794432024922155,-0.045578550522532894,-0.05957651131232832,-0.030707372384237288,-0.07096897798193053,-0.022315852567044603,-0.07881293338617802,-0.03095462124792661,-0.03960399582154614,-0.006196862721236984,-0.018425513752207627
0.0026541676278580488,0.010629599345870728,0.0026343028862946946,0.0752968448757213,0.02110442607064636,0.009083312806057672,-0.09112151504043817,0.1784919956897904,-0.4831596128318544,-0.17530809635559882,0.043497988121756856,0.0326336524441522,-0.2457056677188025,-0.06886003181562926,0.12827981484477732,0.0957112233049829,0.0541115026498992,0.13184811041727468,0.13167018419019375,0.3831932665772194,-0.02577513451489212,0.08928578493961571,0.059523942227816685,0.5715321376501303,-0.09255070771486927,0.12983648398267514,0.16587318854187302,0.019791772304782032,0.05624222851267702,0.09170663501576752,-0.0007615175921280662,0.008976781328172864,0.016095382341127513,0.02500001659371455,0.057766836364024216,0.03872402425493098,0.033573515330725195,0.05630010314988575,-0.02532691549588481,0.16494485234734135,-0.023606959476960312,-0.0027247857244883005,0.21146964481393232,0.10008582663526802,0.13952354229593555,0.1740258728949989,0.1691448677253925,0.0281914685803752,0.04545471749716383,0.11804934831539407,-0.0821990312109773,0.09758677154926562,0.2004529203347731,0.0846688738520987,0.1861386688566012,-0.06122446950310952,0.02749135355006592,-0.011301520021664185,0.02929805707862253
0.06320023758623311,0.01941747572815536,0.061411940957080816,0.03659660843936288,0.049485188092697634,0.02508593702766509,-0.014567286492675269,0.033657212043053296,0.011636933151778748,-0.03581562108444964,0.035171507054245786,0.03611763663336935,-0.05643569691131412,-0.03861967195563619,-0.03396090026973726,0.01097837115763547,0.022647149450332967,-0.0303191849188038,0.011022466012457384,-0.09862298301695048,0.004177440669245383,-0.01765448328709102,0.011235978698632859,-0.06459054498024634,-0.01990042316452143,-0.003957152043082614,0.0655774149914959,0.06900331040597292,0.01813932302545946,0.011443878000060364,-0.06554876413996387,0.04870565048758116,0.0,0.04440272881607765,0.05280246129544283,0.039897707022527665,0.0,0.04510300801327816,0.010649678229118638,0.01987754460519623,0.0058024674022858005,0.005464574967112948,0.036489043642026,0.046466208458536835,-0.01535836109579461,-0.037389313367611005,0.015103380218550113,0.00708543757285107,0.015810175451393543,0.040633985729868406,-0.05476315447710944,0.02954000974201255,0.05424522530263317,0.011957793761401759,0.029811806867622838,0.03739492772043991,0.052842869311949835,0.03153323048773407,0.01342637315511396
0.04745343410392327,0.03253968253968255,0.05083048007041213,-0.03000892878088963,0.02420391753935618,0.03822123314464584,0.04000005059123925,-0.06783250887882067,0.08358901021933808,0.0660075595414647,0.017037949120329725,-0.020395909014013718,0.09653721415281476,0.09337109530854072,-0.008741940220008806,-0.02816606716199316,-0.013194119482554223,-0.029652413410519905,-0.027350689781171843,-0.050101080660574435,0.06909247552218678,-0.009183566566444056,0.010275922004363156,-0.049741192846939855,0.06647943448216098,-0.022900263856305027,-0.02556197114618064,0.027184244589237003,-0.012742448955635843,-0.029081972768127174,0.08145829986035172,0.025064831358182268,0.0,0.06672513766185402,0.01851867370132507,0.03132685279077401,0.0,-0.007398256139287813,0.03411162515313086,0.014101662019663263,0.03485198927312788,0.023946807831365397,0.0013624141301113552,-0.024253711080131458,-0.031874632268016984,-0.0033787282688658967,0.012289544026806095,0.0413235868464528,0.028214814708236318,-0.0668064783681811,0.09519967155309147,-0.04423677953055455,0.005916520149177209,-0.02700811779343008,-0.0701213394585968,0.02488470181750994,0.01461236858964027,0.05769977079018379,0.06508068529381457
-0.010268800711056665,-0.01152959262106075,-0.011494376934653062,0.06781551101593036,-0.006218974070281728,0.04249515466600357,0.014214023996534184,-0.05177518598368056,0.16135876114808453,0.04462261927829247,0.007450426688129976,-0.03251106232603796,0.056459429217289164,0.0016407660848089323,-0.06071161513712214,-0.02636713050648429,-0.022761793886240892,-0.057855754965677686,-0.02434460598173404,-0.17738884052480702,0.02082146841155801,0.018493972223382026,-0.004902129588597308,-0.16846746185817746,0.04363631900884229,-0.039492134701769335,-0.037871997963599434,0.000945390072794016,-0.023015646558943968,-0.023916283391535825,0.0053353164885855155,-0.010961152019999363,0.10182779231173546,0.01989782359279793,0.04775846958929835,0.025191715665825117,0.01548177216485228,0.02218645527340544,0.031679046653802764,-0.03747002290541748,0.036516831305143486,0.053191687906447294,-0.08892068901659746,-0.007648177007784571,-0.04010833171021276,-0.06994450774506072,-0.0281029720869926,0.022130319325020117,0.05239896331550105,-0.03430422569279619,0.0850202529961522,-0.02652152281466741,-0.046749703892520346,-0.02085059499015975,-0.05538912042220458,0.01798554378183865,0.00939287889985797,-0.050578106605907315,-0.013726476603174031
-0.0004250964103707815,-0.01166407465007765,-0.0020319753961083498,-0.0017856185325564656,0.008599769341757177,0.038562159961902036,0.004534261457785221,-0.028081177534505102,-0.01645342640606144,0.01391892986943818,-0.0016435588022447858,-0.0011588502385879345,0.029891175260735658,0.031941053471806466,0.007410217372270111,-0.015546528030102385,0.010351970293991729,-0.011438990927391163,-0.035828558348815924,0.005462967379613982,0.02373442896915949,0.032425452685033135,0.0320198785730622,-0.051975576815917884,-0.005807097579873057,-0.002773837327973205,-0.04209352062290269,0.004612286197854828,0.0027182661739699864,-0.016334631845384497,0.04852168730626425,0.007130574501980139,-0.06728471437119879,-0.027870512242732886,-0.012834660292719041,-0.013522826640055056,0.053515836590204965,-0.021039683668905337,0.016786084137698068,-0.040485860139149635,0.00993694255916126,0.010101014350176416,-0.0516700742132061,0.01233134884761435,-0.0032862723378202607,-0.03102527665012188,-0.0602410401116416,0.02627032694048962,0.005399014614874402,-0.008545605224318353,-0.0788911885582036,-0.01687520820071587,-0.0616534753978803,-0.02073384641834176,-0.01109354638389848,0.025458798375328055,0.012685108895497763,0.003044473053153204,-0.03195876241589318
-0.013931852927036224,-0.008654602675059103,-0.01132449878361572,-0.056350811219096214,-0.01255753584669187,0.012361950809997559,0.03775137853475169,-0.0635684093016543,0.19330868239141105,0.06650883433525044,-0.01332617901651118,-0.0330504298308054,0.08883020677050887,0.04122906280165283,-0.056186548125636365,-0.029672485931038526,-0.021004077978100742,-0.06211936187975042,-0.048136863203966034,-0.17243350951005132,0.03731211667897633,0.07663306889674433,0.03054889697983838,-0.19328682590356616,-0.009345919750736445,-0.04337335370354662,-0.09223505505476093,-0.029552099993350688,-0.021385578397698703,-0.02718353448774889,-0.012292073000752522,-0.0060241194622064,0.006461196946229917,0.01346133515511913,-0.02488857800087073,-0.03495538637493275,0.01890138562941539,-0.027812869257690886,-0.0042278769340107335,-0.09542349742137238,0.016994510790815102,0.04340817549990394,-0.12548162105604355,-0.011564949647975931,-0.04145070210829045,-0.06992800451051542,-0.08376057681281543,0.04641351451595579,0.004152882369113994,-0.04347252762880235,0.012731337847281162,-0.028968201141721925,-0.11544195071133788,-0.023649131157969117,-0.06461372176543656,0.028745686080968395,-0.014348041703270953,-0.01005785765573485,0.0004747566063836502
-0.06091059531961705,-0.0476190476190476,-0.05876507764637395,0.002145207207316789,-0.06231443673088834,-0.026079326875116743,0.04072745007574203,-0.07771716521401975,0.1884734023547252,0.07323574236456648,-0.036104146607870966,-0.02412518905717996,0.10258486999548344,0.032134616525956755,-0.07725706811420027,-0.038563357455888236,-0.016745164729578214,-0.06298700009687981,-0.06848346838313528,-0.2308224177324665,0.020254987987329345,0.07701295314520612,-0.0020841897506461435,-0.6047156289067751,0.024764178522465253,-0.05622216585928299,-0.07629787308080138,-0.05304513449922546,-0.015081583199608131,-0.038358235645900095,-0.06954613018498182,-0.04935054977509208,-0.03461980355398779,-0.04185787087768093,-0.01231959106624961,-0.029933652896021238,-0.06557670523572097,-0.0182465275563136,0.03841484054726719,-0.06925009437866296,0.02814417412113268,-0.00480773140565738,-0.11202011199117777,-0.033179010258900056,-0.05012283469153882,-0.05921244708303769,-0.09141797649134308,0.03575245955327784,0.0380726728135685,-0.05595017027396438,0.05771427912036304,-0.040501383201367536,-0.09521143494807396,-0.03537723138924025,-0.06809734363712726,0.0016935386990197087,-0.06962018317246259,-0.0769832563728311,-0.0494834606034953
0.008658004661753921,-0.0033333333333332624,0.007333747336181638,0.001984369028753283,0.019548723696730268,0.046928083809524464,0.0030394909729192423,-0.01710194362591131,-0.004805496959934389,0.00165422039221839,0.004355397162969433,0.01730535905510981,-0.008058574216870514,-0.04299478875937968,-0.03715898505573452,-0.012087757811128069,-0.027142077002410017,-0.03118503235563765,-0.0015004021885915448,-0.09074573225516636,0.024302521147899745,0.09534122476944486,0.011139306471507151,-0.08640355253242006,-0.014959625682644657,-0.0065382777536178395,-0.0420097737861665,0.008527574006650069,-0.02999992075712518,-0.009763184934668163,0.041699421002454,0.012525932331736758,-0.017804068914374232,-0.02094547021554964,-0.016412667189847085,-0.009290327196787976,0.0,-0.05135139417736675,-0.021806783934758257,-0.04433303613959492,0.019674858324971255,0.048309122314167084,-0.057406038619015685,0.010774216781866451,-0.015002480014944643,-0.021955663715382732,-0.03593427453144469,0.00025972475076263454,0.03667619135028671,-0.006773384444519524,0.07455435600957958,-0.011725337879308509,-0.036737179574504925,-0.007946322188869166,-0.019956940665968162,0.04122855133764433,0.007592023978474939,0.020169734255062376,-0.020594833857981464
0.011447763401805484,0.003344481605351099,0.011205975036363707,-0.0376237269558836,0.02288027573522924,0.062018888873916864,-0.034090845188050604,0.050797325157798986,-0.0886743806730008,-0.05016514884663202,0.041245943038741,0.05111317866278041,-0.08345638779856866,0.0408666670481607,0.04274360963870866,0.03097848907261145,0.05788922902611136,0.0350500212278194,0.028492236273313175,0.05928858695652176,0.010693407090188362,0.0069239106687918285,0.05750971031271821,0.039366346596582134,0.07278620934206664,0.032934425164933036,0.0056939144172193975,0.014621277161152463,0.052665271718496234,0.02915583400381725,0.09592150114676833,0.008241626535887999,0.0,0.02929860047876228,-0.0043703122663978295,-0.006001486608709667,-0.029770853151118062,0.051282175486573565,0.020103439478226324,0.001613442215167737,0.0348747138476768,0.053626966879332216,0.0045111870268446244,0.02198670119546621,0.026449286015096975,0.015892210606483055,-0.0017191123466254595,0.030993514017887313,0.04963021311314258,0.03109003890558242,0.08798381945154858,0.032694627079453364,-0.008302143857349745,0.033250625353220785,0.02120289123588675,0.04226504479714418,0.011612107772909884,0.0466101032213857,0.05526190882520427
-0.06258324877676208,-0.06666666666666672,-0.0627967856766727,0.004360050735353688,-0.06754391773183177,0.031010842203936868,0.06666671649396068,-0.1079202661716572,0.2225433950226002,0.11627919562927401,-0.035368448839115864,-0.046620062719354094,0.18130536317396925,0.00303262921483859,-0.0798858632071454,-0.05540458928552823,-0.025223483587730647,-0.09744291913103124,-0.06451595597242475,-0.22527984023881334,-0.03289800021512153,0.008840839401301566,0.01971101282385961,-0.21709007067561173,0.01107425426841517,-0.07244310012897255,-0.09746012888706126,-0.05712819145824467,-0.029246991850990306,-0.05313866899484709,0.05099922642598282,-0.06176204258200747,-0.08779001784594374,-0.06077016120416288,0.0007440700641434383,-0.04229062083093648,-0.07441064655443116,-0.02001276169660664,0.03824387543471077,-0.10592016062515544,-0.0032599636351505084,-0.030837231948063083,-0.0950599046512916,-0.032596068499097235,-0.05015489376794894,-0.07204022756510535,-0.10160450639093732,0.00913934299156725,-0.011075865245644963,-0.08116575242834012,0.002772806243721509,-0.05573912115779788,-0.11879891243581844,-0.054788322887788,-0.07257074834098938,-0.00944878731673629,-0.054017623703056517,-0.05060723151637856,-0.051020367589825436
0.019810747592698158,0.0017857142857144067,0.017724965164963268,0.006472434434682454,0.01978388283903495,0.04792968391129285,-0.08455895870630803,0.19959330551739413,-0.331757346975732,-0.17757017878192213,0.020515073433240667,0.06601464209302277,-0.2571624023189453,-0.0045349945177125504,0.12403092400732516,0.08970687972409264,0.08571431473969737,0.13629397933355855,0.1246081190094778,0.3931365205817868,0.029059859664659293,-0.07887047893423513,0.05455310089607905,0.434808090959595,-0.01642943763279027,0.12461714501645445,0.15674082479833784,0.028972822887599507,0.0894231311518544,0.08839798898333087,-0.045245896982974015,0.0147917256066452,0.05715483160540785,0.0211403182011728,0.005257012731822774,0.005600008933709592,0.027665249635222582,0.023977456100373,-0.039278314749538204,0.17432412161914215,0.03515933225517976,0.06818196932396796,0.2274607119484345,0.05615720649086065,0.12574838415765446,0.13553917874210225,0.17976220405704912,0.03924540631597711,0.025600019730098515,0.10540053121515612,-0.002304282540751658,0.09169386391983812,0.2281480540481977,0.08750187678525892,0.13030513405157246,0.009066646220486191,0.030924832156359064,0.04057837704706421,-0.008960614128379755
-0.041105611052403665,-0.044563279857397504,-0.03997768605633081,-0.10182209536592787,-0.038371672616125584,0.048197695593146565,-0.008032028690817894,-0.011555586456273815,-0.031249981347089964,0.014204612241673888,-0.02498202789647331,-0.03247964561304898,0.025711641356203917,0.011027268325266579,-0.006232683297295291,0.0022863459095157964,0.025322773232473283,-0.0074124023806357185,-0.007674336612115588,-0.024632628549378904,0.04518270956597629,-0.020084571272842803,0.03377101928053748,0.0053455329738369,0.03674847459517897,0.012020235167044513,-0.04184359767511701,-0.046411386836918866,0.002941992910443581,0.002642936033685826,0.024725295157912188,-0.05344994287587082,-0.02325577293600468,-0.028794215921014357,-0.0526951442455418,-0.06563236405195805,0.0,-0.057851089186792375,0.048708959483743784,-0.07019552456098578,0.03334963444651886,0.050422769199417815,-0.03773581085035181,0.006798743375957314,0.009081034596016738,0.004530085085425118,-0.056402861390853376,0.043045556946956866,0.06172917371224139,-0.00022371816832633033,0.10762132087882972,0.000987785279399304,-0.05622584916952248,0.004735735078115168,0.007820052627371281,-0.0003978501407801447,-0.04231306613570512,-0.0029301640895695725,-0.005923443748387318
