Name,Riskiness R
AGF,[1.69432129e+12]
AGQ,[1.71887908e+11]
BCM,[8.48058422e+11]
BDD,[0.48745182]
BNO,[3.347733]
BOIL,[242.26109229]
BOM,[3.76857113e+12]
BOS,[1.80530185e+12]
CANE,[2.8987684e+12]
CORN,[7.69998895e+12]
CPER,[5.75175776e+11]
DAG,[3.1165232e+12]
DBA,[1.61338192e+12]
DBB,[0.58648881]
DBC,[2.72730814e+12]
DBE,[4.9562221e+11]
DBO,[7.43023456e+11]
DBP,[6.68561136e+11]
DBS,[6.76413741e+11]
DDP,[1.56719447e+11]
DGAZ,[1.493984]
DGL,[9.98403678e+11]
DGLD,[9.51952054e+12]
DGP,[1.88051566e+11]
DGZ,[8.07364702e+12]
DJCI,[9.51477948e+12]
DJP,[1.29862044e+12]
DSLV,[3.03247601e+12]
DTO,[3.08702372e+12]
DYY,[9.34822812]
DZZ,[1.99307717e+12]
FTGC,[3.51217562e+12]
FUD,[8.84239571e+11]
FUE,[4.57999259e+11]
GCC,[1.74327323e+12]
GLD,[1.46321174e+12]
GLL,[7.96043361e+12]
GLTR,[1.73647878e+12]
GRU,[5.0739555e+12]
GSC,[5.91390866e+11]
GSG,[2.5613628e+12]
GSP,[3.26588729e+12]
IAU,[1.28247219e+12]
KOLD,[1.00206458]
LD,[0.95712148]
NIB,[2.43489239e+12]
OLEM,[6.17840104e+11]
OLO,[5.81038481e+11]
OUNZ,[1.39752316e+12]
PALL,[0.37748383]
PDBC,[5.78986262e+11]
PPLT,[6.74663961e+11]
RJA,[3.79032858e+12]
RJI,[2.55319688e+12]
RJN,[1.00077582e+12]
RJZ,[3.28606302e+11]
SCO,[5.96581165e+12]
SGOL,[1.47725371e+12]
SIVR,[3.64109143e+12]
SLV,[4.48716099e+11]
SOYB,[1.78009013e+12]
SZO,[1.79513254e+12]
TAGS,[3.05116812e+12]
UAG,[7.21195232e+11]
UBG,[6.4503227e+11]
UCI,[8.88460808e+11]
UCO,[1.44340057e+12]
UGA,[3.99589247e+11]
UGAZ,[9.40001366e+12]
UGL,[2.90951944e+11]
UGLD,[2.72914783]
UNG,[1.95879057e+12]
UNL,[3.36682661e+12]
USCI,[1.40421328e+12]
USL,[4.5288746e+11]
USLV,[9.27827687]
USO,[1.88752519e+12]
USV,[1.54714424e+11]
WEAT,[3.57400234e+12]
ZSL,[9.52282113e+12]
