Name,Riskiness R
ACIM,[0.1226446]
BJK,[4.57505332e+12]
CIL,[0.14636101]
CUT,[0.22948776]
DBAW,[0.2767765]
DEW,[4.28939886e+11]
DNL,[2.96213117]
DOO,[3.49910976e+12]
DUST,[1.01739317e+13]
EFZ,[4.19858266e+12]
EUMV,[7.72166361e+11]
EXI,[0.11930644]
FAN,[0.96369122]
FILL,[2.7881995e+13]
FPA,[0.30649985]
FYLD,[4.37569449e+12]
GEX,[4.23151418e+12]
GOEX,[0.93353264]
GRES,[3.66318828e+12]
GRID,[0.21899061]
HAP,[4.4079778e+12]
IDHQ,[0.21548716]
IPKW,[0.1389342]
IQDE,[6.05360962e+12]
IQDY,[1.55639102e+12]
ISRA,[1.00684552e+12]
JDST,[3.43541974]
LVL,[5.91040634e+12]
NLR,[4.76564975e+11]
PIO,[1.12093912e+12]
PIZ,[7.718238e+11]
PZD,[0.24360378]
RING,[1.61139913]
SEA,[2.90707992e+13]
SILJ,[1.60728685]
TOLZ,[4.23553174e+10]
VEGI,[1.24896777e+12]
YMLP,[1.35132758]
