Name,Riskiness R
ACIM,[0.09675436]
ARKQ,[0.09385643]
BJK,[0.20334462]
CIL,[0.09986104]
CIZ,[0.2434258]
CUT,[0.09762233]
DBAW,[0.12494599]
DBEZ,[0.13663063]
DEW,[0.11633816]
DGT,[0.08961873]
DNL,[0.14359648]
DOO,[0.24004695]
DUST,[7.42373114e+12]
EFAD,[0.23180103]
EFZ,[6.28747263e+12]
EUMV,[0.14521765]
EXI,[0.07191704]
FAN,[0.10713387]
FILL,[0.56633801]
FPA,[0.14517328]
FYLD,[0.10111874]
GEX,[0.2044722]
GOEX,[0.47793069]
GRES,[0.26646024]
GRID,[0.0951683]
HAP,[0.22793888]
IDHQ,[0.07631432]
IPKW,[0.06248984]
IQDE,[0.14977139]
IQDY,[0.14977977]
ISRA,[0.31114966]
IVAL,[0.09886297]
JDST,[7.67014152e+12]
LOWC,[0.06699253]
LVL,[0.27698487]
NLR,[0.19533451]
PBD,[0.19790602]
PIO,[0.15653785]
PIZ,[0.13530536]
PSAU,[0.75527025]
PZD,[0.07174174]
QWLD,[0.06470131]
RING,[0.80379274]
SEA,[8.66925552e+11]
SILJ,[0.51717271]
TOK,[0.07798948]
TOLZ,[0.2586197]
VEGI,[0.16737562]
YMLP,[3.76905835e+12]
