Name,Riskiness R
FPE,[0.02655881]
IPFF,[1.23343967e+12]
PFF,[0.10745309]
PFXF,[0.21656316]
PGF,[0.0358926]
PSK,[0.10014153]
SPFF,[2.44470947e+12]
